GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
LEF1_UP.V1_DN	brca	0.131597181908	0.999401511497	0.00266387696555	ACSL5,ATP2A1,CCL20,CTSH,DDX58,ELL3,ENC1,FBXL15,GDE1,HDHD1A,HERC6,KIAA0319L,MANBA,MANSC1,MFGE8,OPN3,PIAS3,PLAC8,RBM47,SEMA3F,SLC6A20,TCEAL1,TMEM53,TNFSF15	1.31594898725	24	1720	155	14618
CAHOY_ASTROCYTIC	brca	0.179679046009	0.999401511497	0.00284385768257	ABHD1,APP,ASNS,COX10,GPR85,IMPA2,LGI4,MERTK,MFGE8,PTPLAD1,RNF24,SCG3,TNFRSF19	1.37932553437	13	1731	80	14693
ATF2_UP.V1_UP	brca	0.186064287203	0.999401511497	0.00322381204734	ABLIM3,ASPN,BAALC,CD8A,GALNT6,HOXD1,ICAM2,ISLR,ITGA8,LILRA5,PACS1,PCDH1,PLAU,PLXNB3,PTPRT,SCUBE3,SERPINB2,TRIM14,TSC22D4,WNT5B	1.2769743384	20	1724	133	14640
HOXA9_DN.V1_UP	brca	0.375433905847	0.999401511497	0.00242318211068	COQ10B,CSNK1G3,CTSL1,FAM98A,FBXL5,FNDC3A,FYN,GALNT7,GLIPR1,GPR137B,GPR18,IFI16,IFT74,NGRN,OAT,RBM47,SGK3,SLC35D2,SUV420H1,UBE2W,ZNF271,ZNF277	1.09744483159	22	1722	170	14603
PTEN_DN.V2_DN	brca	0.933317565953	0.999401511497	0.00161377895753	CCDC99,ENC1,ENTPD7,FES,HIVEP3,HNF1A,NVL,PLEKHO1,PRMT7	0.638781391519	9	1735	119	14654
BCAT_BILD_ET_AL_DN	brca	0.954525670948	0.999401511497	0.00136012636013	ARHGEF18,RAP1A	0.402684380296	2	1742	42	14731
VEGF_A_UP.V1_UP	brca	0.748870499652	0.999401511497	0.00213694288839	DCX,EMILIN1,FMO5,ICAM1,LONP2,MERTK,MMP2,P2RX4,PLTP,RGS3,RHBDD3,SDC4,SHC2,TMEM8B,TP53I11,TRAF1	0.861995753715	16	1728	157	14616
KRAS.600.LUNG.BREAST_UP.V1_UP	brca	0.530247368572	0.999401511497	0.00329020641521	ADAM19,C1orf114,CCL20,CD160,CD37,DNAH9,FAM174B,GFI1,HOXD1,IL1R2,INHBA,KCNH2,PLXNB3,PPP1R14D,PRRX1,SIGLEC15,TFPI,TMEM156,TMEM176B,TNFSF15,TRAF1,ZNF671	1.00194197795	22	1722	186	14587
VEGF_A_UP.V1_DN	brca	0.907386664846	0.999401511497	0.00163428734857	AMD1,ASPH,BAZ1A,CRYZ,CSE1L,MCM4,MKLN1,PHKA1,PLCL1,PRMT3,RAP1A,RDH11,RRP12,SERPINB2,ZNF117	0.727897329531	15	1729	174	14599
E2F3_UP.V1_UP	brca	0.419360627596	0.999401511497	0.00167020953538	CD83,CP110,DCLRE1B,DDAH1,DSCR6,EFS,EML6,EPB41L3,FAM78A,GCH1,GPR137C,HSPA2,MANEAL,MBOAT1,PLXND1,RTN4R,SIX5,SMAD6,SNRNP25,SYN1	1.07308584687	20	1724	158	14615
BCAT.100_UP.V1_UP	brca	0.945295743996	0.999401511497	0.00170068027211	ENC1,QPCT	0.422876004592	2	1742	40	14733
BCAT_GDS748_DN	brca	0.809172773434	0.999401511497	0.00127895752896	ACAD8,ARL6IP1,SKP2	0.686278466864	3	1741	37	14736
KRAS.KIDNEY_UP.V1_DN	brca	0.476707133248	0.999401511497	0.00307125307125	ADAMTSL2,ASPN,CCL20,CSF1R,ECEL1,KCND1,KIF21B,LILRA4,MDFI,MX2,SLC6A20	1.05921811887	11	1733	88	14685
LEF1_UP.V1_UP	brca	0.993832545577	0.999401511497	0.0013728013728	ADAM19,CHGB,FOXF2,IL11,PAX6,PLEKHO1,PLTP,PTPRN2,SLC6A8,TRPV2	0.49538638985	10	1734	170	14603
PRC1_BMI_UP.V1_UP	brca	0.728481391141	0.999401511497	0.00233039161611	ATP8A2,BMI1,CLSPN,DDX25,FBXL8,FES,NXT2,OXNAD1,PLXNB3,PQLC3,SPTBN2,SYN1,TBXAS1	0.866087146386	13	1731	127	14646
YAP1_UP	brca	0.713787098768	0.999401511497	0.00173745173745	CAMK4,CNP,DDB2,YWHAZ	0.826016260163	4	1740	41	14732
ESC_J1_UP_LATE.V1_UP	brca	0.220970014948	0.999401511497	0.0018956133414	APP,CAPN6,CTSC,CTSH,DRAM1,ENPP5,FUT8,GLIPR1,HLA-DRB1,LGMN,LMO7,LOXL2,MORC4,MYO5B,P2RX4,P4HA1,PCDH1,PLXNB2,RAB6B,SEL1L3,ZDHHC9	1.22956351192	21	1723	145	14628
ESC_J1_UP_LATE.V1_DN	brca	0.432627873273	0.999401511497	0.00252668635022	ANKRD10,ATG2A,CAMKK1,CCNB1IP1,CRCP,DBR1,EDN1,GPATCH4,GRASP,HARS2,HOOK2,ICAM1,LMNB2,RRP12,SLC1A5,TFEB,TTC27,VPS33B,WDR75	1.06658220559	19	1725	151	14622
MYC_UP.V1_DN	brca	0.945111577643	0.999401511497	0.00171254203512	AGPAT9,ATL1,ATXN7L3,CCL20,CLSTN3,PODN,PTK2B,RAP1A,RNASE4,TUBA1A,WNT5B	0.644831538116	11	1733	144	14629
KRAS.600_UP.V1_UP	brca	0.58919720268	0.999401511497	0.00341285162714	ADAM19,AURKC,CHGB,EMID2,FAM174B,GFI1,GPR18,HTR7,IL1R2,INHBA,ITGBL1,KCNH2,MGAT4A,PLAU,PMS2L4,RTN1,SCG3,SIGLEC15,SPP1,TFPI,TMEM156,TNFSF15,TPH1	0.968880177844	23	1721	201	14572
RB_DN.V1_DN	brca	0.317098484133	0.999401511497	0.00322535078633	ANXA11,ANXA6,BCCIP,CTSC,CYTH1,EFTUD1,NDRG1,P4HA1,S1PR5,SC4MOL,ST8SIA2,TMEM50B,TMEM66,TNC,TTC15	1.17802519118	15	1729	108	14665
E2F1_UP.V1_DN	brca	0.511048035496	0.999401511497	0.00283897342721	A4GALT,APBB2,B4GALT3,CD47,DCAF8,HMGCS1,LCLAT1,MCL1,NEAT1,NFKBIZ,NHSL1,PGD,PLXND1,SEMA4B,SIX5,SLC6A8,STOM,TMEM45A,VPS45,ZC3H12A	1.01462967337	20	1724	167	14606
KRAS.BREAST_UP.V1_DN	brca	0.364537535726	0.999401511497	0.00441890120789	ACCN2,APOL3,CCDC121,CLSTN3,CYP21A2,DENND2D,FGGY,KCNQ3,MYOM2,PBX1,PPM1E,SPTBN2,TLR6	1.14818626035	13	1731	96	14677
ALK_DN.V1_UP	brca	0.511027172454	0.999401511497	0.00197398170371	ASNS,CATSPERG,CCL20,CLSPN,CXCR5,FBXL8,HLA-DMB,IL1R2,MTHFD2,SLC1A5,SPP1,STEAP4	1.02694380293	12	1732	99	14674
RB_DN.V1_UP	brca	0.558493380508	0.999401511497	0.0025716014522	ACOX3,C10orf119,DNMT1,EI24,FAM118A,HAT1,LYNX1,MANSC1,PCBP2,PLXNB2,SLC2A9,SLC35B2,SULF2,ZBTB8A	0.988159922929	14	1730	120	14653
MTOR_UP.N4.V1_UP	brca	0.0222351396859	0.80952508738	0.00275122333946	ASNS,CD79B,CHORDC1,CLPB,COX10,DHCR7,FAH,GALK2,GAS2L1,GCH1,IDH3A,KIF21B,LGMN,MAST2,MFAP4,MGAT4A,NME7,OPN3,POLR3G,RPAP1,RRP12,SC4MOL,SLC1A5,SLC25A32,SLC39A14,SREBF1,TBRG4,TSC22D3,VPS33B	1.56413994169	29	1715	158	14615
NOTCH_DN.V1_DN	brca	0.874255729739	0.999401511497	0.00182037262574	CA8,CLSTN3,DRAM1,GPR68,ICOS,IL11,KLHL12,MRM1,RAB3IL1,SHC2,SUSD4,ZC3H12A	0.740176328787	12	1732	137	14636
PRC2_EZH2_UP.V1_UP	brca	0.669534460258	0.999401511497	0.00145897128656	BCCIP,CAMK4,DDB2,DDHD2,FCN3,KCND1,KNTC1,MED18,NFE2,OXNAD1,PAN2,POLR3G,SKP2,SYN1,SYT11,THOP1,TPD52L1	0.916400812867	17	1727	157	14616
HINATA_NFKB_MATRIX	brca	0.285600187094	0.999401511497	0.00376447876448	RAC1,SERPINB2	2.11897244546	2	1742	8	14765
ATF2_S_UP.V1_UP	brca	0.934455327586	0.999401511497	0.00400312670251	ABLIM3,BAALC,CACNA2D3,CD8A,COQ4,GALNT6,HOXD1,ITGA8,MCART1,PLAU,TMEM156,WNT5B	0.670908340088	12	1732	151	14622
PRC2_EZH2_UP.V1_DN	brca	0.975635253447	0.999401511497	0.00167593024736	ABLIM3,ASPN,CCDC68,EDN1,KIAA0319L,MALL,OPN3,SERPINB2,SLC35D2,TBXAS1,TMC7,TRIB1	0.595150115473	12	1732	170	14603
ATM_DN.V1_UP	brca	0.905769110294	0.999401511497	0.00144787644788	CD8A,CHGB,PLTP,PTK2B,RET,SPAG4,SYN1,TRAF1	0.662826420891	8	1736	102	14671
KRAS.BREAST_UP.V1_UP	brca	0.490526746659	0.999401511497	0.00168918918919	ADAMDEC1,CYB5R2,GFI1,HDLBP,IL1R2,IL2RG,NFE2,OCA2,PRRX1,TFPI,TRAF1	1.04724547288	11	1733	89	14684
SRC_UP.V1_DN	brca	0.929161524508	0.999401511497	0.00245173745174	COQ4,FAM173B,MCM4,MCM5,RAP1A,RARA,RRN3,SERPINB2,ST8SIA2,TREML1,ZNF3	0.668255240009	11	1733	139	14634
JNK_DN.V1_DN	brca	0.785587699742	0.999401511497	0.00189361335858	AR,CA5BP,FASLG,KNTC1,MMP2,NPY1R,NRGN,QSOX1,RAB6B,RARA,SERPINF2,SMAP1,STK35,TTLL3	0.827923521565	14	1730	143	14630
BMI1_DN_MEL18_DN.V1_DN	brca	0.784797254861	0.999401511497	0.0015969225528	BMI1,CHL1,CTSH,GPR137B,MTA2,NEAT1,PDCD4,PDE4B,PNMAL1,SECTM1,SLC16A4,TMEM176B	0.818501825225	12	1732	124	14649
PIGF_UP.V1_UP	brca	0.696662489699	0.999401511497	0.00181178122355	ABCE1,ARMCX2,C13orf1,CFH,CRYZ,HIF1A,KIAA0040,LTBP1,MAST2,MKLN1,PHEX,RAP1A,RDH11,RIPK2,TAF9,TDP2,ZC3H14,ZNF117	0.901190974103	18	1726	169	14604
IL15_UP.V1_UP	brca	0.338680944938	0.999401511497	0.00260617760618	ADAM19,AMD1,C19orf28,CLSTN3,DGKG,DHRS3,FAM3C,FAM57A,GPT,HSD17B14,KIF21B,LIME1,PIM1,POLR3G,RGS3,SLC1A5,SPP1,TMEM209,TRIB1,URB2	1.1309358082	20	1724	150	14623
KRAS.600_UP.V1_DN	brca	0.875342247835	0.999401511497	0.00330621008191	APOL3,CAMK1D,CD300A,CD40LG,EDN1,FGGY,IGF2AS,IMPA2,KCNQ3,MAPRE3,MX2,MXRA8,MYOM2,SLC29A3,SPTBN2,TGFB2,TMEM8B,TUBAL3	0.775610707783	18	1726	196	14577
BCAT.100_UP.V1_DN	brca	0.977585342408	0.999401511497	0.00130592777652	KIAA0319L	0.256263147829	1	1743	33	14740
NFE2L2.V2	brca	0.634946664647	0.999401511497	0.00204437985337	ABHD4,ADAMTS12,ASNS,AXIN2,C14orf143,CAMKK1,CCND3,CRTAP,DGKG,FASLG,GPNMB,IL3RA,JDP2,KIAA0040,LANCL3,LILRA5,MAFG,MPP3,MTHFD2,PFN2,PGD,PLXND1,PRSS53,RAB42,RET,RPL22L1,SLC1A4,SLC2A9,SPP1,SQSTM1,SREBF1,ST8SIA2,TNFSF15,TPD52L1,UGDH,USP6	0.951968676815	36	1708	320	14453
AKT_UP.V1_UP	brca	0.0256992091232	0.80952508738	0.00296295391232	AK3L1,BACE2,C1orf9,CAMKK1,DHCR24,DHCR7,DUSP10,EDN1,GAK,GCH1,GDE1,GPX8,IDI1,INSIG2,LGMN,MAN2B2,MYO5B,PDK1,PFKP,PLSCR1,PYGL,SC4MOL,SECTM1,SGPL1,TOM1L1	1.60086079072	25	1719	133	14640
AKT_UP.V1_DN	brca	0.0579763813995	0.999401511497	0.00304674187356	AMPD2,AXIN2,BTBD2,C22orf40,CAP2,DRAM1,FAH,FAM115C,FAM20C,FBXO32,FUT8,ISLR,ITGBL1,MERTK,MSL2,NR1D1,PDE4B,PLTP,PM20D1,RMND1,RPAP3,SERPINF2,SIX5,TNFRSF19,TPD52L1,ZDHHC6	1.44612598629	26	1718	153	14620
SIRNA_EIF4GI_DN	brca	0.482324056351	0.999401511497	0.00453667953668	ATMIN,C9orf6,HDHD1A,LOXL2,MAPKAPK5,MYD88,PMP22,PPME1,RIPK2,TMEM156	1.0591839677	10	1734	80	14693
CAMP_UP.V1_UP	brca	0.355181034548	0.999401511497	0.00191595040841	AARS,CNDP2,DPAGT1,ECSIT,FAHD2A,FBXO42,HDLBP,HNRNPU,HSP90B1,HSPA9,IVNS1ABP,KIAA0040,KIAA0174,MTHFD2,NDUFS2,NDUFV1,PIGS,PLSCR1,POLR3H,RHOT2,RNF41,SEC61A1,SNW1	1.10840354445	23	1721	176	14597
ESC_J1_UP_EARLY.V1_UP	brca	0.0461299502702	0.999401511497	0.00316163040714	A4GALT,C14orf37,C16orf62,CD47,CD68,CORO2A,EMID2,ENPP5,FMNL3,GDE1,GPT,HIVEP3,IRX2,LOXL2,NARF,NDRG1,NGLY1,NHSL1,NR1D1,P2RX4,P4HA1,PHF21A,PIGC,RAB3IL1,SCRN3	1.49847602193	25	1719	142	14631
CSR_LATE_UP.V1_UP	brca	0.538095902369	0.999401511497	0.00179260893547	AP1S2,ASB6,CCND3,CLSPN,EIF3B,GMNN,HAT1,HERC4,LMNB2,PAICS,PGM2,PREB,PRMT5,PSMD2,SLC16A5,SRM,WSB2	1.00002010551	17	1727	144	14629
P53_DN.V2_UP	brca	0.314564051131	0.999401511497	0.00304283875712	APOL3,CCL20,CD68,CD83,CHRNA10,HS3ST2,INSL3,PCDH1,PTK2B,SDC4,SLC16A4,SYN1,TP53	1.19843392862	13	1731	92	14681
PRC2_SUZ12_UP.V1_UP	brca	0.991518039071	0.999401511497	0.00148998471146	ACP5,ATG2A,DCX,FRMD8,KLHL23,LMNB2,MYST1,WFDC1	0.478216818642	8	1736	141	14632
GCNP_SHH_UP_EARLY.V1_DN	brca	0.627910051794	0.999401511497	0.00176319176319	ASPH,CRYGS,DCAF8,ERO1LB,LCLAT1,LTBP3,MERTK,MX2,MYO5B,NR5A2,PEPD,PIGT,PPP2R3C,TIRAP,UIMC1	0.940685045948	15	1729	135	14638
SINGH_KRAS_DEPENDENCY_SIGNATURE_	brca	0.892808507921	0.999401511497	0.000916988416988	SEMA4B	0.445511368783	1	1743	19	14754
PDGF_UP.V1_DN	brca	0.863725436751	0.999401511497	0.00155564718672	ASPH,COL1A2,DUSP10,HOXD1,LRP2,LTBP1,PPP2R5B,RAD9A	0.712005821004	8	1736	95	14678
CSR_LATE_UP.V1_DN	brca	0.18917234783	0.999401511497	0.00244291910959	ACCS,APOL3,CDS2,CFH,CHL1,DDB2,DHCR7,DRAM1,ERMP1,FGGY,GAS6,HMGCR,HMGCS1,IDI1,IGDCC4,INSIG1,MOBKL2C,P2RX4,SC4MOL,SUMF1,TSC22D3	1.26479050642	21	1723	141	14632
ERB2_UP.V1_UP	brca	0.00743697535296	0.620722619666	0.00342741519212	ABCC3,ANXA6,ASPH,BACE2,BCAM,CA8,CADPS2,CDS2,DRAM1,EDN1,FAM174B,FMO5,HSPA2,KMO,MALL,MAPRE3,MGAT4A,MIA3,MPI,NDRG1,NNT,OPN3,PACS1,PCDH1,PDE4B,SCAMP4,SDCBP,SERPINA1,SPAG4,SPTBN2,VEGFB	1.69565689224	31	1713	156	14617
KRAS.DF.V1_UP	brca	0.456563887323	0.999401511497	0.00228931249874	ACADVL,ASPH,CCL20,CLPB,CRYZ,CTNNBL1,DDB2,FUT8,GALNT6,GCH1,HSPA2,INHBA,LOXL2,LTBP3,MPI,MUM1,PLAU,PROCR,SMTN,SPAG4,UBE2W	1.04695298897	21	1723	170	14603
ESC_J1_UP_EARLY.V1_DN	brca	0.951451401075	0.999401511497	0.00182769413539	BMP1,CORO2A,DBR1,DCLRE1B,EDN1,GPATCH4,HYAL2,RNASE4,RRP12,TFEB,VPS33B,ZNF48	0.645003751048	12	1732	157	14616
ESC_V6.5_UP_EARLY.V1_DN	brca	0.483484948494	0.999401511497	0.00253687753688	AEBP1,APP,CAMK4,CD37,COL1A2,ESRRA,FAM198B,FBXO28,INHBA,LTBP3,PBX1,PLAU,PMP22,SERPINF2,TFEB,TNC,VAC14	1.03634614023	17	1727	139	14634
STK33_NOMO_DN	brca	0.134005632027	0.999401511497	0.00240402127195	ABHD14B,ACY1,ADSL,APBB2,ASNS,ATP6V1C2,BACE2,BTLA,CAMK1D,DDAH1,DPAGT1,FAHD2A,GCH1,GPM6A,HNF4G,JDP2,KIAA1274,MANSC1,MAPKAP1,MGAT4A,NXT2,OXCT2,PIGW,PLXND1,RET,SLC16A14,SLC16A4,SLC25A32,SLC39A14,STAR,SYDE2,TMEM45A,TPD52L1,ZNF664	1.25168476747	34	1710	231	14542
TBK1.DN.48HRS_DN	brca	0.909835442887	0.999401511497	0.00359073359073	ANKRD10,CRYZ,H2AFV	0.539895144634	3	1741	47	14726
MEL18_DN.V1_DN	brca	0.923454914516	0.999401511497	0.00148662739904	ATXN3,BAALC,EPB41L3,EPHA3,GPR137B,PDE4B,PLEKHA4,PNMAL1,SLC16A4,TMEM176B	0.665068250552	10	1734	127	14646
CAHOY_NEURONAL	brca	0.946475636776	0.999401511497	0.00146166574738	CALN1,HS3ST2,MYO5B,NRGN	0.512260536398	4	1740	66	14707
PDGF_ERK_DN.V1_DN	brca	0.604248847485	0.999401511497	0.00183957249175	BCL7B,HAUS3,IL2RG,LTBP1,MAFG,PPP1R10,PPP2R5B,PPRC1,RTN2,SLC25A44,TFIP11,TMEM11,TRIB1,ZNF193	0.956022748462	14	1730	124	14649
JAK2_DN.V1_DN	brca	0.534915017903	0.999401511497	0.00343687843688	EMID2,ERO1LB,EXOC4,HIBADH,ITGBL1,MYO15B,NEAT1,OXNAD1,REPS1,SIGLEC15,SLC25A16,TNRC18,VEZT,ZNF550	1.00504555697	14	1730	118	14655
