Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
91687	CENPL	uc001gjf.3	uc009wwg.2	Nothing	PF13092|Kinetochore_complex_Sim4_subunit_Fta1	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
91687	CENPL	uc001gjf.3	uc001gje.3	Nothing	PF13092|Kinetochore_complex_Sim4_subunit_Fta1	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
513	ATP5D	uc002lrn.2	uc002lro.2	Nothing	PF02823|ATP_synthase,_Delta/Epsilon_chain,_beta-sandwich_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
221154	EFHA1	uc001uof.2	uc010tct.1	Nothing	PF13833|EF-hand_domain_pair	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8547	FCN3	uc001bob.2	uc001boa.2	Nothing	PF01391|Collagen_triple_helix_repeat_(20_copies)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8547	FCN3	uc001bob.2	uc001boa.2	Nothing	PF00147|Fibrinogen_beta_and_gamma_chains,_C-terminal_globular_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8547	FCN3	uc001boa.2	uc001bob.2	Nothing	PF01391|Collagen_triple_helix_repeat_(20_copies)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8547	FCN3	uc001boa.2	uc001bob.2	Nothing	PF00147|Fibrinogen_beta_and_gamma_chains,_C-terminal_globular_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
79848	CSPP1	uc003xxj.2	uc010lyw.2	Lost_in_tumor	PF15236|Coiled-coil_domain-containing_protein_66	1/1	1/0	1.0	0.103867403315	0.103867403315	NA	NA	NA
55331	ACER3	uc009yum.1	uc010rsh.1	Nothing	PF05875|Ceramidase	1/1	1/2	0.14859437751	1.0	0.14859437751	0.0	NA	0.0
55331	ACER3	uc009yum.1	uc010rsh.1	Nothing	PF05875|Ceramidase	2/1	2/2	NA	NA	NA	0.0	NA	0.0
55331	ACER3	uc009yum.1	uc009yun.1	Nothing	PF05875|Ceramidase	1/1	1/1	0.140562248996	0.833333333333	0.13671875	0.0	NA	0.0
55336	FBXL8	uc002erk.1	uc002erj.1	Nothing	PF12937|F-box-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
29767	TMOD2	uc002abk.2	uc002abl.3	Nothing	PF03250|Tropomodulin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55332	DRAM1	uc001tix.2	uc010svv.1	Nothing	PF10277|Frag1/DRAM/Sfk1_family	1/1	1/1	0.509259259259	1.0	0.509259259259	0.0	NA	0.0
29760	BLNK	uc001kls.3	uc001klx.3	Nothing	PF00017|SH2_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
29760	BLNK	uc001kls.3	uc001klz.3	Lost_in_tumor	PF00017|SH2_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
29760	BLNK	uc001kls.3	uc001kmb.3	Nothing	PF00017|SH2_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
29760	BLNK	uc001kls.3	uc009xvd.2	Lost_in_tumor	PF00017|SH2_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
23506	KIAA0240	uc011duw.1	uc003osn.1	Nothing	PF15249|Glioma_tumor_suppressor_candidate_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
23506	KIAA0240	uc003osn.1	uc011duw.1	Nothing	PF15249|Glioma_tumor_suppressor_candidate_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8292	COLQ	uc003bzz.2	uc010heo.2	Nothing	PF01391|Collagen_triple_helix_repeat_(20_copies)	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
8292	COLQ	uc003bzz.2	uc010heo.2	Nothing	PF01391|Collagen_triple_helix_repeat_(20_copies)	2/2	2/2	0.236363636364	0.382352941176	0.171052631579	0.166666666667	1.0	0.166666666667
8292	COLQ	uc003bzx.2	uc010heo.2	Nothing	PF01391|Collagen_triple_helix_repeat_(20_copies)	1/1	1/2	0.0	NA	0.0	0.0	NA	0.0
8292	COLQ	uc003bzx.2	uc010heo.2	Nothing	PF01391|Collagen_triple_helix_repeat_(20_copies)	2/1	2/2	NA	NA	NA	0.0	NA	0.0
397	ARHGDIB	uc001rcq.1	uc001rcp.1	Lost_in_tumor	PF02115|RHO_protein_GDP_dissociation_inhibitor	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
394	ARHGAP5	uc001wrl.2	uc001wro.2	Lost_in_tumor	PF01846|FF_domain	1/1	1/0	1.0	0.0475812846947	0.0475812846947	NA	NA	NA
394	ARHGAP5	uc001wrl.2	uc001wro.2	Lost_in_tumor	PF00071|Ras_family	1/1	1/0	1.0	0.0721649484536	0.0721649484536	NA	NA	NA
394	ARHGAP5	uc001wrl.2	uc001wro.2	Nothing	PF00620|RhoGAP_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
394	ARHGAP5	uc001wrl.2	uc001wrp.2	Lost_in_tumor	PF01846|FF_domain	1/1	1/0	1.0	0.0465477114042	0.0465477114042	NA	NA	NA
394	ARHGAP5	uc001wrl.2	uc001wrp.2	Lost_in_tumor	PF00071|Ras_family	1/1	1/0	1.0	0.0705973622964	0.0705973622964	NA	NA	NA
394	ARHGAP5	uc001wrl.2	uc001wrp.2	Nothing	PF00620|RhoGAP_domain	1/1	1/1	0.101351351351	0.011636927851	0.0105485232068	0.00746268656716	0.0416666666667	0.00636942675159
394	ARHGAP5	uc001wrm.2	uc001wrp.2	Lost_in_tumor	PF01846|FF_domain	1/1	1/0	1.0	0.0465838509317	0.0465838509317	NA	NA	NA
394	ARHGAP5	uc001wrm.2	uc001wrp.2	Nothing	PF00620|RhoGAP_domain	1/1	1/1	0.101351351351	0.0116459627329	0.0105559465165	0.00746268656716	0.0416666666667	0.00636942675159
394	ARHGAP5	uc001wrm.2	uc001wrp.2	Lost_in_tumor	PF00071|Ras_family	1/1	1/0	1.0	0.070652173913	0.070652173913	NA	NA	NA
1006	CDH8	uc002eoh.2	uc002eog.1	Gained_in_tumor	PF01049|Cadherin_cytoplasmic_region	1/0	1/1	NA	NA	NA	1.0	0.506993006993	0.506993006993
1006	CDH8	uc002eoh.2	uc002eog.1	Nothing	PF00028|Cadherin_domain	1/2	1/5	0.0	NA	0.0	0.0	NA	0.0
1006	CDH8	uc002eoh.2	uc002eog.1	Nothing	PF00028|Cadherin_domain	2/2	2/5	0.0	NA	0.0	0.0	NA	0.0
1006	CDH8	uc002eoh.2	uc002eog.1	Gained_in_tumor	PF00028|Cadherin_domain	3/2	3/5	NA	NA	NA	0.63829787234	0.25974025974	0.22641509434
1006	CDH8	uc002eoh.2	uc002eog.1	Gained_in_tumor	PF00028|Cadherin_domain	4/2	4/5	NA	NA	NA	0.855670103093	0.29020979021	0.276666666667
1006	CDH8	uc002eoh.2	uc002eog.1	Gained_in_tumor	PF00028|Cadherin_domain	5/2	5/5	NA	NA	NA	1.0	0.359307359307	0.359307359307
91683	SYT12	uc001oju.2	uc009yrl.2	Nothing	PF00168|C2_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
91683	SYT12	uc001oju.2	uc009yrl.2	Nothing	PF00168|C2_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
91683	SYT12	uc009yrl.2	uc001oju.2	Nothing	PF00168|C2_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
91683	SYT12	uc009yrl.2	uc001oju.2	Nothing	PF00168|C2_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
158471	PRUNE2	uc011lsm.1	uc011lsl.1	Nothing	PF12496|Bcl2-/adenovirus_E1B_nineteen_kDa-interacting_protein_2	1/1	1/1	0.00847457627119	1.0	0.00847457627119	0.0	NA	0.0
158471	PRUNE2	uc011lsm.1	uc011lsl.1	Nothing	PF13716|Divergent_CRAL/TRIO_domain	1/1	1/1	0.0	NA	0.0	0.021897810219	0.103448275862	0.0184049079755
396	ARHGDIA	uc002kbq.2	uc002kjk.1	Nothing	PF02115|RHO_protein_GDP_dissociation_inhibitor	1/1	1/1	0.625	1.0	0.625	0.0	NA	0.0
23507	LRRC8B	uc001dni.2	uc001dnj.2	Nothing	PF13855|Leucine_rich_repeat	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
23507	LRRC8B	uc001dni.2	uc001dnj.2	Nothing	PF13855|Leucine_rich_repeat	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
23507	LRRC8B	uc001dni.2	uc001dnj.2	Nothing	PF13855|Leucine_rich_repeat	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
23507	LRRC8B	uc001dni.2	uc001dnj.2	Nothing	PF12534|Leucine-rich_repeat_containing_protein_8	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
23507	LRRC8B	uc001dni.2	uc001dnj.2	Nothing	PF12534|Leucine-rich_repeat_containing_protein_8	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
8293	SERF1A	uc003jyb.2	uc003jya.2	Lost_in_tumor	PF04419|4F5_protein_family	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
83473	KATNAL2	uc010dnq.1	uc002lcp.3	Nothing	PF00004|ATPase_family_associated_with_various_cellular_activities_(AAA)	1/1	1/1	0.0149253731343	0.0232558139535	0.00917431192661	0.480916030534	0.193846153846	0.160305343511
29106	SCG3	uc002abh.2	uc010ufz.1	Nothing	PF15467|Secretogranin-3	1/1	1/1	0.478935698448	0.931034482759	0.462526766595	0.0	NA	0.0
29106	SCG3	uc010ufz.1	uc002abh.2	Nothing	PF15467|Secretogranin-3	1/1	1/1	0.0	NA	0.0	0.478935698448	0.931034482759	0.462526766595
65266	WNK4	uc002ibj.2	uc010wgx.1	Nothing	PF12202|Oxidative-stress-responsive_kinase_1_C_terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
65266	WNK4	uc002ibj.2	uc010wgx.1	Lost_in_tumor	PF00069|Protein_kinase_domain	1/1	1/0	0.95652173913	0.57619047619	0.561484918794	NA	NA	NA
65266	WNK4	uc010wgx.1	uc002ibj.2	Gained_in_tumor	PF00069|Protein_kinase_domain	1/0	1/1	NA	NA	NA	0.95652173913	0.57619047619	0.561484918794
65266	WNK4	uc010wgx.1	uc002ibj.2	Nothing	PF12202|Oxidative-stress-responsive_kinase_1_C_terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
395	ARHGAP6	uc004cun.1	uc004cum.1	Nothing	PF00620|RhoGAP_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
395	ARHGAP6	uc004cur.1	uc010neb.1	Nothing	PF00620|RhoGAP_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
285848	PNPLA1	uc010jwf.2	uc003olw.1	Lost_in_tumor	PF01734|Patatin-like_phospholipase	1/1	1/0	1.0	0.515789473684	0.515789473684	NA	NA	NA
112950	MED8	uc001cje.1	uc001cjf.3	Nothing	PF10232|Mediator_of_RNA_polymerase_II_transcription_complex_subunit_8	1/1	1/1	0.333333333333	1.0	0.333333333333	0.0	NA	0.0
92	ACVR2A	uc002twh.2	uc010zbn.1	Lost_in_tumor	PF01064|Activin_types_I_and_II_receptor_domain	1/1	1/0	0.897058823529	0.564814814815	0.530434782609	NA	NA	NA
92	ACVR2A	uc002twh.2	uc010zbn.1	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
95	ACY1	uc003dcp.2	uc003dcq.2	Nothing	PF07687|Peptidase_dimerisation_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
95	ACY1	uc003dcp.2	uc003dcq.2	Nothing	PF01546|Peptidase_family_M20/M25/M40	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
97	ACYP1	uc001xrg.2	uc001xrf.2	Nothing	PF00708|Acylphosphatase	1/1	1/1	0.752808988764	0.957142857143	0.728260869565	0.214285714286	0.230769230769	0.125
92691	TMEM169	uc010zjs.1	uc002vfv.3	Nothing	PF15052|TMEM169_protein_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
85865	GTPBP10	uc003ukm.1	uc003ukn.1	Lost_in_tumor	PF01018|GTP1/OBG	1/1	1/0	0.553191489362	0.658227848101	0.429752066116	NA	NA	NA
85865	GTPBP10	uc003ukm.1	uc003ukn.1	Nothing	PF01926|50S_ribosome-binding_GTPase	1/1	1/1	0.046511627907	0.0759493670886	0.029702970297	0.0	NA	0.0
29765	TMOD4	uc001exc.3	uc001exd.2	Lost_in_tumor	PF03250|Tropomodulin	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
29766	TMOD3	uc002abn.2	uc002abm.2	Gained_in_tumor	PF03250|Tropomodulin	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
199745	THAP8	uc010xtb.1	uc002oda.1	Nothing	PF05485|THAP_domain	1/1	1/1	0.0	NA	0.0	0.488095238095	0.953488372093	0.476744186047
1173	AP2M1	uc003fmw.2	uc003fmy.2	Nothing	PF00928|Adaptor_complexes_medium_subunit_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
1173	AP2M1	uc003fmw.2	uc003fmy.2	Nothing	PF01217|Clathrin_adaptor_complex_small_chain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
23057	NMNAT2	uc001gqb.1	uc009wye.1	Lost_in_tumor	PF01467|Cytidylyltransferase	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
23504	RIMBP2	uc001uil.2	uc001uin.1	Lost_in_tumor	PF14604|Variant_SH3_domain	1/2	1/0	1.0	0.146627565982	0.146627565982	NA	NA	NA
23504	RIMBP2	uc001uil.2	uc001uin.1	Lost_in_tumor	PF14604|Variant_SH3_domain	2/2	2/0	1.0	0.17665615142	0.17665615142	NA	NA	NA
23504	RIMBP2	uc001uil.2	uc001uin.1	Lost_in_tumor	PF07653|Variant_SH3_domain	1/1	1/0	1.0	0.192429022082	0.192429022082	NA	NA	NA
23504	RIMBP2	uc001uil.2	uc001uin.1	Nothing	PF00041|Fibronectin_type_III_domain	1/0	1/1	NA	NA	NA	0.0	NA	0.0
124936	CYB5D2	uc010cko.2	uc002fxm.3	Gained_in_tumor	PF00173|Cytochrome_b5-like_Heme/Steroid_binding_domain	1/0	1/1	NA	NA	NA	0.784946236559	0.651785714286	0.55303030303
388677	NOTCH2NL	uc001emn.3	uc001emm.3	Nothing	PF00008|EGF-like_domain	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
388677	NOTCH2NL	uc001emn.3	uc001emm.3	Nothing	PF00008|EGF-like_domain	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
388677	NOTCH2NL	uc001emn.3	uc001emm.3	Nothing	PF00008|EGF-like_domain	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
388677	NOTCH2NL	uc001emn.3	uc001emm.3	Nothing	PF07645|Calcium-binding_EGF_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
7180	CRISP2	uc003ozq.2	uc003ozp.2	Nothing	PF00188|Cysteine-rich_secretory_protein_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
7180	CRISP2	uc003ozq.2	uc003ozp.2	Nothing	PF08562|Crisp	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
29102	RNASEN	uc003jhh.2	uc003jhg.2	Nothing	PF14622|Ribonuclease-III-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
29102	RNASEN	uc003jhh.2	uc003jhg.2	Nothing	PF00035|Double-stranded_RNA_binding_motif	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
29102	RNASEN	uc003jhh.2	uc003jhg.2	Nothing	PF00636|Ribonuclease_III_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
7185	TRAF1	uc004bku.1	uc010mvl.1	Nothing	PF00917|MATH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
875	CBS	uc002zct.2	uc002zcu.2	Nothing	PF00291|Pyridoxal-phosphate_dependent_enzyme	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
875	CBS	uc002zct.2	uc002zcu.2	Nothing	PF00571|CBS_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
283652	SLC24A5	uc001zwk.2	uc001zwe.2	Nothing	PF01699|Sodium/calcium_exchanger_protein	1/1	1/2	0.0	NA	0.0	0.198529411765	0.0731707317073	0.0564853556485
283652	SLC24A5	uc001zwk.2	uc001zwe.2	Gained_in_tumor	PF01699|Sodium/calcium_exchanger_protein	2/1	2/2	NA	NA	NA	1.0	0.349593495935	0.349593495935
7456	WIPF1	uc002uiz.2	uc002uja.2	Nothing	PF02205|WH2_motif	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
123036	TC2N	uc001xzu.3	uc010auc.2	Nothing	PF00168|C2_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84909	C9orf3	uc004avd.2	uc004avc.2	Nothing	PF09127|Leukotriene_A4_hydrolase,_C-terminal	1/1	1/1	0.303448275862	0.95652173913	0.299319727891	0.0	NA	0.0
144347	FAM101A	uc001uge.1	uc001ugd.1	Nothing	PF15068|FAM101_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4842	NOS1	uc001twm.1	uc001twn.1	Lost_in_tumor	PF00175|Oxidoreductase_NAD-binding_domain	1/1	1/0	1.0	0.20253164557	0.20253164557	NA	NA	NA
4842	NOS1	uc001twm.1	uc001twn.1	Lost_in_tumor	PF00258|Flavodoxin	1/1	1/0	0.705202312139	0.0882140274765	0.0850767085077	NA	NA	NA
4842	NOS1	uc001twm.1	uc001twn.1	Lost_in_tumor	PF00595|PDZ_domain_(Also_known_as_DHR_or_GLGF)	1/1	1/0	1.0	0.0915662650602	0.0915662650602	NA	NA	NA
4842	NOS1	uc001twm.1	uc001twn.1	Lost_in_tumor	PF02898|Nitric_oxide_synthase,_oxygenase_domain	1/1	1/0	1.0	0.44578313253	0.44578313253	NA	NA	NA
4842	NOS1	uc001twm.1	uc001twn.1	Lost_in_tumor	PF00667|FAD_binding_domain	1/1	1/0	1.0	0.412296564195	0.412296564195	NA	NA	NA
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF00626|Gelsolin_repeat	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF00626|Gelsolin_repeat	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF00626|Gelsolin_repeat	3/4	3/4	0.0	NA	0.0	0.0	NA	0.0
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF00626|Gelsolin_repeat	4/4	4/4	0.0	NA	0.0	0.0	NA	0.0
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF12799|Leucine_Rich_repeats_(2_copies)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF13855|Leucine_rich_repeat	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
2314	FLII	uc002gsq.1	uc002gsr.1	Nothing	PF13855|Leucine_rich_repeat	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
65265	C8orf33	uc003zfc.3	uc003zfd.2	Lost_in_tumor	PF15393|Domain_of_unknown_function_(DUF4615)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
393	ARHGAP4	uc004fjj.1	uc011mzf.1	Gained_in_tumor	PF00611|Fes/CIP4,_and_EFC/F-BAR_homology_domain	1/0	1/1	NA	NA	NA	1.0	0.158146964856	0.158146964856
393	ARHGAP4	uc004fjj.1	uc011mzf.1	Nothing	PF00018|SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
393	ARHGAP4	uc004fjj.1	uc011mzf.1	Gained_in_tumor	PF00620|RhoGAP_domain	1/0	1/1	NA	NA	NA	0.871621621622	0.20607028754	0.2
50649	ARHGEF4	uc002tsa.1	uc010fmx.1	Nothing	PF00169|PH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc010fmx.1	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc010fmx.1	Nothing	PF00621|RhoGEF_domain	1/1	1/1	0.335195530726	1.0	0.335195530726	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc002tsb.1	Nothing	PF00169|PH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc002tsb.1	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc002tsb.1	Nothing	PF00621|RhoGEF_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc002tsc.1	Nothing	PF00169|PH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
50649	ARHGEF4	uc002tsa.1	uc002tsc.1	Lost_in_tumor	PF14604|Variant_SH3_domain	1/1	1/0	1.0	0.10284463895	0.10284463895	NA	NA	NA
50649	ARHGEF4	uc002tsa.1	uc002tsc.1	Lost_in_tumor	PF00621|RhoGEF_domain	1/1	1/0	0.949720670391	0.371991247265	0.364806866953	NA	NA	NA
59345	GNB4	uc003fjv.3	uc003fju.3	Nothing	PF00400|WD_domain,_G-beta_repeat	1/7	1/3	1.0	0.1	0.1	1.0	0.183006535948	0.183006535948
