Gene	Symbol	NormalTranscript	TumorTranscript	iLoops	Domain	Disorder	Anchor	PTM
818	CAMK2G	uc001jvp.1	uc001jvu.1	True	False	False	False	False
814	CAMK4	uc011cvj.1	uc010jbv.2	True	False	True	False	False
816	CAMK2B	uc003tkw.2	uc003tkn.2	True	True	True	True	True
57136	C20orf3	uc002wty.2	uc010zsw.1	False	False	True	False	False
5265	SERPINA1	uc001ycx.3	uc010auz.2	False	False	False	False	False
149483	CCDC17	uc010ols.1	uc009vxz.2	False	False	True	True	True
388284	C16orf86	uc002ety.2	uc002etx.1	False	False	True	True	False
54039	PCBP3	uc002zhs.1	uc002zhq.1	True	False	True	False	False
55094	GPATCH1	uc002nug.1	uc002nuh.1	False	True	True	True	True
8737	RIPK1	uc003mux.2	uc011dhs.1	True	True	False	False	False
100302640	LOC100302640	uc003dwf.3	uc011bhk.1	False	False	False	False	False
5672	PSG4	uc002ovz.2	uc002owb.2	True	False	True	True	False
55129	ANO10	uc003cmv.2	uc010hil.2	False	False	False	False	False
285331	CCDC66	uc003dhz.2	uc003dhy.2	False	False	True	True	True
55125	CEP192	uc010xac.1	uc002kry.2	False	False	True	True	False
339318	ZNF181	uc002nvu.3	uc010xsb.1	False	False	False	False	False
284184	C17orf89	uc010dib.1	uc002jzx.2	False	False	True	False	False
23248	RPRD2	uc010pcc.1	uc001eup.3	False	False	True	True	False
8192	CLPP	uc002mem.1	uc002men.1	True	False	True	False	False
6432	SFRS7	uc002rqz.2	uc002rra.2	True	True	True	True	True
124872	B4GALNT2	uc010wlu.1	uc002ion.2	False	False	True	False	False
23385	NCSTN	uc001fvx.2	uc010pjg.1	False	False	True	True	False
57645	POGK	uc001gdt.1	uc010plf.1	False	True	True	True	True
4600	MX2	uc002yzf.1	uc010gop.1	True	True	True	True	True
56848	SPHK2	uc002pjv.2	uc002pjr.2	False	False	True	True	False
56848	SPHK2	uc002pjv.2	uc002pjt.2	False	False	True	True	False
2180	ACSL1	uc003iwu.1	uc003iws.1	True	False	True	False	False
6233	RPS27A	uc002ryk.2	uc002ryl.2	True	True	True	True	True
100128782	C9orf130	uc004avs.2	uc004avp.3	False	False	False	False	False
23387	SIK3	uc001ppy.2	uc001ppx.2	True	True	True	True	True
55646	LYAR	uc003ght.2	uc011bvy.1	False	False	False	False	False
55646	LYAR	uc003ght.2	uc011bvx.1	False	True	False	False	False
57648	KIAA1522	uc010ohm.1	uc010ohn.1	False	False	True	True	True
57648	KIAA1522	uc010ohm.1	uc001bvu.1	False	False	True	True	True
27236	ARFIP1	uc003imz.2	uc011cij.1	True	False	True	True	False
27236	ARFIP1	uc003ina.2	uc011cij.1	True	False	True	True	False
55683	KIAA1310	uc002swn.3	uc002swi.3	False	False	True	True	False
55683	KIAA1310	uc002swn.3	uc002swh.3	False	False	True	True	False
55683	KIAA1310	uc010yur.1	uc002swj.3	False	True	True	True	False
344148	NCKAP5	uc002ttp.2	uc002ttq.2	False	False	True	True	False
4745	NELL1	uc001mqe.2	uc010rdo.1	True	True	False	False	False
4745	NELL1	uc001mqe.2	uc010rdp.1	True	True	False	False	False
4744	NEFH	uc003afp.2	uc003afo.2	False	True	True	True	True
4744	NEFH	uc003afo.2	uc003afp.2	False	True	True	True	True
23384	CYTSA	uc002zzv.3	uc011ajq.1	False	True	False	True	False
23384	CYTSA	uc002zzw.2	uc011ajq.1	False	True	False	True	False
55640	FLVCR2	uc001xrs.2	uc010tvd.1	False	False	True	True	False
55314	TMEM144	uc003ipx.2	uc010iqi.2	False	True	False	False	False
4601	MXI1	uc010qrc.1	uc001kyz.2	False	False	True	True	False
57646	USP28	uc010rwy.1	uc001pog.2	False	False	True	True	False
134429	STARD4	uc003kph.1	uc003kpi.1	True	True	True	False	True
134429	STARD4	uc003kph.1	uc003kpj.2	True	False	False	False	False
134429	STARD4	uc003kph.1	uc010jbw.1	True	False	True	False	False
199777	ZNF626	uc002npd.1	uc002npb.1	True	True	True	True	True
10562	OLFM4	uc001vhl.2	uc001vhk.1	False	True	True	False	True
10565	ARFGEF1	uc003xxo.1	uc003xxm.1	True	True	True	True	False
100128788	LOC100128788	uc010uwg.1	uc002cri.1	False	False	False	False	False
4293	MAP3K9	uc001xmm.2	uc010ttk.1	True	True	True	True	True
4293	MAP3K9	uc010ttk.1	uc001xmm.2	True	True	True	True	True
23383	KIAA0892	uc002nmk.3	uc010ecd.2	False	False	False	False	True
81562	LMAN2L	uc002swu.2	uc010yuv.1	True	False	True	False	False
81562	LMAN2L	uc002swu.2	uc010yuw.1	True	False	True	False	False
2187	FANCB	uc004cwg.1	uc004cwh.1	False	False	False	False	False
2187	FANCB	uc004cwh.1	uc004cwg.1	False	False	False	False	False
2186	BPTF	uc002jgf.2	uc002jgg.2	True	True	True	True	True
2186	BPTF	uc002jgg.2	uc002jgh.2	False	False	True	True	True
27237	ARHGEF16	uc001akg.3	uc010nzh.1	True	False	True	True	False
27231	ITGB1BP3	uc002lyz.3	uc010xia.1	False	False	False	False	False
6183	MRPS12	uc002okd.2	uc002okc.2	False	False	False	False	False
90293	KLHL13	uc004eql.2	uc011mtn.1	True	True	True	False	True
90293	KLHL13	uc011mtq.1	uc011mtn.1	True	True	True	True	True
2720	GLB1	uc003cfi.1	uc003cfj.1	True	True	True	False	False
26548	ITGB1BP2	uc004dzr.1	uc004dzs.1	False	False	False	False	False
4291	MLF1	uc003fcb.2	uc003fca.2	False	False	True	True	False
55687	TRMU	uc003bhp.2	uc003bhu.2	False	False	False	False	False
165631	PARP15	uc003efo.1	uc003efm.2	True	True	True	True	True
4741	NEFM	uc003xed.3	uc010lue.2	False	True	True	True	True
55643	BTBD2	uc002lup.1	uc002luo.1	True	True	True	True	True
220042	C11orf82	uc001ozt.2	uc010rss.1	False	True	False	True	False
5860	QDPR	uc003gpd.2	uc003gpe.2	False	True	False	False	False
56666	PANX2	uc003bjp.3	uc003bjo.3	False	True	True	False	False
57649	PHF12	uc002hdg.1	uc002hdi.1	False	False	True	True	False
57647	DHX37	uc001ugy.2	uc001ugz.1	False	True	True	True	True
57644	MYH7B	uc002xbi.1	uc010gfa.1	True	True	True	True	False
148423	C1orf52	uc001dkx.3	uc001dkv.2	False	True	True	True	True
85440	DOCK7	uc010oov.1	uc001daq.2	False	True	True	True	False
80167	C4orf29	uc003ifr.2	uc003ifu.2	False	False	False	False	False
56945	MRPS22	uc003etd.2	uc003ete.2	False	False	True	True	False
56265	CPXM1	uc010gas.2	uc002wgu.2	True	False	False	False	False
9191	DEDD	uc001fya.2	uc001fyb.2	False	False	False	False	False
7940	LST1	uc003nut.2	uc003nuo.2	False	False	True	True	False
80380	PDCD1LG2	uc003zjg.3	uc011lmd.1	False	False	True	True	False
6238	RRBP1	uc010zrq.1	uc010gcl.1	False	True	True	True	True
22869	ZNF510	uc004awn.1	uc004awo.1	False	False	False	False	False
64946	CENPH	uc003jvp.2	uc010ixc.2	False	False	False	False	False
64946	CENPH	uc010ixc.2	uc003jvp.2	False	False	False	False	False
157922	CAMSAP1	uc004cgr.3	uc010nbg.2	False	False	True	True	False
157922	CAMSAP1	uc004cgr.3	uc004cgq.3	False	False	True	True	False
157922	CAMSAP1	uc010nbg.2	uc004cgr.3	False	False	True	True	False
790	CAD	uc002rji.2	uc010eyw.2	True	False	False	False	False
55780	C6orf70	uc003qxg.1	uc011ehb.1	False	False	False	False	False
55780	C6orf70	uc003qxg.1	uc003qxi.1	False	True	False	False	False
2530	FUT8	uc001xip.2	uc001xis.2	True	False	False	True	False
56478	EIF4ENIF1	uc003ala.1	uc003aky.1	False	False	True	True	True
56478	EIF4ENIF1	uc003aky.1	uc003akx.1	False	False	True	True	False
56477	CCL28	uc010ivn.2	uc003jnu.2	False	False	False	False	False
56477	CCL28	uc010ivn.2	uc003jns.2	False	True	True	True	False
51809	GALNT7	uc003isz.3	uc011ckb.1	True	True	True	True	True
51809	GALNT7	uc011ckb.1	uc003isz.3	True	True	True	True	True
283987	C17orf28	uc002jmj.3	uc002jmi.2	False	False	True	True	False
283987	C17orf28	uc002jmj.3	uc010wrs.1	False	False	True	True	False
64499	TPSB2	uc002cky.2	uc002ckx.2	True	False	True	False	False
64499	TPSB2	uc002ckx.2	uc002cky.2	True	False	True	False	False
2532	DARC	uc001fto.2	uc001ftp.3	False	False	True	False	False
5380	PMS2L2	uc003uct.1	uc003uch.1	False	False	True	False	False
5380	PMS2L2	uc010lcy.1	uc011kfv.1	False	False	False	False	False
5380	PMS2L2	uc011kfv.1	uc003txi.3	False	False	False	False	False
84529	C15orf41	uc001zjd.2	uc010uci.1	False	False	True	False	False
55783	FTSJD1	uc002ezy.3	uc002ezz.3	False	False	False	False	False
5382	PMS2L4	uc003tvr.3	uc003tvo.2	False	False	False	False	False
10803	CCR9	uc010hiv.1	uc003cpa.1	False	False	False	False	False
133308	NHEDC2	uc003hwy.2	uc011cew.1	False	False	False	False	False
146433	IL34	uc002ezh.1	uc002ezi.1	False	False	False	False	False
796	CALCA	uc001mlv.1	uc001mlw.1	False	False	False	False	False
796	CALCA	uc001mlw.1	uc001mlt.1	False	False	True	True	False
55789	DEPDC1B	uc003jsh.2	uc011cqm.1	False	False	False	False	False
55785	FGD6	uc009zsx.2	uc001tdq.1	True	True	True	False	False
9943	OXSR1	uc003chy.2	uc010hhb.2	True	False	True	False	False
9948	WDR1	uc003gmf.2	uc003gmg.2	True	True	False	False	False
9949	AMMECR1	uc004eoo.2	uc004eop.2	False	False	False	False	False
57786	RBAK	uc003sns.1	uc010kss.1	False	False	False	False	False
55872	PBK	uc011lap.1	uc003xgi.2	True	False	False	False	False
7675	ZNF121	uc010xkp.1	uc010xkq.1	False	False	True	False	False
153733	CCDC112	uc003kqz.2	uc003kqy.2	False	False	True	True	False
10694	CCT8	uc002ynb.2	uc010glm.2	True	False	False	False	False
10062	NR1H3	uc009ylm.2	uc001nek.2	False	False	True	True	False
26061	HACL1	uc003caf.2	uc010hep.2	True	True	False	False	False
10799	RPP40	uc003mwl.2	uc003mwm.2	False	False	False	False	False
22839	DLGAP4	uc002xfg.2	uc002xfh.2	False	False	True	True	False
5073	PARN	uc010uzd.1	uc010uzf.1	False	False	True	True	True
5071	PARK2	uc003qty.3	uc003qtx.3	False	False	False	False	False
161424	C14orf21	uc001wol.1	uc001wom.1	False	False	True	True	False
939	CD27	uc001qoe.2	uc001qod.2	True	True	True	False	True
10742	RAI2	uc010nfa.2	uc004cyg.2	False	False	False	False	False
5383	PMS2L5	uc003ubl.2	uc003ubm.3	False	True	True	True	False
54207	KCNK10	uc001xwm.2	uc001xwn.2	False	False	True	True	False
157697	ERICH1	uc003wph.2	uc003wpe.1	False	False	True	True	False
794	CALB2	uc002faa.3	uc002fac.3	True	True	True	False	True
389289	C5orf39	uc003jnf.2	uc010ivj.1	False	False	True	True	False
51005	AMDHD2	uc002cqq.2	uc002cqp.2	True	False	True	False	False
490	ATP2B1	uc001tbh.2	uc009zsr.2	True	True	True	True	True
4811	NID1	uc001hxo.2	uc009xgc.2	True	True	True	True	True
29066	ZC3H7A	uc002dbl.2	uc002dbj.2	True	True	True	True	False
29066	ZC3H7A	uc002dbl.2	uc002dbi.2	True	True	True	True	False
493	ATP2B4	uc001gzx.2	uc009xar.2	False	True	True	True	False
493	ATP2B4	uc001gzw.2	uc001gzx.2	True	True	True	True	False
493	ATP2B4	uc001gzw.2	uc009xar.2	True	True	True	True	False
493	ATP2B4	uc009xar.2	uc001gzx.2	False	True	True	True	False
3937	LCP2	uc003man.1	uc011des.1	True	True	True	True	False
3937	LCP2	uc011des.1	uc003man.1	True	True	True	True	False
6712	SPTBN2	uc001ojd.2	uc001ojc.1	True	True	True	True	True
55074	OXR1	uc011lhu.1	uc010mch.2	False	True	True	True	False
55074	OXR1	uc011lht.1	uc003ymk.2	False	True	True	True	False
55074	OXR1	uc011lht.1	uc003yml.2	False	True	True	True	False
55074	OXR1	uc011lhu.1	uc003ymk.2	False	True	True	True	False
92140	MTDH	uc003yhz.2	uc010mbf.2	False	False	True	True	False
6711	SPTBN1	uc002rxu.2	uc010you.1	True	True	True	True	True
29068	ZBTB44	uc001qgb.3	uc001qfx.2	True	True	True	True	True
29068	ZBTB44	uc001qfx.2	uc001qga.2	True	True	True	True	True
9906	SLC35E2	uc001aib.1	uc001ahy.2	False	False	True	True	False
9906	SLC35E2	uc001aib.1	uc001ahz.2	False	False	True	True	False
9906	SLC35E2	uc001aib.1	uc009vkm.1	False	False	True	True	False
132949	AASDH	uc003hbn.2	uc011cab.1	True	True	True	False	False
66000	TMEM108	uc003epm.2	uc003epi.2	False	False	False	True	False
66000	TMEM108	uc003epm.2	uc003eph.2	False	False	False	True	False
5725	PTBP1	uc002lpp.2	uc002lps.2	True	True	True	True	True
79811	SLTM	uc002afp.2	uc002afn.2	True	True	True	True	True
79811	SLTM	uc002afo.2	uc002afn.2	True	True	True	True	True
4047	LSS	uc002zil.2	uc011afv.1	True	True	False	False	False
25759	SHC2	uc002loq.3	uc002lop.3	False	False	True	True	True
3065	HDAC1	uc001bvb.1	uc010ohf.1	False	False	True	True	False
3069	HDLBP	uc002waz.2	uc002wba.2	False	False	False	False	False
83999	KREMEN1	uc003ael.2	uc011akn.1	True	True	True	True	True
63908	NAPB	uc002wtc.2	uc002wta.2	False	False	True	False	False
23200	ATP11B	uc003flb.2	uc010hxg.2	True	True	True	True	False
23200	ATP11B	uc010hxg.2	uc003flb.2	True	True	True	True	False
23208	SYT11	uc001fmg.2	uc010pgq.1	True	True	True	True	True
6472	SHMT2	uc001snf.1	uc010srj.1	True	False	True	True	False
374393	FAM111B	uc010rko.1	uc001nnl.2	False	False	True	False	False
55521	TRIM36	uc011cwc.1	uc003kqt.2	False	True	True	True	True
28316	CDH20	uc002lif.2	uc010dps.1	False	False	True	False	False
28316	CDH20	uc010dps.1	uc002lif.2	False	False	True	False	False
154141	MBOAT1	uc003ncx.1	uc011dji.1	False	False	True	False	False
4049	LTA	uc010jsr.2	uc003nue.1	True	True	True	True	True
4049	LTA	uc011dnu.1	uc003nue.1	False	False	False	False	False
89845	ABCC10	uc003ouy.1	uc010jyo.1	True	True	True	True	True
3661	IRF3	uc002pou.2	uc002pov.2	True	True	True	True	True
339175	METTL2A	uc002izv.2	uc002izw.2	False	False	True	True	False
79763	ISOC2	uc002qlb.2	uc002qlc.2	True	False	False	False	False
115703	ARHGAP33	uc002obt.1	uc002obv.1	True	True	True	True	True
51554	CCRL1	uc003eox.2	uc003eow.2	False	False	False	False	False
1305	COL13A1	uc001jqb.1	uc001jpy.1	False	True	True	True	False
1303	COL12A1	uc003pht.2	uc003phs.2	True	True	True	True	True
27040	LAT	uc010vdk.1	uc010vdj.1	False	False	True	True	False
1901	S1PR1	uc001dud.2	uc009weg.2	False	False	False	False	False
9537	TP53I11	uc001myk.2	uc001mym.2	False	False	True	False	False
3936	LCP1	uc001vba.3	uc010ack.2	True	True	True	True	True
3930	LBR	uc001hoy.2	uc001hoz.2	False	False	False	False	False
6710	SPTB	uc001xht.2	uc010aqi.2	True	True	True	True	True
9905	SGSM2	uc002fun.3	uc002fuq.2	False	True	True	True	True
9902	MRC2	uc002jad.2	uc002jae.2	True	True	True	True	True
221016	CCDC7	uc009xlx.1	uc001iwj.2	False	False	True	True	True
145282	MIPOL1	uc010ams.2	uc001wue.2	False	False	True	True	False
4046	LSP1	uc001lum.2	uc001lui.2	False	False	True	True	False
55210	ATAD3A	uc001aga.1	uc001agb.1	False	False	True	True	True
3665	IRF7	uc001lqg.2	uc010qwg.1	True	True	True	True	True
3663	IRF5	uc010llv.1	uc010llt.2	True	True	True	True	False
55216	C11orf57	uc001pmt.3	uc001pmv.3	False	False	True	False	False
54919	HEATR2	uc003sjc.2	uc003sjb.2	False	False	True	False	False
54919	HEATR2	uc003sjc.2	uc010krz.1	True	True	True	True	False
54919	HEATR2	uc010krz.1	uc003sjb.2	True	True	True	True	False
23041	MON2	uc010ssn.1	uc001srg.2	False	True	True	True	False
23041	MON2	uc010ssn.1	uc001sre.2	False	False	False	False	False
23041	MON2	uc010ssn.1	uc001srf.2	False	False	True	False	False
84547	PGBD1	uc003nky.2	uc003nkz.2	False	False	False	False	False
93664	CADPS2	uc010lkq.2	uc003vkg.3	True	False	True	True	False
93664	CADPS2	uc010lkq.2	uc011knx.1	True	True	True	True	True
79591	C10orf76	uc009xwy.1	uc009xwx.1	False	True	True	True	False
23438	HARS2	uc003lgx.2	uc011czu.1	True	False	True	True	True
7127	TNFAIP2	uc001ymm.1	uc010awo.1	False	True	True	True	True
7127	TNFAIP2	uc001ymm.1	uc010txz.1	False	False	True	True	True
7127	TNFAIP2	uc010tya.1	uc010txz.1	False	False	True	True	False
51430	C1orf9	uc009wwd.2	uc010pmn.1	False	False	True	True	False
25904	CNOT10	uc003cfc.1	uc010hfw.1	False	True	True	True	False
8904	CPNE1	uc002xde.2	uc002xdh.2	True	False	False	False	True
8904	CPNE1	uc002xde.2	uc002xdc.2	False	True	True	True	False
8904	CPNE1	uc002xdl.2	uc002xdc.2	True	True	True	True	True
8904	CPNE1	uc002xdl.2	uc002xdh.2	False	False	False	False	False
54916	C14orf101	uc001xcm.2	uc001xco.2	False	True	True	False	False
4211	MEIS1	uc002sdu.2	uc010yqh.1	True	True	True	True	True
4211	MEIS1	uc002sdu.2	uc002sdv.2	False	False	True	True	False
79590	MRPL24	uc001fpw.1	uc001fpx.1	False	False	False	False	False
654364	NME1-NME2	uc002itj.2	uc002itk.2	False	False	False	False	False
654364	NME1-NME2	uc002itk.2	uc002itj.2	False	False	False	False	False
3964	LGALS8	uc001hxw.1	uc001hxy.1	False	False	False	False	False
3964	LGALS8	uc001hya.1	uc001hxw.1	True	False	False	False	False
3964	LGALS8	uc001hya.1	uc001hyc.1	True	False	True	False	False
79048	SECISBP2	uc004aqj.1	uc004aqk.1	False	False	True	False	False
79048	SECISBP2	uc004aqj.1	uc010mqo.1	False	False	True	True	False
1404	HAPLN1	uc003kin.2	uc003kim.2	False	False	False	False	False
1404	HAPLN1	uc003kim.2	uc003kin.2	False	False	False	False	False
79598	CEP97	uc003dvk.1	uc011bhf.1	False	False	True	True	False
79598	CEP97	uc003dvk.1	uc003dvm.1	True	True	True	False	True
1493	CTLA4	uc002vak.1	uc002val.1	True	False	True	False	False
1493	CTLA4	uc002val.1	uc002vak.1	True	False	True	False	False
1493	CTLA4	uc010ftz.1	uc002vak.1	True	True	True	False	False
332	BIRC5	uc002jvd.1	uc002jvf.2	True	False	True	True	False
332	BIRC5	uc002jvh.2	uc002jvf.2	True	False	True	True	True
332	BIRC5	uc002jvi.2	uc002jvh.2	False	True	True	True	True
11226	GALNT6	uc001ryk.2	uc001ryj.1	True	True	True	True	False
11226	GALNT6	uc009zma.1	uc001ryl.1	True	True	True	True	False
11116	FGFR1OP	uc003qvk.2	uc003qvj.2	False	False	True	True	False
51433	ANAPC5	uc001uag.2	uc010szv.1	False	True	True	True	False
51347	TAOK3	uc001twy.3	uc001twv.2	True	True	True	True	True
25903	OLFML2B	uc001gbu.2	uc010pkq.1	False	False	True	False	False
25903	OLFML2B	uc001gbu.2	uc001gbt.2	False	False	True	True	False
2175	FANCA	uc002fox.1	uc002fow.1	False	False	True	False	False
2175	FANCA	uc010ciu.1	uc002fow.1	False	False	False	False	False
152007	GLIPR2	uc003zyz.2	uc003zyy.1	True	False	True	True	False
84548	TMEM185A	uc011mxq.1	uc004fdo.2	False	False	False	False	False
84548	TMEM185A	uc011mxq.1	uc004fdp.3	False	False	True	False	False
5579	PRKCB	uc002dmd.2	uc002dme.2	False	False	True	True	False
5579	PRKCB	uc002dme.2	uc002dmd.2	False	False	True	True	False
11112	HIBADH	uc003szf.2	uc003szh.2	True	False	False	False	False
3269	HRH1	uc010hds.2	uc010hdt.2	False	False	False	False	False
440278	CATSPER2P1	uc001zss.2	uc001zst.2	False	False	False	False	False
440278	CATSPER2P1	uc001zst.2	uc001zss.2	False	False	False	False	False
93081	C13orf27	uc001vpo.2	uc001vpp.2	False	False	True	False	False
8906	AP1G2	uc001wkl.2	uc001wkj.2	False	False	True	False	False
8900	CCNA1	uc001uvs.3	uc001uvr.3	False	False	False	False	False
284040	CDRT4	uc010vvw.1	uc002gop.1	False	True	True	True	False
152002	C3orf21	uc003fuk.2	uc003fum.3	False	False	True	True	False
388695	LYSMD1	uc001ewy.2	uc010pcr.1	False	True	True	True	False
55663	ZNF446	uc002qta.2	uc010eur.2	True	True	True	True	True
1665	DHX15	uc003gqx.2	uc003gqv.2	False	True	True	True	True
1660	DHX9	uc001gpr.2	uc009wyd.2	True	True	True	True	True
590	BCHE	uc003fem.3	uc003fen.3	True	True	True	False	False
598	BCL2L1	uc002wwl.2	uc002wwn.2	False	False	False	False	False
2829	XCR1	uc003cpe.2	uc003cpf.2	False	False	False	False	False
2825	GPR1	uc002vbl.3	uc010fuf.2	False	False	False	False	False
3383	ICAM1	uc002mnq.2	uc010xle.1	True	True	True	True	False
1740	DLG2	uc001paj.2	uc010rtb.1	True	False	True	True	False
1408	CRY2	uc010rgn.1	uc010rgo.1	True	True	True	True	True
4215	MAP3K3	uc002jbe.2	uc002jbg.2	False	False	True	True	False
4216	MAP3K4	uc003qto.2	uc003qtn.2	True	False	True	True	False
4212	MEIS2	uc001zjp.2	uc001zjs.2	False	False	True	True	False
10914	PAPOLA	uc001yfq.2	uc010avp.2	True	True	True	False	False
503538	NCRNA00181	uc002qse.2	uc002qsg.2	False	False	False	False	False
1933	EEF1B2	uc002vbf.1	uc002vbh.1	False	False	False	False	False
79596	RNF219	uc001vkw.1	uc010afc.2	True	False	True	True	False
331	XIAP	uc004etx.2	uc010nqu.2	False	False	False	False	False
333	APLP1	uc010xsz.1	uc010xta.1	False	False	True	True	False
11221	DUSP10	uc001hmy.1	uc001hmz.1	True	True	True	True	True
25909	AHCTF1	uc009xgs.1	uc001ibw.1	False	False	True	True	False
149986	LSM14B	uc010gjy.1	uc010zzz.1	False	True	True	True	False
23432	GPR161	uc001gfd.2	uc010pll.1	True	False	True	False	False
5000	ORC4L	uc010zbr.1	uc002twi.2	False	False	True	False	False
348235	SKA2	uc002ixc.2	uc002ixe.2	False	False	False	False	False
92822	ZNF276	uc002fop.2	uc002foq.3	True	True	True	True	True
80853	JHDM1D	uc003vvm.2	uc010lng.2	True	True	True	True	True
170392	OIT3	uc009xqs.1	uc001jte.1	True	True	True	True	True
85461	TANC1	uc002uag.2	uc010fon.2	True	True	True	True	True
85465	EPT1	uc010ykz.1	uc010eyl.1	False	True	True	False	False
10531	PITRM1	uc001igt.1	uc001igs.1	True	True	True	True	False
80856	KIAA1715	uc002ukc.1	uc002ukd.1	False	False	True	False	False
80856	KIAA1715	uc002ukc.1	uc010zer.1	False	False	True	True	False
26094	DCAF4	uc001xng.2	uc001xni.2	False	False	False	True	False
26094	DCAF4	uc001xng.2	uc001xnh.2	False	False	True	True	False
1723	DHODH	uc002fbp.2	uc010cgk.2	True	True	True	True	False
140469	MYO3B	uc002ufy.2	uc002uga.2	True	True	True	True	True
140469	MYO3B	uc002ufy.2	uc002ufz.2	False	True	True	True	False
140469	MYO3B	uc002ugb.2	uc002ufy.2	True	True	True	True	True
114897	C1QTNF1	uc002jwp.2	uc002jwq.2	False	False	True	True	False
114897	C1QTNF1	uc002jwp.2	uc002jws.2	False	False	False	False	False
9179	AP4M1	uc003utb.3	uc010lgm.2	True	True	True	False	False
9179	AP4M1	uc003utb.3	uc003utf.3	True	True	True	False	False
6253	RTN2	uc002pcb.2	uc002pcc.2	False	False	False	True	False
79745	CLIP4	uc002rmv.2	uc002rmw.2	True	True	True	True	True
284349	ZNF283	uc002oxr.3	uc002oxp.3	False	True	True	False	True
80818	ZNF436	uc001bgt.2	uc001bgu.2	False	False	False	False	False
152877	FAM53A	uc011bve.1	uc010ibw.2	False	False	True	True	False
10681	GNB5	uc002abr.1	uc002abs.1	True	True	False	False	True
54522	ANKRD16	uc009xif.2	uc001iiq.2	True	True	True	True	True
54522	ANKRD16	uc010qat.1	uc009xif.2	False	False	False	False	False
6257	RXRB	uc003odb.2	uc011dqr.1	True	False	True	True	True
22990	PCNX	uc001xmo.2	uc001xmp.2	False	False	True	True	False
22990	PCNX	uc010are.1	uc001xmp.2	False	False	True	True	False
1580	CYP4B1	uc001cqn.3	uc010omk.1	True	False	False	False	False
