Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
9528	TMEM59	uc001cwp.2	uc001cwr.2	Nothing	PF12280|Brain_specific_membrane_anchored_protein	1/1	1/1	0.326086956522	0.89552238806	0.314136125654	0.0	NA	0.0
1615	DARS	uc002tux.1	uc010fnj.1	Nothing	PF00152|tRNA_synthetases_class_II_(D,_K_and_N)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
1615	DARS	uc002tux.1	uc010fnj.1	Lost_in_tumor	PF01336|OB-fold_nucleic_acid_binding_domain	1/1	1/0	0.482352941176	0.41	0.284722222222	NA	NA	NA
165829	GPR156	uc011bjg.1	uc011bjf.1	Nothing	PF00003|7_transmembrane_sweet-taste_receptor_of_3_GCPR	1/1	1/1	0.0	NA	0.0	0.015873015873	1.0	0.015873015873
270	AMPD1	uc001efe.1	uc001eff.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
270	AMPD1	uc001eff.1	uc001efe.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
221545	C6orf136	uc003nqw.3	uc011dmn.1	Nothing	PF10184|Uncharacterized_conserved_protein_(DUF2358)	1/1	1/1	0.0650406504065	0.0597014925373	0.0321285140562	0.0	NA	0.0
6795	AURKC	uc002qoc.2	uc010etv.2	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6795	AURKC	uc002qoe.2	uc002qoc.2	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
273	AMPH	uc003tgv.2	uc003tgt.2	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
273	AMPH	uc003tgv.2	uc003tgt.2	Lost_in_tumor	PF03114|BAR_domain	1/1	1/0	1.0	0.872	0.872	NA	NA	NA
273	AMPH	uc003tgv.2	uc003tgu.2	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
273	AMPH	uc003tgv.2	uc003tgu.2	Nothing	PF03114|BAR_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	1/8	1/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	2/8	2/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	3/8	3/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	4/8	4/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	5/8	5/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	6/8	6/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	7/8	7/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	8/8	8/0	1.0	1.0	1.0	NA	NA	NA
9255	AIMP1	uc003hyh.2	uc011cfg.1	Nothing	PF01588|Putative_tRNA_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF00096|Zinc_finger,_C2H2_type	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.144927536232	0.144927536232	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Lost_in_tumor	PF02023|SCAN_domain	1/1	1/0	1.0	0.444444444444	0.444444444444	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	3/4	3/4	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	4/4	4/4	0.0	NA	0.0	0.0	NA	0.0
28990	ASTE1	uc003env.1	uc011blj.1	Lost_in_tumor	PF12813|XPG_domain_containing	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
28990	ASTE1	uc003env.1	uc011blj.1	Lost_in_tumor	PF00752|XPG_N-terminal_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
51265	CDKL3	uc010jdw.2	uc003kzg.3	Gained_in_tumor	PF00069|Protein_kinase_domain	1/0	1/1	NA	NA	NA	1.0	0.717557251908	0.717557251908
51263	MRPL30	uc002szv.2	uc002szu.2	Nothing	PF00327|Ribosomal_protein_L30p/L7e	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
967	CD63	uc001shn.2	uc009znz.2	Nothing	PF00335|Tetraspanin_family	1/1	1/1	0.103603603604	1.0	0.103603603604	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Lost_in_tumor	PF08266|Cadherin-like	1/1	1/0	1.0	0.535947712418	0.535947712418	NA	NA	NA
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.150537634409	0.0915032679739	0.0603448275862	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	0.725	0.408450704225	0.353658536585	NA	NA	NA
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	1/8	1/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	2/8	2/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	3/8	3/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	4/8	4/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	5/8	5/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	6/8	6/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	7/8	7/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	8/8	8/8	0.0	NA	0.0	0.0	NA	0.0
274	BIN1	uc002tnx.1	uc002tob.1	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
274	BIN1	uc002tnx.1	uc002tob.1	Nothing	PF03114|BAR_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
140823	ROMO1	uc010gfm.2	uc002xdy.2	Nothing	PF10247|Reactive_mitochondrial_oxygen_species_modulator_1	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
64151	NCAPG	uc003gpp.2	uc011bxj.1	Nothing	PF12719|Nuclear_condensing_complex_subunits,_C-term_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5986	RFNG	uc002kdj.2	uc002kdh.2	Nothing	PF02434|Fringe-like	1/1	1/1	0.644	0.748837209302	0.529605263158	0.0	NA	0.0
84695	LOXL3	uc002smp.1	uc010ffm.1	Nothing	PF00530|Scavenger_receptor_cysteine-rich_domain	1/4	1/3	0.0	NA	0.0	0.0	NA	0.0
84695	LOXL3	uc002smp.1	uc010ffm.1	Nothing	PF00530|Scavenger_receptor_cysteine-rich_domain	2/4	2/3	0.0	NA	0.0	0.0	NA	0.0
84695	LOXL3	uc002smp.1	uc010ffm.1	Nothing	PF00530|Scavenger_receptor_cysteine-rich_domain	3/4	3/3	0.0	NA	0.0	0.0	NA	0.0
84695	LOXL3	uc002smp.1	uc010ffm.1	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	4/4	4/3	0.509615384615	0.946428571429	0.495327102804	NA	NA	NA
84695	LOXL3	uc002smp.1	uc010ffm.1	Nothing	PF01186|Lysyl_oxidase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2688	GH1	uc002jdn.2	uc002jdm.2	Lost_in_tumor	PF00103|Somatotropin_hormone_family	1/1	1/0	1.0	0.55612244898	0.55612244898	NA	NA	NA
10714	POLD3	uc001ovf.1	uc009yua.1	Nothing	PF09507|DNA_polymerase_subunit_Cdc27	1/1	1/1	0.196868008949	0.830188679245	0.189247311828	0.0	NA	0.0
83693	HSDL1	uc002fhk.2	uc010vnv.1	Nothing	PF00106|short_chain_dehydrogenase	1/1	1/1	0.329341317365	1.0	0.329341317365	0.0	NA	0.0
83693	HSDL1	uc002fhk.2	uc010vnv.1	Nothing	PF13460|NADH(P)-binding	1/0	1/1	NA	NA	NA	0.0	NA	0.0
10397	NDRG1	uc003yug.2	uc003yue.1	Nothing	PF03096|Ndr_family	1/1	1/1	0.897163120567	0.884615384615	0.803174603175	0.0333333333333	1.0	0.0333333333333
10471	PFDN6	uc010jup.1	uc003odt.1	Nothing	PF01920|Prefoldin_subunit	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
27316	RBMX	uc004fae.1	uc004fag.1	Lost_in_tumor	PF00076|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	1/1	1/0	1.0	0.546875	0.546875	NA	NA	NA
27316	RBMX	uc004fae.1	uc004fag.1	Nothing	PF08081|RBM1CTR_(NUC064)_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
27316	RBMX	uc004fae.1	uc004fac.1	Lost_in_tumor	PF00076|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
27316	RBMX	uc004fae.1	uc004fac.1	Lost_in_tumor	PF08081|RBM1CTR_(NUC064)_family	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
5033	P4HA1	uc001jtg.2	uc001jti.2	Lost_in_tumor	PF08336|Prolyl_4-Hydroxylase_alpha-subunit,_N-terminal_region	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
5033	P4HA1	uc001jtg.2	uc001jti.2	Lost_in_tumor	PF03171|2OG-Fe(II)_oxygenase_superfamily	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
5033	P4HA1	uc001jtg.2	uc010qkb.1	Nothing	PF08336|Prolyl_4-Hydroxylase_alpha-subunit,_N-terminal_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5033	P4HA1	uc001jtg.2	uc010qkb.1	Nothing	PF03171|2OG-Fe(II)_oxygenase_superfamily	1/1	1/1	0.169811320755	1.0	0.169811320755	0.0	NA	0.0
5033	P4HA1	uc001jth.2	uc001jti.2	Lost_in_tumor	PF08336|Prolyl_4-Hydroxylase_alpha-subunit,_N-terminal_region	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
5033	P4HA1	uc001jth.2	uc001jti.2	Lost_in_tumor	PF03171|2OG-Fe(II)_oxygenase_superfamily	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
5033	P4HA1	uc001jth.2	uc010qkb.1	Nothing	PF08336|Prolyl_4-Hydroxylase_alpha-subunit,_N-terminal_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5033	P4HA1	uc001jth.2	uc010qkb.1	Nothing	PF03171|2OG-Fe(II)_oxygenase_superfamily	1/1	1/1	0.169811320755	1.0	0.169811320755	0.0	NA	0.0
1687	DFNA5	uc010kus.1	uc003swz.2	Nothing	PF04598|Gasdermin_family	1/1	1/1	0.350427350427	1.0	0.350427350427	0.0	NA	0.0
58489	FAM108C1	uc002bfu.2	uc002bft.2	Nothing	PF12695|Alpha/beta_hydrolase_family	1/1	1/1	0.197674418605	1.0	0.197674418605	0.0	NA	0.0
64231	MS4A6A	uc001not.2	uc010rla.1	Nothing	PF04103|CD20-like_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
64231	MS4A6A	uc009ymv.2	uc010rla.1	Nothing	PF04103|CD20-like_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
654346	LGALS9C	uc010vyb.1	uc002gtw.2	Nothing	PF00337|Galactoside-binding_lectin	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
654346	LGALS9C	uc010vyb.1	uc002gtw.2	Nothing	PF00337|Galactoside-binding_lectin	2/2	2/2	0.0	NA	0.0	0.561538461538	0.829545454545	0.503448275862
654346	LGALS9C	uc002gtw.2	uc010vyb.1	Nothing	PF00337|Galactoside-binding_lectin	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
654346	LGALS9C	uc002gtw.2	uc010vyb.1	Nothing	PF00337|Galactoside-binding_lectin	2/2	2/2	0.561538461538	0.829545454545	0.503448275862	0.0	NA	0.0
975	CD81	uc001lwf.1	uc001lwh.1	Lost_in_tumor	PF00335|Tetraspanin_family	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
152687	ZNF595	uc003fzv.1	uc011bus.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.183486238532	0.183486238532	NA	NA	NA
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	1/16	1/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	2/16	2/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	3/16	3/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	4/16	4/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	5/16	5/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	6/16	6/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	7/16	7/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	8/16	8/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	9/16	9/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	10/16	10/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	11/16	11/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	12/16	12/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	13/16	13/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Nothing	PF13465|Zinc-finger_double_domain	14/16	14/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011bus.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	15/16	15/14	1.0	0.105504587156	0.105504587156	NA	NA	NA
152687	ZNF595	uc003fzv.1	uc011bus.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	16/16	16/14	1.0	0.0825688073394	0.0825688073394	NA	NA	NA
152687	ZNF595	uc003fzv.1	uc011but.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.183486238532	0.183486238532	NA	NA	NA
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	1/16	1/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	2/16	2/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	3/16	3/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	4/16	4/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	5/16	5/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	6/16	6/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	7/16	7/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	8/16	8/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	9/16	9/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	10/16	10/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	11/16	11/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	12/16	12/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	13/16	13/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Nothing	PF13465|Zinc-finger_double_domain	14/16	14/14	0.0	NA	0.0	0.0	NA	0.0
152687	ZNF595	uc003fzv.1	uc011but.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	15/16	15/14	1.0	0.105504587156	0.105504587156	NA	NA	NA
152687	ZNF595	uc003fzv.1	uc011but.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	16/16	16/14	1.0	0.0825688073394	0.0825688073394	NA	NA	NA
10390	CEPT1	uc001eai.1	uc009wfz.1	Lost_in_tumor	PF01066|CDP-alcohol_phosphatidyltransferase	1/1	1/0	1.0	0.459459459459	0.459459459459	NA	NA	NA
4430	MYO1B	uc002usq.2	uc002usu.2	Nothing	PF06017|Myosin_tail	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4430	MYO1B	uc002usq.2	uc002usu.2	Nothing	PF00612|IQ_calmodulin-binding_motif	1/2	1/1	0.0	NA	0.0	0.0	NA	0.0
4430	MYO1B	uc002usq.2	uc002usu.2	Lost_in_tumor	PF00612|IQ_calmodulin-binding_motif	2/2	2/1	1.0	0.0234159779614	0.0234159779614	NA	NA	NA
4430	MYO1B	uc002usq.2	uc002usu.2	Lost_in_tumor	PF00063|Myosin_head_(motor_domain)	1/1	1/0	1.0	0.922865013774	0.922865013774	NA	NA	NA
972	CD74	uc003lsd.2	uc003lsb.2	Nothing	PF08831|Class_II_MHC-associated_invariant_chain_trimerisation_domain	1/1	1/1	0.0140845070423	0.00735294117647	0.00485436893204	0.0	NA	0.0
972	CD74	uc003lsd.2	uc003lsb.2	Lost_in_tumor	PF09307|CLIP,_MHC2_interacting	1/1	1/0	1.0	0.823529411765	0.823529411765	NA	NA	NA
80263	TRIM45	uc001egz.2	uc001eha.2	Nothing	PF00630|Filamin/ABP280_repeat	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
