Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
282809	POC1B	uc001tbc.2	uc009zsq.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	3/7	3/0	1.0	1.0	1.0	NA	NA	NA
282809	POC1B	uc001tbc.2	uc009zsq.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	4/7	4/0	1.0	1.0	1.0	NA	NA	NA
282809	POC1B	uc001tbc.2	uc009zsq.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	5/7	5/0	1.0	1.0	1.0	NA	NA	NA
282809	POC1B	uc001tbc.2	uc009zsq.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	6/7	6/0	1.0	1.0	1.0	NA	NA	NA
282809	POC1B	uc001tbc.2	uc009zsq.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	7/7	7/0	1.0	1.0	1.0	NA	NA	NA
282809	POC1B	uc001tbc.2	uc001tbb.2	Nothing	PF00400|WD_domain,_G-beta_repeat	1/7	1/4	0.0	NA	0.0	0.0	NA	0.0
282809	POC1B	uc001tbc.2	uc001tbb.2	Nothing	PF00400|WD_domain,_G-beta_repeat	2/7	2/4	0.0	NA	0.0	0.0	NA	0.0
282809	POC1B	uc001tbc.2	uc001tbb.2	Nothing	PF00400|WD_domain,_G-beta_repeat	3/7	3/4	0.0	NA	0.0	0.0	NA	0.0
282809	POC1B	uc001tbc.2	uc001tbb.2	Nothing	PF00400|WD_domain,_G-beta_repeat	4/7	4/4	0.0	NA	0.0	0.0	NA	0.0
282809	POC1B	uc001tbc.2	uc001tbb.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	5/7	5/4	1.0	0.246153846154	0.246153846154	NA	NA	NA
282809	POC1B	uc001tbc.2	uc001tbb.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	6/7	6/4	1.0	0.238461538462	0.238461538462	NA	NA	NA
282809	POC1B	uc001tbc.2	uc001tbb.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	7/7	7/4	1.0	0.253846153846	0.253846153846	NA	NA	NA
644186	C22orf41	uc003bmj.3	uc010hbe.2	Nothing	PF15191|Synaptonemal_complex_central_element_protein_3	1/1	1/1	1.0	0.965909090909	0.965909090909	1.0	0.965909090909	0.965909090909
8732	RNGTT	uc003pmr.2	uc011dzu.1	Nothing	PF01331|mRNA_capping_enzyme,_catalytic_domain	1/1	1/1	0.122340425532	1.0	0.122340425532	0.0	NA	0.0
8732	RNGTT	uc003pmr.2	uc011dzu.1	Nothing	PF03919|mRNA_capping_enzyme,_C-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8732	RNGTT	uc003pmr.2	uc011dzu.1	Nothing	PF00782|Dual_specificity_phosphatase,_catalytic_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
197258	FUK	uc002eyy.2	uc002eyz.2	Nothing	PF08544|GHMP_kinases_C_terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
197258	FUK	uc002eyy.2	uc002eyz.2	Lost_in_tumor	PF07959|L-fucokinase	1/1	1/0	1.0	0.788954635108	0.788954635108	NA	NA	NA
197258	FUK	uc002eyy.2	uc002eyz.2	Nothing	PF00288|GHMP_kinases_N_terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
80347	COASY	uc002hzz.2	uc002iab.2	Lost_in_tumor	PF01467|Cytidylyltransferase	1/1	1/0	0.699300699301	0.338983050847	0.295857988166	NA	NA	NA
80347	COASY	uc002hzz.2	uc002iab.2	Nothing	PF01121|Dephospho-CoA_kinase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
80347	COASY	uc002hzz.2	uc002iad.2	Nothing	PF01467|Cytidylyltransferase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
80347	COASY	uc002hzz.2	uc002iad.2	Nothing	PF01121|Dephospho-CoA_kinase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
79726	WDR59	uc002fdh.1	uc002fdf.1	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	1/2	1/0	1.0	0.0665499124343	0.0665499124343	NA	NA	NA
79726	WDR59	uc002fdh.1	uc002fdf.1	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	2/2	2/0	1.0	0.0577933450088	0.0577933450088	NA	NA	NA
79726	WDR59	uc002fdh.1	uc002fdg.1	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	1/2	1/0	1.0	0.0390143737166	0.0390143737166	NA	NA	NA
79726	WDR59	uc002fdh.1	uc002fdg.1	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	2/2	2/0	1.0	0.0338809034908	0.0338809034908	NA	NA	NA
4199	ME1	uc003pjy.2	uc011dzc.1	Nothing	PF00390|Malic_enzyme,_N-terminal_domain	1/1	1/1	0.486187845304	0.530120481928	0.339768339768	0.0	NA	0.0
4199	ME1	uc003pjy.2	uc011dzc.1	Nothing	PF03949|Malic_enzyme,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4199	ME1	uc003pjy.2	uc011dzb.1	Nothing	PF00390|Malic_enzyme,_N-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4199	ME1	uc003pjy.2	uc011dzb.1	Nothing	PF03949|Malic_enzyme,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4199	ME1	uc011dzb.1	uc003pjy.2	Nothing	PF00390|Malic_enzyme,_N-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4199	ME1	uc011dzb.1	uc003pjy.2	Nothing	PF03949|Malic_enzyme,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
89797	NAV2	uc001mpt.2	uc001mpr.3	Gained_in_tumor	PF00307|Calponin_homology_(CH)_domain	1/0	1/1	NA	NA	NA	1.0	0.107258938245	0.107258938245
9772	KIAA0195	uc002jnz.3	uc002job.3	Nothing	PF00689|Cation_transporting_ATPase,_C-terminus	1/1	1/0	0.0	NA	0.0	NA	NA	NA
9772	KIAA0195	uc002jnz.3	uc010wsb.1	Nothing	PF00689|Cation_transporting_ATPase,_C-terminus	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57828	CATSPERG	uc002oig.3	uc002oih.3	Nothing	PF15064|Cation_channel_sperm-associated_protein_subunit_gamma	1/1	1/1	0.0	NA	0.0	0.0409836065574	1.0	0.0409836065574
57828	CATSPERG	uc002oig.3	uc010efw.2	Lost_in_tumor	PF15064|Cation_channel_sperm-associated_protein_subunit_gamma	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
197259	MLKL	uc002fdb.2	uc002fdc.2	Lost_in_tumor	PF07714|Protein_tyrosine_kinase	1/1	1/0	0.793522267206	0.834042553191	0.685314685315	NA	NA	NA
6431	SFRS6	uc010zwg.1	uc002xki.2	Nothing	PF00076|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	1/2	1/1	0.276923076923	0.139534883721	0.102272727273	0.0	NA	0.0
6431	SFRS6	uc010zwg.1	uc002xki.2	Lost_in_tumor	PF00076|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	2/2	2/1	1.0	0.46511627907	0.46511627907	NA	NA	NA
51	ACOX1	uc002jqe.2	uc010wsq.1	Nothing	PF01756|Acyl-CoA_oxidase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
51	ACOX1	uc002jqe.2	uc010wsq.1	Nothing	PF02770|Acyl-CoA_dehydrogenase,_middle_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
51	ACOX1	uc002jqe.2	uc010wsq.1	Nothing	PF14749|Acyl-coenzyme_A_oxidase_N-terminal	1/1	1/1	0.203389830508	0.631578947368	0.181818181818	0.0	NA	0.0
51	ACOX1	uc002jqf.2	uc002jqe.2	Nothing	PF01756|Acyl-CoA_oxidase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
51	ACOX1	uc002jqf.2	uc002jqe.2	Nothing	PF02770|Acyl-CoA_dehydrogenase,_middle_domain	1/1	1/1	0.157894736842	0.166666666667	0.0882352941176	0.157894736842	0.166666666667	0.0882352941176
51	ACOX1	uc002jqf.2	uc002jqe.2	Nothing	PF14749|Acyl-coenzyme_A_oxidase_N-terminal	1/1	1/1	0.35593220339	0.777777777778	0.323076923077	0.35593220339	0.777777777778	0.323076923077
152273	FGD5	uc003bzc.2	uc003bzd.2	Nothing	PF01363|FYVE_zinc_finger	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
152273	FGD5	uc003bzc.2	uc003bzd.2	Nothing	PF00621|RhoGEF_domain	1/1	1/1	0.144385026738	0.029284164859	0.0249537892791	0.0	NA	0.0
152273	FGD5	uc003bzc.2	uc003bzd.2	Nothing	PF00169|PH_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
152273	FGD5	uc003bzc.2	uc003bzd.2	Nothing	PF00169|PH_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
80833	APOL3	uc003aos.2	uc003aot.2	Nothing	PF05461|Apolipoprotein_L	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
79725	THAP9	uc003hnt.2	uc003hnv.2	Lost_in_tumor	PF05485|THAP_domain	1/1	1/0	1.0	0.3074204947	0.3074204947	NA	NA	NA
91452	ACBD5	uc001ito.2	uc010qdo.1	Lost_in_tumor	PF00887|Acyl_CoA_binding_protein	1/1	1/0	0.767441860465	0.891891891892	0.702127659574	NA	NA	NA
91452	ACBD5	uc010qdm.1	uc010qdo.1	Lost_in_tumor	PF00887|Acyl_CoA_binding_protein	1/1	1/0	0.767441860465	0.616822429907	0.51968503937	NA	NA	NA
9774	BCLAF1	uc003qgy.1	uc011edb.1	Lost_in_tumor	PF15440|THRAP3/BCLAF1_family	1/1	1/0	0.928152492669	0.857723577236	0.804320203304	NA	NA	NA
9776	KIAA0652	uc001ncz.2	uc010rgv.1	Nothing	PF10033|Autophagy-related_protein_13	1/1	1/1	0.35393258427	0.79746835443	0.324742268041	0.0	NA	0.0
5260	PHKG1	uc003try.1	uc011kdd.1	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0	NA	0.0	0.00549450549451	0.0192307692308	0.00429184549356
5260	PHKG1	uc011kdd.1	uc011kdc.1	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.00549450549451	0.0192307692308	0.00429184549356	0.301158301158	0.80412371134	0.280575539568
55128	TRIM68	uc001lzf.1	uc010qyj.1	Lost_in_tumor	PF13765|SPRY-associated_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55128	TRIM68	uc001lzf.1	uc010qyj.1	Lost_in_tumor	PF00622|SPRY_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55128	TRIM68	uc001lzf.1	uc010qyj.1	Lost_in_tumor	PF00643|B-box_zinc_finger	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55128	TRIM68	uc001lzf.1	uc010qyj.1	Lost_in_tumor	PF15227|zinc_finger_of_C3HC4-type,_RING	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
285440	CYP4V2	uc003iyw.3	uc003iyx.1	Lost_in_tumor	PF00067|Cytochrome_P450	1/1	1/0	0.954446854664	0.971302428256	0.928270042194	NA	NA	NA
285440	CYP4V2	uc003iyw.3	uc010ism.2	Lost_in_tumor	PF00067|Cytochrome_P450	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
115294	PCMTD1	uc003xqx.3	uc011ldm.1	Nothing	PF01135|Protein-L-isoaspartate(D-aspartate)_O-methyltransferase_(PCMT)	1/1	1/1	0.60663507109	0.934306569343	0.581818181818	0.0	NA	0.0
115290	FBXO17	uc002okf.1	uc002okg.1	Nothing	PF12937|F-box-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
115290	FBXO17	uc002okf.1	uc002okg.1	Nothing	PF04300|F-box_associated_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
115290	FBXO17	uc002okg.1	uc002okf.1	Nothing	PF12937|F-box-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
115290	FBXO17	uc002okg.1	uc002okf.1	Nothing	PF04300|F-box_associated_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8195	MKKS	uc002wnu.1	uc010zrd.1	Lost_in_tumor	PF00118|TCP-1/cpn60_chaperonin_family	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
10518	CIB2	uc002bdc.1	uc002bdb.1	Nothing	PF13499|EF-hand_domain_pair	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
285362	SUMF1	uc003bpz.1	uc011ast.1	Nothing	PF03781|Sulfatase-modifying_factor_enzyme_1	1/1	1/2	0.476534296029	1.0	0.476534296029	0.0	NA	0.0
285362	SUMF1	uc003bpz.1	uc011ast.1	Nothing	PF03781|Sulfatase-modifying_factor_enzyme_1	2/1	2/2	NA	NA	NA	0.0	NA	0.0
8863	PER3	uc001aop.2	uc001aoo.2	Nothing	PF12114|Period_protein_2/3C-terminal_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8863	PER3	uc001aop.2	uc001aoo.2	Nothing	PF14598|PAS_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
818	CAMK2G	uc001jvp.1	uc001jvu.1	Nothing	PF07714|Protein_tyrosine_kinase	1/0	1/1	NA	NA	NA	0.0	NA	0.0
818	CAMK2G	uc001jvp.1	uc001jvu.1	Nothing	PF08332|Calcium/calmodulin_dependent_protein_kinase_II_Association	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
818	CAMK2G	uc001jvp.1	uc001jvu.1	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0852713178295	1.0	0.0852713178295	0.0	NA	0.0
814	CAMK4	uc011cvj.1	uc010jbv.2	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.59842519685	0.771573604061	0.508361204013	0.0	NA	0.0
816	CAMK2B	uc003tkw.2	uc003tkn.2	Nothing	PF08332|Calcium/calmodulin_dependent_protein_kinase_II_Association	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
816	CAMK2B	uc003tkw.2	uc003tkn.2	Lost_in_tumor	PF00069|Protein_kinase_domain	1/1	1/0	1.0	0.816455696203	0.816455696203	NA	NA	NA
57136	C20orf3	uc002wty.2	uc010zsw.1	Nothing	PF03088|Strictosidine_synthase	1/1	1/1	0.0459770114943	0.0300751879699	0.0185185185185	0.0235294117647	0.333333333333	0.0224719101124
5265	SERPINA1	uc001ycx.3	uc010auz.2	Nothing	PF00079|Serpin_(serine_protease_inhibitor)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
54039	PCBP3	uc002zhs.1	uc002zhq.1	Nothing	PF00013|KH_domain	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
54039	PCBP3	uc002zhs.1	uc002zhq.1	Nothing	PF00013|KH_domain	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
54039	PCBP3	uc002zhs.1	uc002zhq.1	Nothing	PF00013|KH_domain	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
55094	GPATCH1	uc002nug.1	uc002nuh.1	Lost_in_tumor	PF01585|G-patch_domain	1/1	1/0	1.0	0.0380348652932	0.0380348652932	NA	NA	NA
55094	GPATCH1	uc002nug.1	uc002nuh.1	Lost_in_tumor	PF07713|Protein_of_unknown_function_(DUF1604)	1/1	1/0	1.0	0.136291600634	0.136291600634	NA	NA	NA
8737	RIPK1	uc003mux.2	uc011dhs.1	Nothing	PF07714|Protein_tyrosine_kinase	1/0	1/2	NA	NA	NA	0.0	NA	0.0
8737	RIPK1	uc003mux.2	uc011dhs.1	Nothing	PF07714|Protein_tyrosine_kinase	2/0	2/2	NA	NA	NA	0.0	NA	0.0
8737	RIPK1	uc003mux.2	uc011dhs.1	Nothing	PF00531|Death_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8737	RIPK1	uc003mux.2	uc011dhs.1	Nothing	PF12721|RIP_homotypic_interaction_motif	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8737	RIPK1	uc003mux.2	uc011dhs.1	Lost_in_tumor	PF00069|Protein_kinase_domain	1/1	1/0	0.177606177606	1.0	0.177606177606	NA	NA	NA
5672	PSG4	uc002ovz.2	uc002owb.2	Nothing	PF07686|Immunoglobulin_V-set_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5672	PSG4	uc002ovz.2	uc002owb.2	Nothing	PF13895|Immunoglobulin_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
5672	PSG4	uc002ovz.2	uc002owb.2	Nothing	PF13895|Immunoglobulin_domain	2/2	2/2	1.0	0.924731182796	0.924731182796	1.0	0.827956989247	0.827956989247
55129	ANO10	uc003cmv.2	uc010hil.2	Nothing	PF04547|Calcium-activated_chloride_channel	1/1	1/1	0.441588785047	0.994736842105	0.440559440559	0.0	NA	0.0
285331	CCDC66	uc003dhz.2	uc003dhy.2	Nothing	PF15236|Coiled-coil_domain-containing_protein_66	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF01352|KRAB_box	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	1/10	1/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	2/10	2/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	3/10	3/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	4/10	4/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	5/10	5/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	6/10	6/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	7/10	7/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	8/10	8/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	9/10	9/10	0.0	NA	0.0	0.0	NA	0.0
339318	ZNF181	uc002nvu.3	uc010xsb.1	Nothing	PF13465|Zinc-finger_double_domain	10/10	10/10	0.0	NA	0.0	0.0	NA	0.0
23248	RPRD2	uc010pcc.1	uc001eup.3	Nothing	PF04818|RNA_polymerase_II-binding_domain.	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8192	CLPP	uc002mem.1	uc002men.1	Nothing	PF00574|Clp_protease	1/1	1/1	0.73595505618	0.661616161616	0.534693877551	0.0	NA	0.0
6432	SFRS7	uc002rqz.2	uc002rra.2	Lost_in_tumor	PF00076|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
124872	B4GALNT2	uc010wlu.1	uc002ion.2	Nothing	PF00535|Glycosyl_transferase_family_2	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
23385	NCSTN	uc001fvx.2	uc010pjg.1	Nothing	PF05450|Nicastrin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57645	POGK	uc001gdt.1	uc010plf.1	Nothing	PF03184|DDE_superfamily_endonuclease	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57645	POGK	uc001gdt.1	uc010plf.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.316666666667	0.316666666667	NA	NA	NA
57645	POGK	uc001gdt.1	uc010plf.1	Nothing	PF09607|Brinker_DNA-binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57645	POGK	uc001gdt.1	uc010plf.1	Nothing	PF03221|Tc5_transposase_DNA-binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4600	MX2	uc002yzf.1	uc010gop.1	Lost_in_tumor	PF00350|Dynamin_family	1/1	1/0	1.0	0.335907335907	0.335907335907	NA	NA	NA
4600	MX2	uc002yzf.1	uc010gop.1	Nothing	PF02212|Dynamin_GTPase_effector_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4600	MX2	uc002yzf.1	uc010gop.1	Nothing	PF01031|Dynamin_central_region	1/1	1/1	0.738675958188	0.409266409266	0.357504215852	0.0	NA	0.0
56848	SPHK2	uc002pjv.2	uc002pjr.2	Nothing	PF00781|Diacylglycerol_kinase_catalytic_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56848	SPHK2	uc002pjv.2	uc002pjt.2	Nothing	PF00781|Diacylglycerol_kinase_catalytic_domain	1/1	1/1	0.225225225225	0.147058823529	0.09765625	0.0	NA	0.0
2180	ACSL1	uc003iwu.1	uc003iws.1	Nothing	PF00501|AMP-binding_enzyme	1/1	1/1	0.72869955157	0.738636363636	0.579322638146	0.0	NA	0.0
6233	RPS27A	uc002ryk.2	uc002ryl.2	Lost_in_tumor	PF01599|Ribosomal_protein_S27a	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
6233	RPS27A	uc002ryk.2	uc002ryl.2	Lost_in_tumor	PF00240|Ubiquitin_family	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
23387	SIK3	uc001ppy.2	uc001ppx.2	Lost_in_tumor	PF00069|Protein_kinase_domain	1/1	1/0	1.0	0.357041251778	0.357041251778	NA	NA	NA
55646	LYAR	uc003ght.2	uc011bvy.1	Nothing	PF08790|LYAR-type_C2HC_zinc_finger	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55646	LYAR	uc003ght.2	uc011bvx.1	Lost_in_tumor	PF08790|LYAR-type_C2HC_zinc_finger	1/1	1/0	1.0	0.230769230769	0.230769230769	NA	NA	NA
27236	ARFIP1	uc003imz.2	uc011cij.1	Nothing	PF06456|Arfaptin-like_domain	1/1	1/1	0.395555555556	0.494444444444	0.28164556962	0.0	NA	0.0
27236	ARFIP1	uc003ina.2	uc011cij.1	Nothing	PF06456|Arfaptin-like_domain	1/1	1/1	0.395555555556	0.601351351351	0.31338028169	0.0	NA	0.0
55683	KIAA1310	uc002swn.3	uc002swi.3	Nothing	PF12695|Alpha/beta_hydrolase_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55683	KIAA1310	uc002swn.3	uc002swh.3	Nothing	PF12695|Alpha/beta_hydrolase_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55683	KIAA1310	uc010yur.1	uc002swj.3	Lost_in_tumor	PF12695|Alpha/beta_hydrolase_family	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
344148	NCKAP5	uc002ttp.2	uc002ttq.2	Nothing	PF15246|Nck-associated_protein_5,_Peripheral_clock_protein	1/1	1/1	0.705501618123	0.165276724792	0.154609929078	0.0	NA	0.0
4745	NELL1	uc001mqe.2	uc010rdo.1	Lost_in_tumor	PF02210|Laminin_G_domain	1/1	1/0	0.587628865979	1.0	0.587628865979	NA	NA	NA
