Gene	Symbol	NormalTranscript	TumorTranscript	iLoops	Domain	Disorder	Anchor	PTM
51102	MECR	uc001brq.1	uc001brp.1	True	False	False	True	False
51102	MECR	uc001brr.1	uc010ofz.1	True	True	True	True	False
10846	PDE10A	uc003quo.2	uc011egk.1	False	False	True	True	False
63905	MANBAL	uc002xgu.2	uc002xgw.2	False	True	True	True	True
63905	MANBAL	uc002xgv.2	uc002xgu.2	False	False	False	False	False
177	AGER	uc003oao.1	uc003oan.1	True	True	True	True	True
177	AGER	uc003oar.2	uc010jtv.1	True	True	True	True	True
10396	ATP8A1	uc003gws.2	uc003gwq.2	True	True	True	True	False
10396	ATP8A1	uc003gws.2	uc003gwr.2	True	False	True	False	False
57089	ENTPD7	uc001kqa.3	uc009xwl.2	False	False	False	False	False
390980	ZNF805	uc010ygt.1	uc010ygu.1	False	True	True	True	True
8846	ALKBH1	uc001xuc.1	uc001xud.1	False	True	True	True	True
115019	SLC26A9	uc001hdm.2	uc001hdn.2	False	False	False	False	False
115019	SLC26A9	uc001hdn.2	uc001hdm.2	False	False	False	False	False
149465	WDR65	uc010ojz.1	uc001ciq.1	False	False	True	False	False
11284	PNKP	uc002pqi.2	uc002pqg.2	True	False	True	True	False
3749	KCNC4	uc001dzh.2	uc001dzg.2	False	False	True	True	False
414062	CCL3L3	uc002kif.1	uc002hle.2	False	False	False	False	False
4629	MYH11	uc002ddw.2	uc002ddy.2	False	False	True	True	False
222553	SLC35F1	uc003pxx.3	uc003pxy.1	False	False	True	False	False
57669	EPB41L5	uc010flk.2	uc010flm.2	True	True	True	True	False
51106	TFB1M	uc003qqj.3	uc003qqk.2	True	True	True	False	True
51105	PHF20L1	uc011lja.1	uc003ytv.2	True	True	True	True	False
63906	GPATCH3	uc001bne.2	uc009vsp.1	False	False	True	True	False
63901	FAM111A	uc001nnp.2	uc001nnq.2	False	False	False	False	False
51109	RDH11	uc001xjv.3	uc001xjw.3	True	False	False	False	False
178	AGL	uc001dsi.1	uc001dsl.1	False	False	False	False	False
172	AFG3L1	uc002fpv.1	uc002fpt.1	False	False	False	False	False
550112	LOC550112	uc003hdk.2	uc003hdl.3	False	False	True	True	False
260294	NSUN5P2	uc010lao.2	uc003twq.2	False	True	True	True	True
7216	TRO	uc004dtq.2	uc004dtt.2	False	True	True	True	True
731220	RFX8	uc002tbb.1	uc010yvx.1	False	False	True	True	False
6210	RPS15A	uc002dfi.1	uc002dfh.1	False	False	False	False	False
6817	SULT1A1	uc002dql.2	uc002dqk.2	False	False	False	False	False
9751	SNPH	uc002wes.2	uc002wet.2	False	False	True	True	False
10575	CCT4	uc002sbo.2	uc010ypp.1	False	False	True	True	False
10576	CCT2	uc001svb.1	uc009zrn.1	True	False	True	False	False
8841	HDAC3	uc003llf.2	uc003lle.1	True	False	False	False	False
8844	KSR1	uc010crg.2	uc002gzn.2	True	False	True	True	True
8531	CSDA	uc001qyu.2	uc001qyt.2	False	False	True	True	False
149469	C1orf84	uc001cji.1	uc001cjh.2	False	False	True	False	False
169611	OLFML2A	uc004bov.2	uc010mwr.1	False	True	False	True	True
1763	DNA2	uc001jof.2	uc001jog.1	False	False	True	True	False
1760	DMPK	uc010xxs.1	uc002pde.1	True	False	True	False	False
79726	WDR59	uc002fdh.1	uc002fdf.1	True	True	True	True	True
79726	WDR59	uc002fdh.1	uc002fdg.1	True	True	True	True	True
79726	WDR59	uc002fdh.1	uc002fdj.2	True	False	True	True	False
197258	FUK	uc002eyy.2	uc002eyz.2	False	True	True	False	False
11138	TBC1D8	uc010fiv.2	uc002tau.3	False	True	False	False	False
152273	FGD5	uc003bzc.2	uc003bzd.2	True	False	True	True	True
9776	KIAA0652	uc001ncz.2	uc010rgv.1	False	False	True	True	False
9776	KIAA0652	uc001ndc.2	uc010rgv.1	False	False	True	True	False
55094	GPATCH1	uc002nug.1	uc002nuh.1	False	True	True	True	True
80347	COASY	uc002hzz.2	uc002iab.2	True	True	True	True	False
80347	COASY	uc002hzz.2	uc002iac.2	False	False	False	False	False
375484	C5orf25	uc003mds.3	uc003mdv.2	False	False	True	True	True
375484	C5orf25	uc003mds.3	uc003mdt.3	False	False	True	True	True
4199	ME1	uc003pjy.2	uc011dzc.1	True	False	True	False	False
4199	ME1	uc003pjy.2	uc011dzb.1	True	False	True	False	False
9772	KIAA0195	uc002jnz.3	uc002job.3	False	False	True	True	False
9772	KIAA0195	uc002jnz.3	uc010wsb.1	False	False	True	True	False
9772	KIAA0195	uc002jnz.3	uc010wsa.1	False	False	True	True	False
388284	C16orf86	uc002ety.2	uc002etx.1	False	False	True	True	False
146845	WDR16	uc002glz.2	uc002gly.2	True	True	False	False	False
146845	WDR16	uc002gly.2	uc002glz.2	True	True	False	False	False
79725	THAP9	uc003hnt.2	uc003hnv.2	False	True	True	False	True
79725	THAP9	uc003hnt.2	uc003hnu.1	False	True	True	False	True
282809	POC1B	uc001tbc.2	uc009zsq.2	True	True	True	True	True
282809	POC1B	uc001tbc.2	uc010sun.1	True	True	True	True	True
282809	POC1B	uc001tbc.2	uc009zsp.2	True	True	True	True	True
282809	POC1B	uc001tbb.2	uc001tba.2	True	True	False	False	True
282809	POC1B	uc001tbc.2	uc001tbb.2	True	True	True	False	True
284184	C17orf89	uc010dib.1	uc002jzx.2	False	False	True	False	False
123283	TARSL2	uc002bxm.2	uc002bxl.2	True	True	True	True	False
57828	CATSPERG	uc002oig.3	uc002oif.3	False	False	True	False	False
57828	CATSPERG	uc002oig.3	uc002oih.3	False	False	False	False	False
57828	CATSPERG	uc002oig.3	uc010efw.2	False	True	True	False	False
80833	APOL3	uc003aos.2	uc003aot.2	False	False	True	False	False
11132	CAPN10	uc002vzk.1	uc002vzm.1	True	True	True	True	True
11132	CAPN10	uc002vzk.1	uc002vzn.1	True	False	True	True	False
11132	CAPN10	uc002vzn.1	uc002vzm.1	True	True	True	True	True
11132	CAPN10	uc002vzq.1	uc002vzp.1	False	True	True	False	True
11132	CAPN10	uc010fzg.1	uc002vzq.1	False	True	True	False	True
818	CAMK2G	uc001jvp.1	uc001jvr.1	False	False	True	False	False
818	CAMK2G	uc001jvp.1	uc001jvu.1	True	False	False	False	False
818	CAMK2G	uc001jvp.1	uc001jvq.1	False	False	True	False	False
440193	CCDC88C	uc010aty.2	uc001xzj.2	True	True	True	True	False
440193	CCDC88C	uc010aty.2	uc001xzi.2	True	True	True	True	True
440193	CCDC88C	uc010aty.2	uc001xzl.3	True	True	True	True	False
79724	ZNF768	uc002dyk.3	uc010vew.1	False	False	True	True	False
7739	ZNF185	uc011myk.1	uc004fgx.2	False	False	True	True	False
7739	ZNF185	uc011myk.1	uc004fgw.3	False	False	True	True	False
7739	ZNF185	uc011myk.1	uc010ntv.1	False	False	True	False	False
7739	ZNF185	uc010ntv.1	uc004fgw.3	False	False	True	True	False
5265	SERPINA1	uc001yda.1	uc001ycx.3	True	False	True	False	False
5265	SERPINA1	uc001ycx.3	uc001ycz.3	False	False	False	False	False
5265	SERPINA1	uc001yda.1	uc001ycz.3	True	False	True	False	False
5265	SERPINA1	uc001yda.1	uc010auz.2	True	False	True	False	False
5265	SERPINA1	uc001yda.1	uc010avb.2	True	False	True	False	False
89797	NAV2	uc009yhx.2	uc010rdm.1	True	True	True	True	True
89797	NAV2	uc001mpt.2	uc001mpv.2	False	False	True	True	True
89797	NAV2	uc001mpu.2	uc009yhx.2	False	False	True	True	False
89797	NAV2	uc009yhx.2	uc009yhy.1	False	False	True	True	False
89797	NAV2	uc009yhy.1	uc001mpp.2	False	True	True	True	True
89797	NAV2	uc009yhy.1	uc010rdm.1	True	True	True	True	True
9774	BCLAF1	uc003qgx.1	uc011edb.1	False	True	True	True	True
9774	BCLAF1	uc003qgx.1	uc011edd.1	False	True	True	True	True
9774	BCLAF1	uc003qgy.1	uc011edd.1	False	True	True	True	True
9774	BCLAF1	uc003qgx.1	uc011ede.1	False	False	True	True	False
144193	AMDHD1	uc009zth.1	uc001tel.1	True	False	True	False	False
91452	ACBD5	uc010qdm.1	uc010qdo.1	True	True	True	True	False
91452	ACBD5	uc010qdm.1	uc001ito.2	False	False	False	True	False
91452	ACBD5	uc010qdp.1	uc010qdo.1	True	True	True	True	False
8737	RIPK1	uc003mux.2	uc011dhs.1	True	True	False	False	False
8737	RIPK1	uc003mux.2	uc010jni.2	False	False	False	False	False
115294	PCMTD1	uc003xqx.3	uc011ldm.1	True	False	True	False	False
8353	HIST1H3E	uc003nhb.2	uc003nhc.3	False	False	False	False	False
27000	DNAJC2	uc003vbo.2	uc003vbn.2	False	True	True	True	True
27000	DNAJC2	uc003vbo.2	uc003vbp.2	False	True	True	True	True
11130	ZWINT	uc001jjx.1	uc001jjy.1	False	False	True	True	False
11130	ZWINT	uc001jjx.1	uc001jka.1	False	False	False	False	False
8732	RNGTT	uc003pmr.2	uc003pms.2	False	False	False	False	False
197259	MLKL	uc002fdb.2	uc002fdc.2	True	True	True	True	True
55120	FANCL	uc002rzw.3	uc002rzx.3	False	False	False	False	False
55120	FANCL	uc002rzw.3	uc010fce.2	False	False	False	False	False
151194	FAM119A	uc002vce.2	uc010fuk.1	False	False	True	False	False
23243	ANKRD28	uc003cai.1	uc011avy.1	True	True	True	True	True
23243	ANKRD28	uc011avz.1	uc003caj.1	True	True	True	True	False
5260	PHKG1	uc003try.1	uc011kdd.1	True	False	True	True	False
5260	PHKG1	uc011kdd.1	uc003try.1	True	False	True	True	False
8195	MKKS	uc010zrd.1	uc002wnt.1	True	True	True	False	False
8195	MKKS	uc002wnu.1	uc002wnt.1	False	False	False	False	False
285362	SUMF1	uc003bpz.1	uc011ast.1	True	False	True	True	False
5267	SERPINA4	uc001ydk.2	uc010avd.2	True	False	True	False	False
100302640	LOC100302640	uc003dwf.3	uc011bhk.1	False	False	False	False	False
55127	HEATR1	uc001hyd.1	uc001hye.1	False	True	True	True	False
55127	HEATR1	uc001hyd.1	uc009xgh.1	False	True	True	False	False
23242	COBL	uc003tps.2	uc003tpp.3	False	True	True	True	True
23242	COBL	uc003tps.2	uc003tpq.3	False	False	True	True	False
51	ACOX1	uc002jqe.2	uc010wsr.1	True	False	True	True	False
51	ACOX1	uc002jqf.2	uc010wsq.1	True	False	True	True	False
10518	CIB2	uc002bdb.1	uc002bdc.1	True	False	True	False	False
9778	KIAA0232	uc003gjq.3	uc003gjr.3	False	False	False	False	False
10514	MYBBP1A	uc002fxz.3	uc010vsa.1	False	True	True	True	False
8867	SYNJ1	uc002yqe.3	uc002yqg.2	True	True	True	True	True
8869	ST3GAL5	uc002sqp.1	uc002sqq.1	False	False	True	False	False
84717	HDGFRP2	uc002mao.2	uc010dua.2	True	True	True	True	True
814	CAMK4	uc003kpg.2	uc003kpf.2	True	True	True	False	True
816	CAMK2B	uc003tkx.2	uc003tkw.2	False	False	True	False	False
80835	TAS1R1	uc001anu.2	uc001ant.2	True	False	False	False	False
7730	ZNF177	uc002mlk.2	uc002mlj.2	True	True	True	True	True
132864	CPEB2	uc003gnk.1	uc003gnj.1	False	False	False	True	False
5269	SERPINB6	uc003muo.2	uc003muk.2	False	False	False	False	False
54039	PCBP3	uc002zhq.1	uc002zhs.1	True	False	True	False	False
5672	PSG4	uc002owb.2	uc002ovz.2	True	False	True	True	False
11213	IRAK3	uc001sth.2	uc010ssy.1	True	True	False	False	True
55124	PIWIL2	uc011kzf.1	uc003xbo.2	False	True	True	True	True
644186	C22orf41	uc003bmj.3	uc010hbe.2	False	False	True	False	False
339318	ZNF181	uc010xsa.1	uc002nvu.3	False	False	False	False	False
115290	FBXO17	uc002okf.1	uc002okg.1	False	False	False	False	False
23244	PDS5A	uc010ifo.2	uc003guw.3	False	False	True	True	False
23245	ASTN2	uc004bjo.1	uc011lxt.1	False	False	False	True	False
8192	CLPP	uc002mem.1	uc002men.1	True	False	True	False	False
8190	MIA	uc002opb.3	uc010xvt.1	True	True	True	False	True
6431	SFRS6	uc010zwg.1	uc002xkk.2	False	False	True	True	False
221037	JMJD1C	uc010qiq.1	uc001jmk.2	False	True	True	True	False
65083	NOL6	uc003zsz.2	uc003zsy.2	False	False	True	True	False
7458	EIF4H	uc003uae.1	uc003uaf.1	True	True	True	True	True
7458	EIF4H	uc003uae.1	uc010lbm.2	False	False	True	True	False
2309	FOXO3	uc011ean.1	uc003psn.2	True	True	True	True	True
91687	CENPL	uc001gjf.3	uc009wwg.2	False	False	True	False	False
91687	CENPL	uc001gjf.3	uc001gje.3	False	False	False	False	False
2314	FLII	uc002gsr.1	uc002gsq.1	True	False	True	False	True
2314	FLII	uc002gsq.1	uc002gsr.1	True	False	True	False	True
2314	FLII	uc002gsr.1	uc010vxo.1	True	True	True	False	True
23301	EHBP1	uc002sbz.2	uc002scb.2	True	False	True	True	False
56975	FAM20C	uc003sip.2	uc011jvn.1	False	False	True	True	True
159090	FAM122B	uc004exs.2	uc004ext.2	False	False	True	True	True
159090	FAM122B	uc004exq.2	uc004ext.2	False	False	True	True	True
159090	FAM122B	uc004exq.2	uc004exu.2	False	False	True	True	True
159090	FAM122B	uc004exs.2	uc004exv.2	False	False	True	True	True
5467	PPARD	uc003okm.2	uc011dtb.1	True	False	True	True	False
5467	PPARD	uc003okm.2	uc011dtc.1	True	True	False	False	True
389072	PLEKHM3	uc002vcl.2	uc010fum.2	True	True	True	True	True
285848	PNPLA1	uc003olw.1	uc010jwe.1	False	False	False	False	False
285848	PNPLA1	uc010jwe.1	uc003olw.1	False	False	False	False	False
285848	PNPLA1	uc010jwf.2	uc003olw.1	False	True	True	False	False
23509	POFUT1	uc002wxp.2	uc010ztu.1	False	False	True	False	False
150383	C22orf40	uc003bhe.2	uc003bhd.2	False	False	False	False	False
29922	NME7	uc001gfu.2	uc001gft.2	False	False	False	False	False
8292	COLQ	uc010heo.2	uc003bzz.2	False	False	True	True	False
8292	COLQ	uc003bzz.2	uc010heo.2	False	False	True	True	False
8292	COLQ	uc003bzx.2	uc010heo.2	False	False	True	True	False
8292	COLQ	uc003bzz.2	uc003bzv.2	False	False	True	True	False
23507	LRRC8B	uc001dni.2	uc001dnj.2	False	False	False	False	False
23507	LRRC8B	uc001dnj.2	uc001dni.2	False	False	False	False	False
4826	NNAT	uc002xhd.2	uc002xhe.2	False	False	False	False	False
4826	NNAT	uc002xhe.2	uc002xhd.2	False	False	False	False	False
29760	BLNK	uc001kls.3	uc009xvc.2	True	True	True	True	True
29760	BLNK	uc001kls.3	uc001kmd.3	True	False	True	True	False
8542	APOL1	uc003apc.2	uc011amo.1	False	True	True	True	False
8542	APOL1	uc003apc.2	uc003apf.2	False	True	True	True	False
8542	APOL1	uc011amq.1	uc011amo.1	False	False	True	True	False
23122	CLASP2	uc003cfu.2	uc003cfs.2	False	True	True	True	True
154865	IQUB	uc003vko.2	uc011kny.1	False	True	True	True	True
112950	MED8	uc001cjg.3	uc001cje.1	False	False	True	True	False
112950	MED8	uc001cje.1	uc001cjg.3	False	False	True	True	False
112950	MED8	uc001cjg.3	uc001cjf.3	False	False	True	True	False
29102	RNASEN	uc003jhh.2	uc003jhg.2	False	False	True	True	False
29102	RNASEN	uc003jhg.2	uc003jhh.2	False	False	True	True	False
283651	C15orf21	uc010bej.1	uc001zvn.1	False	False	False	False	False
283651	C15orf21	uc010bej.1	uc001zvk.2	False	False	False	False	False
8291	DYSF	uc010fek.2	uc010fel.2	False	False	True	True	False
8291	DYSF	uc010fek.2	uc010yqy.1	True	True	True	True	True
8291	DYSF	uc010fek.2	uc010yqz.1	True	True	True	True	True
95	ACY1	uc003dcp.2	uc003dcq.2	False	False	False	False	False
25854	FAM149A	uc003iyt.3	uc010isl.2	False	False	False	False	False
25854	FAM149A	uc010isj.2	uc010isl.2	False	False	True	True	False
29767	TMOD2	uc002abk.2	uc002abl.3	True	False	False	False	False
91683	SYT12	uc001oju.2	uc009yrl.2	False	False	False	False	False
91683	SYT12	uc009yrl.2	uc001oju.2	False	False	False	False	False
8543	LMO4	uc001dmi.2	uc001dmj.2	False	False	False	False	False
55337	C19orf66	uc002mmu.3	uc002mmv.3	False	False	True	False	False
8293	SERF1A	uc003jyb.2	uc003jya.2	False	True	True	True	False
8293	SERF1A	uc003jxz.3	uc003mqa.2	False	False	True	True	False
83475	DOHH	uc010xhl.1	uc002lxs.2	False	False	False	False	False
83475	DOHH	uc002lxs.2	uc010xhl.1	False	False	False	False	False
57594	HOMEZ	uc001wja.2	uc001wjb.2	False	False	True	True	False
513	ATP5D	uc002lrn.2	uc002lro.2	False	False	False	False	False
55626	AMBRA1	uc001ncx.2	uc009ylc.1	False	False	True	True	False
55626	AMBRA1	uc001ncx.2	uc010rgu.1	False	False	True	True	False
221154	EFHA1	uc001uof.2	uc010tct.1	True	False	False	False	True
92086	GGTLC1	uc002wts.2	uc002wtu.2	False	False	False	False	False
130872	AHSA2	uc002sbc.1	uc002sbb.1	False	False	True	False	False
65265	C8orf33	uc003zfc.3	uc003zfd.2	False	True	True	True	False
201134	CCDC46	uc002jfm.2	uc002jfl.2	False	False	False	False	False
201134	CCDC46	uc002jfl.2	uc002jfm.2	False	False	False	False	False
2305	FOXM1	uc001qlg.2	uc009zeb.2	False	False	False	False	False
2305	FOXM1	uc009zea.2	uc001qlf.2	True	False	True	False	False
2305	FOXM1	uc009zeb.2	uc001qlf.2	True	False	True	False	False
83478	ARHGAP24	uc003hpm.2	uc003hpl.2	False	False	True	False	True
29766	TMOD3	uc002abm.2	uc002abn.2	True	True	True	True	False
23506	KIAA0240	uc003osn.1	uc011duw.1	False	False	False	False	False
23506	KIAA0240	uc011duw.1	uc003osn.1	False	False	False	False	False
23504	RIMBP2	uc001uil.2	uc001uin.1	True	True	True	True	True
622	BDH1	uc003fxs.2	uc003fxu.2	False	False	False	False	False
7453	WARS	uc001yhl.1	uc001yhe.1	True	True	True	True	True
7453	WARS	uc001yhl.1	uc001yhf.1	False	False	False	False	False
2744	GLS	uc002usf.2	uc002usg.1	True	True	True	True	False
2744	GLS	uc010zgj.1	uc002use.2	True	True	True	True	True
144347	FAM101A	uc001uge.1	uc001ugd.1	False	False	False	False	False
2318	FLNC	uc003vnz.3	uc003voa.3	False	False	True	False	False
65267	WNK3	uc004dtd.1	uc004dtc.1	True	False	False	True	False
390	RND3	uc002txg.2	uc002txe.2	False	False	False	False	False
390	RND3	uc002txg.2	uc010zbv.1	True	False	True	True	True
397	ARHGDIB	uc001rcq.1	uc001rcp.1	True	True	True	True	False
395	ARHGAP6	uc004cup.1	uc004cum.1	False	False	True	True	False
395	ARHGAP6	uc004cur.1	uc004cum.1	False	False	True	True	False
93	ACVR2B	uc003cif.2	uc003cig.2	True	True	True	True	False
97	ACYP1	uc001xrg.2	uc001xrf.2	True	False	True	True	True
92691	TMEM169	uc010zjs.1	uc002vfv.3	False	False	False	False	False
83473	KATNAL2	uc002lco.2	uc010dnq.1	True	False	True	True	False
1176	AP3S1	uc003krl.2	uc003krm.2	False	False	False	False	False
23057	NMNAT2	uc001gqc.1	uc001gqb.1	True	False	True	False	False
124936	CYB5D2	uc002fxm.3	uc002fxl.3	False	True	False	False	False
29108	PYCARD	uc010cak.2	uc002ebm.2	False	False	True	False	False
7180	CRISP2	uc003ozr.2	uc003ozo.2	False	False	False	False	False
7185	TRAF1	uc010mvl.1	uc004bku.1	False	False	False	False	False
29106	SCG3	uc002abh.2	uc010ufz.1	False	False	True	True	False
283652	SLC24A5	uc001zwe.2	uc001zwk.2	False	True	True	False	False
123036	TC2N	uc001xzu.3	uc010auc.2	False	False	False	False	False
23125	CAMTA2	uc002gah.1	uc002gai.1	False	False	True	False	False
9412	MED21	uc001rhp.1	uc009zjh.1	False	True	True	True	False
55333	SYNJ2BP	uc001xmc.3	uc010arc.2	True	True	True	False	True
84909	C9orf3	uc004avd.2	uc004ave.1	False	True	True	True	False
4842	NOS1	uc001twm.1	uc001twn.1	True	True	True	True	True
343637	RSPO4	uc002wej.2	uc002wek.2	False	False	False	False	True
4728	NDUFS8	uc001onc.2	uc009ysb.1	False	True	True	True	True
2302	FOXJ1	uc002jqw.2	uc002jqx.2	False	False	False	False	False
23385	NCSTN	uc001fvx.2	uc010pjg.1	False	False	True	True	False
55640	FLVCR2	uc001xrs.2	uc010tvd.1	False	False	True	True	False
55687	TRMU	uc003bhp.2	uc003bhq.2	False	False	False	False	False
55687	TRMU	uc003bhp.2	uc011arb.1	False	False	True	True	False
55687	TRMU	uc003bhp.2	uc003bhu.2	False	False	False	False	False
55687	TRMU	uc003bhp.2	uc003bhr.2	False	False	True	False	False
55687	TRMU	uc003bhp.2	uc003bht.2	False	False	True	False	False
55687	TRMU	uc003bhp.2	uc003bhv.2	False	False	True	True	False
55314	TMEM144	uc003ipx.2	uc010iqi.2	False	True	False	False	False
81562	LMAN2L	uc002swu.2	uc010yuw.1	True	False	True	False	False
81562	LMAN2L	uc002swu.2	uc010yuv.1	True	False	True	False	False
81562	LMAN2L	uc002swu.2	uc010yux.1	True	False	True	False	False
23383	KIAA0892	uc002nmk.3	uc010ecd.2	False	False	False	False	True
4601	MXI1	uc001kza.2	uc009xxu.2	False	False	True	True	False
4601	MXI1	uc001kza.2	uc001kyy.2	False	False	True	True	False
4601	MXI1	uc009xxv.2	uc001kyy.2	False	True	True	True	True
122953	JDP2	uc001xrq.2	uc010tvb.1	False	False	True	True	False
122953	JDP2	uc001xrq.2	uc010tvc.1	False	False	True	True	False
122953	JDP2	uc001xrq.2	uc010asj.2	False	False	True	True	False
4296	MAP3K11	uc001oew.2	uc001oev.2	True	True	True	True	True
2180	ACSL1	uc003iwu.1	uc003iwt.1	False	False	False	False	False
27236	ARFIP1	uc003imz.2	uc011cij.1	True	False	True	True	False
27236	ARFIP1	uc003imz.2	uc003ina.2	False	False	True	True	False
27237	ARHGEF16	uc001akg.3	uc010nzh.1	True	False	True	True	False
27237	ARHGEF16	uc001akg.3	uc001akj.2	True	False	True	True	False
27237	ARHGEF16	uc001aki.2	uc010nzh.1	True	False	False	False	False
80167	C4orf29	uc003ifr.2	uc003ifu.2	False	False	False	False	False
80167	C4orf29	uc003ifr.2	uc003ift.2	False	False	False	False	False
80167	C4orf29	uc003ift.2	uc003ifv.2	False	False	False	False	False
2729	GCLC	uc003pbw.1	uc003pbv.1	False	False	True	True	False
6238	RRBP1	uc010zrq.1	uc002wpt.1	False	True	True	True	True
6238	RRBP1	uc002wpu.2	uc002wpt.1	False	False	True	True	False
6238	RRBP1	uc010zrq.1	uc002wpv.1	False	False	True	True	False
6238	RRBP1	uc010zrq.1	uc010gcl.1	False	True	True	True	True
6238	RRBP1	uc010zrq.1	uc010zrp.1	False	True	True	True	True
6238	RRBP1	uc010zrq.1	uc010zrr.1	False	False	False	False	False
9197	SLC33A1	uc003fao.1	uc003fan.3	False	False	False	False	False
81565	NDEL1	uc002gli.2	uc002glk.1	False	True	True	True	False
81565	NDEL1	uc002glj.2	uc002gli.2	False	False	True	True	False
57646	USP28	uc010rwy.1	uc001pog.2	False	False	True	True	False
57646	USP28	uc010rwz.1	uc001poi.2	False	True	True	True	True
199777	ZNF626	uc002npd.1	uc002npb.1	True	True	True	True	True
199777	ZNF626	uc002npd.1	uc002npc.1	True	True	True	True	True
23384	CYTSA	uc002zzv.3	uc011ajq.1	False	True	False	True	False
23384	CYTSA	uc002zzv.3	uc002zzw.2	False	False	False	False	False
