Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
177	AGER	uc003oau.1	uc003oak.1	Lost_in_tumor	PF08205|CD80-like_C2-set_immunoglobulin_domain	1/1	1/0	1.0	0.346863468635	0.346863468635	NA	NA	NA
177	AGER	uc003oau.1	uc003oat.1	Nothing	PF13895|Immunoglobulin_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
177	AGER	uc003oau.1	uc003oat.1	Nothing	PF13895|Immunoglobulin_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
177	AGER	uc003oau.1	uc003oat.1	Nothing	PF08205|CD80-like_C2-set_immunoglobulin_domain	1/1	1/1	0.0	NA	0.0	0.0617283950617	0.3125	0.054347826087
3750	KCND1	uc004dlx.1	uc004dlw.1	Lost_in_tumor	PF00520|Ion_transport_protein	1/1	1/0	0.833333333333	0.384615384615	0.357142857143	NA	NA	NA
3750	KCND1	uc004dlx.1	uc004dlw.1	Lost_in_tumor	PF02214|BTB/POZ_domain	1/1	1/0	1.0	0.233421750663	0.233421750663	NA	NA	NA
3750	KCND1	uc004dlx.1	uc004dlw.1	Nothing	PF11879|Domain_of_unknown_function_(DUF3399)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3750	KCND1	uc004dlx.1	uc004dlw.1	Lost_in_tumor	PF11601|Shal-type_voltage-gated_potassium_channels	1/1	1/0	1.0	0.0742705570292	0.0742705570292	NA	NA	NA
6815	STYX	uc001xaa.2	uc010tqy.1	Nothing	PF00782|Dual_specificity_phosphatase,_catalytic_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8846	ALKBH1	uc001xuc.1	uc001xud.1	Lost_in_tumor	PF13532|2OG-Fe(II)_oxygenase_superfamily	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
8846	ALKBH1	uc001xud.1	uc001xuc.1	Gained_in_tumor	PF13532|2OG-Fe(II)_oxygenase_superfamily	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
24146	CLDN15	uc003uyh.1	uc003uyg.1	Nothing	PF00822|PMP-22/EMP/MP20/Claudin_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
24146	CLDN15	uc003uyi.2	uc003uyg.1	Nothing	PF00822|PMP-22/EMP/MP20/Claudin_family	1/1	1/1	0.0149253731343	0.0181818181818	0.00826446280992	0.609467455621	0.664516129032	0.466063348416
24141	C20orf103	uc002wni.1	uc010zrc.1	Nothing	PF01299|Lysosome-associated_membrane_glycoprotein_(Lamp)	1/1	1/1	0.199095022624	1.0	0.199095022624	0.0	NA	0.0
24141	C20orf103	uc010zrc.1	uc002wni.1	Nothing	PF01299|Lysosome-associated_membrane_glycoprotein_(Lamp)	1/1	1/1	0.0	NA	0.0	0.199095022624	1.0	0.199095022624
138724	C9orf131	uc003zvw.2	uc003zvv.2	Nothing	PF14650|FAM75_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
138724	C9orf131	uc003zvu.2	uc003zvv.2	Nothing	PF14650|FAM75_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
63906	GPATCH3	uc001bne.2	uc009vsp.1	Nothing	PF01585|G-patch_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	1/12	1/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	2/12	2/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	3/12	3/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	4/12	4/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	5/12	5/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	6/12	6/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	7/12	7/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	8/12	8/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	9/12	9/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	10/12	10/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	11/12	11/12	0.0	NA	0.0	0.0	NA	0.0
80108	ZFP2	uc003mjn.1	uc010jky.2	Nothing	PF13465|Zinc-finger_double_domain	12/12	12/12	0.0	NA	0.0	0.0	NA	0.0
57089	ENTPD7	uc001kqa.3	uc009xwl.2	Nothing	PF01150|GDA1/CD39_(nucleoside_phosphatase)_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6819	SULT1C2	uc002tdy.2	uc010ywq.1	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0532319391635	1.0	0.0532319391635
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PF07842|GC-rich_sequence_DNA-binding_factor-like_protein	1/1	1/0	1.0	0.404511278195	0.404511278195	NA	NA	NA
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PF12457|Tuftelin_interacting_protein_N_terminal	1/1	1/0	1.0	0.130827067669	0.130827067669	NA	NA	NA
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PF01585|G-patch_domain	1/1	1/0	1.0	0.0646616541353	0.0646616541353	NA	NA	NA
346389	MACC1	uc010kug.2	uc003sus.3	Nothing	PF07653|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
161823	ADAL	uc001zrh.2	uc010udo.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/2	0.123287671233	1.0	0.123287671233	0.0	NA	0.0
161823	ADAL	uc001zrh.2	uc010udo.1	Gained_in_tumor	PF00962|Adenosine/AMP_deaminase	2/1	2/2	NA	NA	NA	0.682926829268	0.865979381443	0.617647058824
161823	ADAL	uc010udo.1	uc001zri.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/2	1/1	0.0	NA	0.0	0.12	1.0	0.12
161823	ADAL	uc010udo.1	uc001zri.1	Lost_in_tumor	PF00962|Adenosine/AMP_deaminase	2/2	2/1	0.576470588235	0.852173913043	0.524064171123	NA	NA	NA
57664	PLEKHA4	uc002pkx.2	uc002pkw.1	Lost_in_tumor	PF00169|PH_domain	1/1	1/0	1.0	0.19793814433	0.19793814433	NA	NA	NA
56941	C3orf37	uc003elt.2	uc003elu.2	Nothing	PF02586|Uncharacterised_ACR,_COG2135	1/1	1/2	0.15969581749	1.0	0.15969581749	0.0	NA	0.0
56941	C3orf37	uc003elt.2	uc003elu.2	Nothing	PF02586|Uncharacterised_ACR,_COG2135	2/1	2/2	NA	NA	NA	0.0	NA	0.0
9754	STARD8	uc004dxc.3	uc004dxa.2	Nothing	PF01852|START_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9754	STARD8	uc004dxc.3	uc004dxa.2	Nothing	PF00620|RhoGAP_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10575	CCT4	uc002sbo.2	uc010ypp.1	Nothing	PF00118|TCP-1/cpn60_chaperonin_family	1/1	1/1	0.0263157894737	0.232142857143	0.024208566108	0.0	NA	0.0
10575	CCT4	uc002sbo.2	uc010ypr.1	Nothing	PF00118|TCP-1/cpn60_chaperonin_family	1/1	1/1	0.0263157894737	0.232142857143	0.024208566108	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc010hhn.1	Nothing	PF06512|Sodium_ion_transport-associated	1/1	1/1	0.401673640167	0.104121475054	0.0901408450704	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc010hhn.1	Nothing	PF00520|Ion_transport_protein	1/4	1/1	0.822429906542	0.266263237519	0.251788268956	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc010hhn.1	Lost_in_tumor	PF00520|Ion_transport_protein	2/4	2/1	1.0	0.269230769231	0.269230769231	NA	NA	NA
11280	SCN11A	uc011ays.1	uc010hhn.1	Lost_in_tumor	PF00520|Ion_transport_protein	3/4	3/1	1.0	0.222850678733	0.222850678733	NA	NA	NA
11280	SCN11A	uc011ays.1	uc010hhn.1	Lost_in_tumor	PF00520|Ion_transport_protein	4/4	4/1	1.0	0.305597579425	0.305597579425	NA	NA	NA
11282	MGAT4B	uc003mks.2	uc003mkp.2	Nothing	PF04666|N-Acetylglucosaminyltransferase-IV_(GnT-IV)_conserved_region	1/1	1/1	0.142857142857	0.27397260274	0.103626943005	0.0	NA	0.0
11284	PNKP	uc002pqh.2	uc002pqj.2	Nothing	PF08645|Polynucleotide_kinase_3_phosphatase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
11284	PNKP	uc002pqh.2	uc002pqj.2	Nothing	PF13671|AAA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PF02736|Myosin_N-terminal_SH3-like_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PF00063|Myosin_head_(motor_domain)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PF01576|Myosin_tail	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57669	EPB41L5	uc010flm.2	uc010flk.2	Nothing	PF08736|FERM_adjacent_(FA)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57669	EPB41L5	uc010flm.2	uc010flk.2	Nothing	PF09380|FERM_C-terminal_PH-like_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57669	EPB41L5	uc010flm.2	uc010flk.2	Gained_in_tumor	PF00373|FERM_central_domain	1/0	1/1	NA	NA	NA	0.648148148148	0.357142857143	0.299145299145
57669	EPB41L5	uc010flm.2	uc010flk.2	Gained_in_tumor	PF09379|FERM_N-terminal_domain	1/0	1/1	NA	NA	NA	1.0	0.387755102041	0.387755102041
63905	MANBAL	uc002xgu.2	uc002xgv.2	Nothing	PF06783|Uncharacterised_protein_family_(UPF0239)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57085	AGTRAP	uc001asv.2	uc001asx.2	Lost_in_tumor	PF06396|Angiotensin_II,_type_I_receptor-associated_protein_(AGTRAP)	1/1	1/0	0.943037974684	0.993333333333	0.937106918239	NA	NA	NA
10393	ANAPC10	uc003ijw.3	uc003ijv.3	Nothing	PF03256|Anaphase-promoting_complex,_subunit_10_(APC10)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.300751879699	0.300751879699	NA	NA	NA
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	1/12	1/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	2/12	2/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	3/12	3/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	4/12	4/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	5/12	5/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	6/12	6/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	7/12	7/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	8/12	8/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	9/12	9/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	10/12	10/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	11/12	11/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	12/12	12/12	0.0	NA	0.0	0.0	NA	0.0
400668	PRSSL1	uc002lpl.1	uc010xfs.1	Nothing	PF00089|Trypsin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55835	CENPJ	uc001upt.3	uc010tdf.1	Lost_in_tumor	PF07202|T-complex_protein_10_C-terminus	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
54413	NLGN3	uc011mps.1	uc004dzc.2	Nothing	PF00135|Carboxylesterase_family	1/1	1/1	0.172291296625	0.82905982906	0.166380789022	0.042735042735	1.0	0.042735042735
6814	STXBP3	uc001dvz.2	uc001dvy.2	Gained_in_tumor	PF00995|Sec1_family	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
6817	SULT1A1	uc002dql.2	uc002dqi.2	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
1143	CHRNB4	uc002bed.1	uc002bee.1	Nothing	PF02931|Neurotransmitter-gated_ion-channel_ligand_binding_domain	1/1	1/1	0.541463414634	0.293650793651	0.235169491525	0.0	NA	0.0
1143	CHRNB4	uc002bed.1	uc002bee.1	Lost_in_tumor	PF02932|Neurotransmitter-gated_ion-channel_transmembrane_region	1/1	1/0	1.0	0.632275132275	0.632275132275	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PF00219|Insulin-like_growth_factor_binding_protein	1/1	1/0	1.0	0.212244897959	0.212244897959	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PF00090|Thrombospondin_type_1_domain	1/1	1/0	1.0	0.159183673469	0.159183673469	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Nothing	PF00007|Cystine-knot_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PF00093|von_Willebrand_factor_type_C_domain	1/1	1/0	1.0	0.25306122449	0.25306122449	NA	NA	NA
8842	PROM1	uc003gos.2	uc003gou.2	Nothing	PF05478|Prominin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8531	CSDA	uc001qyu.2	uc001qyt.2	Nothing	PF00313|'Cold-shock'_DNA-binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
80817	KIAA1712	uc010iro.2	uc003its.2	Lost_in_tumor	PF15007|Centrosomal_spindle_body,_CEP44	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	1/4	1/0	1.0	0.166956521739	0.166956521739	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	2/4	2/0	1.0	0.166956521739	0.166956521739	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	3/4	3/0	1.0	0.166956521739	0.166956521739	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	4/4	4/0	1.0	0.168695652174	0.168695652174	NA	NA	NA
283987	C17orf28	uc002jmj.3	uc002jmi.2	Nothing	PF12722|High-temperature-induced_dauer-formation_protein	1/1	1/1	0.762755102041	1.0	0.762755102041	0.0	NA	0.0
283987	C17orf28	uc002jmj.3	uc010wrs.1	Nothing	PF12722|High-temperature-induced_dauer-formation_protein	1/1	1/1	0.25637755102	1.0	0.25637755102	0.0	NA	0.0
230	ALDOC	uc002hbp.2	uc010cro.2	Nothing	PF00274|Fructose-bisphosphate_aldolase_class-I	1/1	1/1	0.080229226361	1.0	0.080229226361	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PF00400|WD_domain,_G-beta_repeat	1/6	1/4	0.0	NA	0.0	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PF00400|WD_domain,_G-beta_repeat	2/6	2/4	0.0	NA	0.0	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PF00400|WD_domain,_G-beta_repeat	3/6	3/4	0.0	NA	0.0	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Nothing	PF00400|WD_domain,_G-beta_repeat	4/6	4/4	0.216216216216	0.0571428571429	0.0473372781065	0.0	NA	0.0
9948	WDR1	uc003gmf.2	uc003gmg.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	5/6	5/4	1.0	0.235714285714	0.235714285714	NA	NA	NA
9948	WDR1	uc003gmf.2	uc003gmg.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	6/6	6/4	1.0	0.228571428571	0.228571428571	NA	NA	NA
64499	TPSB2	uc002ckx.2	uc002cky.2	Nothing	PF00089|Trypsin	1/1	1/1	1.0	0.910569105691	0.910569105691	1.0	0.858181818182	0.858181818182
64499	TPSB2	uc002cky.2	uc002ckx.2	Nothing	PF00089|Trypsin	1/1	1/1	1.0	0.858181818182	0.858181818182	1.0	0.910569105691	0.910569105691
9942	XYLB	uc011ayp.1	uc003cic.2	Nothing	PF00370|FGGY_family_of_carbohydrate_kinases,_N-terminal_domain	1/1	1/1	0.0	NA	0.0	0.462093862816	0.934306569343	0.447552447552
9942	XYLB	uc011ayp.1	uc003cic.2	Nothing	PF02782|FGGY_family_of_carbohydrate_kinases,_C-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9942	XYLB	uc003cic.2	uc011ayp.1	Nothing	PF00370|FGGY_family_of_carbohydrate_kinases,_N-terminal_domain	1/1	1/1	0.462093862816	0.934306569343	0.447552447552	0.0	NA	0.0
9942	XYLB	uc003cic.2	uc011ayp.1	Nothing	PF02782|FGGY_family_of_carbohydrate_kinases,_C-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
239	ALOX12	uc002gdz.3	uc002gdx.3	Nothing	PF00305|Lipoxygenase	1/1	1/1	0.0	NA	0.0	0.755905511811	0.724528301887	0.587155963303
239	ALOX12	uc002gdz.3	uc002gdx.3	Gained_in_tumor	PF01477|PLAT/LH2_domain	1/0	1/1	NA	NA	NA	1.0	0.18679245283	0.18679245283
10799	RPP40	uc003mwl.2	uc003mwm.2	Nothing	PF08584|Ribonuclease_P_40kDa_(Rpp40)_subunit	1/1	1/1	0.0842490842491	1.0	0.0842490842491	0.0	NA	0.0
146433	IL34	uc002ezh.1	uc002ezi.1	Nothing	PF15036|Interleukin_34	1/1	1/1	0.00621118012422	1.0	0.00621118012422	0.0	NA	0.0
2322	FLT3	uc010tdn.1	uc001urw.2	Nothing	PF07714|Protein_tyrosine_kinase	1/2	1/1	0.0	NA	0.0	0.123123123123	1.0	0.123123123123
2322	FLT3	uc010tdn.1	uc001urw.2	Nothing	PF07714|Protein_tyrosine_kinase	2/2	2/1	0.0	NA	0.0	NA	NA	NA
2322	FLT3	uc010tdn.1	uc001urw.2	Nothing	PF00047|Immunoglobulin_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2322	FLT3	uc001urw.2	uc010tdn.1	Nothing	PF07714|Protein_tyrosine_kinase	1/1	1/2	0.123123123123	1.0	0.123123123123	0.0	NA	0.0
2322	FLT3	uc001urw.2	uc010tdn.1	Nothing	PF07714|Protein_tyrosine_kinase	2/1	2/2	NA	NA	NA	0.0	NA	0.0
2322	FLT3	uc001urw.2	uc010tdn.1	Nothing	PF00047|Immunoglobulin_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
284697	BTBD8	uc001doo.2	uc010otc.1	Lost_in_tumor	PF00651|BTB/POZ_domain	1/2	1/0	1.0	1.0	1.0	NA	NA	NA
284697	BTBD8	uc001doo.2	uc010otc.1	Lost_in_tumor	PF00651|BTB/POZ_domain	2/2	2/0	1.0	1.0	1.0	NA	NA	NA
55787	TXLNG	uc004cxq.1	uc010ney.1	Nothing	PF09728|Myosin-like_coiled-coil_protein	1/1	1/1	0.106109324759	0.25	0.080487804878	0.0	NA	0.0
56478	EIF4ENIF1	uc003ala.1	uc003akx.1	Nothing	PF10477|Nucleocytoplasmic_shuttling_protein_for_mRNA_cap-binding_EIF4E	1/1	1/1	1.0	0.693401015228	0.693401015228	1.0	0.5734375	0.5734375
26578	OSTF1	uc004ajv.3	uc004ajw.3	Lost_in_tumor	PF00018|SH3_domain	1/1	1/0	0.577777777778	0.604651162791	0.41935483871	NA	NA	NA
26578	OSTF1	uc004ajv.3	uc004ajw.3	Nothing	PF07653|Variant_SH3_domain	1/0	1/1	NA	NA	NA	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajw.3	Nothing	PF12796|Ankyrin_repeats_(3_copies)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajx.3	Nothing	PF00018|SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26578	OSTF1	uc004ajv.3	uc004ajx.3	Nothing	PF12796|Ankyrin_repeats_(3_copies)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
149420	PDIK1L	uc009vsb.2	uc010oew.1	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26	ABP1	uc003whz.1	uc003wia.1	Nothing	PF02728|Copper_amine_oxidase,_N3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26	ABP1	uc003whz.1	uc003wia.1	Nothing	PF01179|Copper_amine_oxidase,_enzyme_domain	1/1	1/2	0.0	NA	0.0	0.0	NA	0.0
26	ABP1	uc003whz.1	uc003wia.1	Gained_in_tumor	PF01179|Copper_amine_oxidase,_enzyme_domain	2/1	2/2	NA	NA	NA	0.0106382978723	0.0526315789474	0.00892857142857
26	ABP1	uc003whz.1	uc003wia.1	Nothing	PF02727|Copper_amine_oxidase,_N2_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Nothing	PF13499|EF-hand_domain_pair	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Nothing	PF13499|EF-hand_domain_pair	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
794	CALB2	uc002fac.3	uc002faa.3	Gained_in_tumor	PF13405|EF-hand_domain	1/0	1/1	NA	NA	NA	1.0	0.279569892473	0.279569892473
794	CALB2	uc002fac.3	uc010vme.1	Lost_in_tumor	PF13499|EF-hand_domain_pair	1/2	1/0	1.0	1.0	1.0	NA	NA	NA
794	CALB2	uc002fac.3	uc010vme.1	Lost_in_tumor	PF13499|EF-hand_domain_pair	2/2	2/0	1.0	1.0	1.0	NA	NA	NA
6753	SSTR3	uc003ara.2	uc003arb.2	Nothing	PF00001|7_transmembrane_receptor_(rhodopsin_family)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6751	SSTR1	uc001wul.1	uc010amu.1	Lost_in_tumor	PF00001|7_transmembrane_receptor_(rhodopsin_family)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
9943	OXSR1	uc010hhb.2	uc003chy.2	Nothing	PF12202|Oxidative-stress-responsive_kinase_1_C_terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9943	OXSR1	uc010hhb.2	uc003chy.2	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0	NA	0.0	0.182481751825	0.757575757576	0.172413793103
56477	CCL28	uc003jns.2	uc010ivn.2	Gained_in_tumor	PF00048|Small_cytokines_(intecrine/chemokine),_interleukin-8_like	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
