Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
57472	CNOT6	uc010jle.2	uc003mlx.2	Nothing	PF13855|Leucine_rich_repeat	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57472	CNOT6	uc010jle.2	uc003mlx.2	Nothing	PF03372|Endonuclease/Exonuclease/phosphatase_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
402055	SRRD	uc003acp.3	uc010gve.2	Nothing	PF07985|SRR1	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mot.2	uc010rde.1	Nothing	PF02866|lactate/malate_dehydrogenase,_alpha/beta_C-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mot.2	uc010rde.1	Lost_in_tumor	PF05743|UEV_domain	1/1	1/0	0.916666666667	0.846153846154	0.785714285714	NA	NA	NA
55293	UEVLD	uc001mot.2	uc010rde.1	Nothing	PF00056|lactate/malate_dehydrogenase,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mot.2	uc010rdg.1	Nothing	PF02866|lactate/malate_dehydrogenase,_alpha/beta_C-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mot.2	uc010rdg.1	Lost_in_tumor	PF05743|UEV_domain	1/1	1/0	0.916666666667	0.846153846154	0.785714285714	NA	NA	NA
55293	UEVLD	uc001mot.2	uc010rdg.1	Nothing	PF00056|lactate/malate_dehydrogenase,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mot.2	uc001mou.2	Lost_in_tumor	PF02866|lactate/malate_dehydrogenase,_alpha/beta_C-terminal_domain	1/1	1/0	0.608391608392	0.90625	0.572368421053	NA	NA	NA
55293	UEVLD	uc001mot.2	uc001mou.2	Nothing	PF05743|UEV_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mot.2	uc001mou.2	Nothing	PF00056|lactate/malate_dehydrogenase,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55293	UEVLD	uc001mov.2	uc001mou.2	Nothing	PF05743|UEV_domain	1/1	1/1	0.0	NA	0.0	0.183333333333	1.0	0.183333333333
55293	UEVLD	uc001mov.2	uc001mou.2	Nothing	PF00056|lactate/malate_dehydrogenase,_NAD_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
22876	INPP5F	uc001leo.2	uc001len.3	Lost_in_tumor	PF12456|Inositol_phosphatase	1/1	1/0	1.0	0.118534482759	0.118534482759	NA	NA	NA
22876	INPP5F	uc001leo.2	uc001len.3	Nothing	PF02383|SacI_homology_domain	1/1	1/1	0.58064516129	0.23275862069	0.19926199262	0.0	NA	0.0
22876	INPP5F	uc001lep.2	uc001len.3	Gained_in_tumor	PF02383|SacI_homology_domain	1/0	1/1	NA	NA	NA	1.0	0.680365296804	0.680365296804
22876	INPP5F	uc001lep.2	uc001len.3	Lost_in_tumor	PF12456|Inositol_phosphatase	1/1	1/0	1.0	0.134099616858	0.134099616858	NA	NA	NA
22876	INPP5F	uc001leo.2	uc001lep.2	Nothing	PF12456|Inositol_phosphatase	1/1	1/1	0.372727272727	0.0651828298887	0.0587392550143	0.0142857142857	0.0526315789474	0.0113636363636
22876	INPP5F	uc001leo.2	uc001lep.2	Lost_in_tumor	PF02383|SacI_homology_domain	1/1	1/0	1.0	0.591414944356	0.591414944356	NA	NA	NA
22873	DZIP1	uc001vmk.2	uc001vml.2	Nothing	PF13815|Iguana/Dzip1-like_DAZ-interacting_protein_N-terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
22873	DZIP1	uc001vmk.2	uc001vmj.2	Lost_in_tumor	PF13815|Iguana/Dzip1-like_DAZ-interacting_protein_N-terminal	1/1	1/0	1.0	0.229007633588	0.229007633588	NA	NA	NA
22873	DZIP1	uc001vmk.2	uc001vmm.2	Lost_in_tumor	PF13815|Iguana/Dzip1-like_DAZ-interacting_protein_N-terminal	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF00096|Zinc_finger,_C2H2_type	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	1/17	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	2/17	2/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	3/17	3/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	4/17	4/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	5/17	5/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	6/17	6/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	7/17	7/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	8/17	8/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	9/17	9/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	10/17	10/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	11/17	11/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	12/17	12/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	13/17	13/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	14/17	14/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	15/17	15/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	16/17	16/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	17/17	17/0	1.0	1.0	1.0	NA	NA	NA
83548	COG3	uc001vak.2	uc010aci.2	Nothing	PF04136|Sec34-like_family	1/1	1/1	0.634615384615	0.441964285714	0.35231316726	0.0	NA	0.0
83548	COG3	uc001vak.2	uc010tfv.1	Nothing	PF04136|Sec34-like_family	1/1	1/1	0.288461538462	0.264705882353	0.160142348754	0.0176991150442	0.285714285714	0.0169491525424
165829	GPR156	uc011bjf.1	uc011bjg.1	Nothing	PF00003|7_transmembrane_sweet-taste_receptor_of_3_GCPR	1/1	1/1	0.015873015873	1.0	0.015873015873	0.0	NA	0.0
22871	NLGN1	uc003fio.1	uc003fip.1	Nothing	PF00135|Carboxylesterase_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10714	POLD3	uc001ovf.1	uc009yua.1	Nothing	PF09507|DNA_polymerase_subunit_Cdc27	1/1	1/1	0.196868008949	0.830188679245	0.189247311828	0.0	NA	0.0
273	AMPH	uc003tgt.2	uc003tgv.2	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
273	AMPH	uc003tgt.2	uc003tgv.2	Gained_in_tumor	PF03114|BAR_domain	1/0	1/1	NA	NA	NA	1.0	0.872	0.872
273	AMPH	uc003tgv.2	uc003tgt.2	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
273	AMPH	uc003tgv.2	uc003tgt.2	Lost_in_tumor	PF03114|BAR_domain	1/1	1/0	1.0	0.872	0.872	NA	NA	NA
26123	TCTN3	uc001klb.3	uc001kla.3	Nothing	PF07773|Protein_of_unknown_function_(DUF1619)	1/1	1/1	0.206666666667	0.41059602649	0.159383033419	0.0	NA	0.0
9256	BZRAP1	uc010dcs.2	uc002ivv.2	Lost_in_tumor	PF14604|Variant_SH3_domain	1/1	1/0	1.0	0.0285388127854	0.0285388127854	NA	NA	NA
9256	BZRAP1	uc010dcs.2	uc002ivv.2	Lost_in_tumor	PF07653|Variant_SH3_domain	1/2	1/0	0.758620689655	0.0251141552511	0.0249150622877	NA	NA	NA
9256	BZRAP1	uc010dcs.2	uc002ivv.2	Lost_in_tumor	PF07653|Variant_SH3_domain	2/2	2/0	1.0	0.0348173515982	0.0348173515982	NA	NA	NA
9256	BZRAP1	uc010dcs.2	uc002ivx.3	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9256	BZRAP1	uc010dcs.2	uc002ivx.3	Nothing	PF07653|Variant_SH3_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
9256	BZRAP1	uc010dcs.2	uc002ivx.3	Nothing	PF07653|Variant_SH3_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
9256	BZRAP1	uc010wnt.1	uc010dcs.2	Nothing	PF07653|Variant_SH3_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
9256	BZRAP1	uc010wnt.1	uc010dcs.2	Nothing	PF07653|Variant_SH3_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
9256	BZRAP1	uc010wnt.1	uc010dcs.2	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
255104	TMCO4	uc001bcn.2	uc001bcm.2	Nothing	PF05277|Protein_of_unknown_function_(DUF726)	1/1	1/2	0.50447761194	1.0	0.50447761194	0.0	NA	0.0
255104	TMCO4	uc001bcn.2	uc001bcm.2	Nothing	PF05277|Protein_of_unknown_function_(DUF726)	2/1	2/2	NA	NA	NA	0.0	NA	0.0
2687	GGT5	uc002zzo.3	uc011ajm.1	Nothing	PF01019|Gamma-glutamyltranspeptidase	1/1	1/1	0.273946360153	1.0	0.273946360153	0.00785340314136	0.044776119403	0.0067264573991
2687	GGT5	uc002zzo.3	uc002zzp.3	Nothing	PF01019|Gamma-glutamyltranspeptidase	1/1	1/1	0.0	NA	0.0	0.0019120458891	1.0	0.0019120458891
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF07707|BTB_And_C-terminal_Kelch	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF00651|BTB/POZ_domain	1/1	1/1	0.352941176471	0.529411764706	0.268656716418	0.0	NA	0.0
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF00754|F5/8_type_C_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF00754|F5/8_type_C_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF01352|KRAB_box	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	1/8	1/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	2/8	2/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	3/8	3/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	4/8	4/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	5/8	5/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	6/8	6/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	7/8	7/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc002mkn.1	Nothing	PF13465|Zinc-finger_double_domain	8/8	8/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	0.725	0.408450704225	0.353658536585	NA	NA	NA
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	1/8	1/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	2/8	2/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	3/8	3/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	4/8	4/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	5/8	5/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	6/8	6/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	7/8	7/8	0.0	NA	0.0	0.0	NA	0.0
148156	ZNF558	uc010dwg.1	uc010xkh.1	Nothing	PF13465|Zinc-finger_double_domain	8/8	8/8	0.0	NA	0.0	0.0	NA	0.0
271	AMPD2	uc001dyb.1	uc001dyd.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
271	AMPD2	uc001dyc.1	uc009wfh.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
114780	PKD1L2	uc002fgi.2	uc002fgf.1	Lost_in_tumor	PF02010|REJ_domain	1/1	1/0	1.0	0.457516339869	0.457516339869	NA	NA	NA
114780	PKD1L2	uc002fgi.2	uc002fgf.1	Gained_in_tumor	PF08016|Polycystin_cation_channel	1/0	1/1	NA	NA	NA	1.0	0.745173745174	0.745173745174
55296	TBC1D19	uc003gsf.3	uc010iew.2	Nothing	PF00566|Rab-GTPase-TBC_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF12937|F-box-like	1/1	1/0	1.0	0.0747028862479	0.0747028862479	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	1/7	1/0	1.0	0.044142614601	0.044142614601	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	2/7	2/0	1.0	0.0611205432937	0.0611205432937	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	3/7	3/0	1.0	0.0611205432937	0.0611205432937	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	4/7	4/0	1.0	0.0611205432937	0.0611205432937	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	5/7	5/0	1.0	0.0594227504244	0.0594227504244	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	6/7	6/0	1.0	0.0611205432937	0.0611205432937	NA	NA	NA
55294	FBXW7	uc003imr.2	uc003imu.2	Lost_in_tumor	PF00400|WD_domain,_G-beta_repeat	7/7	7/0	1.0	0.0458404074703	0.0458404074703	NA	NA	NA
51265	CDKL3	uc003kzg.3	uc011cxr.1	Nothing	PF00069|Protein_kinase_domain	1/1	1/1	0.0709219858156	0.105263157895	0.0442477876106	0.0	NA	0.0
51263	MRPL30	uc002szv.2	uc002szu.2	Nothing	PF00327|Ribosomal_protein_L30p/L7e	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55616	ASAP3	uc001bha.2	uc001bgz.1	Lost_in_tumor	PF01412|Putative_GTPase_activating_protein_for_Arf	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55616	ASAP3	uc001bha.2	uc001bgz.1	Lost_in_tumor	PF00169|PH_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55616	ASAP3	uc001bha.2	uc001bgz.1	Lost_in_tumor	PF12796|Ankyrin_repeats_(3_copies)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55345	C4orf21	uc003iat.2	uc003iaw.2	Lost_in_tumor	PF13086|AAA_domain	1/1	1/0	1.0	0.409252669039	0.409252669039	NA	NA	NA
55345	C4orf21	uc003iat.2	uc003iaw.2	Gained_in_tumor	PF10382|Protein_of_unknown_function_(DUF2439)	1/0	1/1	NA	NA	NA	1.0	0.0659133709981	0.0659133709981
55345	C4orf21	uc003iat.2	uc003iaw.2	Lost_in_tumor	PF13087|AAA_domain	1/1	1/0	1.0	0.327402135231	0.327402135231	NA	NA	NA
55614	KIF16B	uc002wpg.1	uc010gci.1	Lost_in_tumor	PF00787|PX_domain	1/1	1/0	1.0	0.5	0.5	NA	NA	NA
55614	KIF16B	uc002wpg.1	uc010gci.1	Nothing	PF00225|Kinesin_motor_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55614	KIF16B	uc002wpg.1	uc010gci.1	Nothing	PF00498|FHA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
967	CD63	uc001shn.2	uc001shm.2	Nothing	PF00335|Tetraspanin_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57484	RNF150	uc010iok.1	uc003iio.1	Nothing	PF13639|Ring_finger_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57484	RNF150	uc010iok.1	uc003iio.1	Nothing	PF02225|PA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
963	CD53	uc001dzx.2	uc001dzw.2	Nothing	PF00335|Tetraspanin_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56125	PCDHB11	uc003liy.2	uc011daj.1	Lost_in_tumor	PF08266|Cadherin-like	1/1	1/0	1.0	0.224657534247	0.224657534247	NA	NA	NA
56125	PCDHB11	uc003liy.2	uc011daj.1	Nothing	PF00028|Cadherin_domain	1/5	1/3	0.0	NA	0.0	0.0	NA	0.0
56125	PCDHB11	uc003liy.2	uc011daj.1	Nothing	PF00028|Cadherin_domain	2/5	2/3	0.0	NA	0.0	0.0	NA	0.0
56125	PCDHB11	uc003liy.2	uc011daj.1	Nothing	PF00028|Cadherin_domain	3/5	3/3	0.117647058824	0.027397260274	0.0227272727273	0.0	NA	0.0
56125	PCDHB11	uc003liy.2	uc011daj.1	Lost_in_tumor	PF00028|Cadherin_domain	4/5	4/3	1.0	0.249315068493	0.249315068493	NA	NA	NA
56125	PCDHB11	uc003liy.2	uc011daj.1	Lost_in_tumor	PF00028|Cadherin_domain	5/5	5/3	1.0	0.246575342466	0.246575342466	NA	NA	NA
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PF08266|Cadherin-like	1/1	1/0	1.0	0.240356083086	0.240356083086	NA	NA	NA
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PF00028|Cadherin_domain	1/5	1/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PF00028|Cadherin_domain	2/5	2/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PF00028|Cadherin_domain	3/5	3/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PF00028|Cadherin_domain	4/5	4/3	1.0	0.270029673591	0.270029673591	NA	NA	NA
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PF00028|Cadherin_domain	5/5	5/3	1.0	0.26706231454	0.26706231454	NA	NA	NA
274	BIN1	uc002tob.1	uc002toa.1	Nothing	PF14604|Variant_SH3_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
274	BIN1	uc002tob.1	uc002toa.1	Nothing	PF03114|BAR_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
275	AMT	uc003cww.2	uc003cwx.2	Nothing	PF01571|Aminomethyltransferase_folate-binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
275	AMT	uc003cww.2	uc003cwx.2	Nothing	PF08669|Glycine_cleavage_T-protein_C-terminal_barrel_domain	1/1	1/1	0.120879120879	0.478260869565	0.106796116505	0.0	NA	0.0
279	AMY2A	uc010ouq.1	uc001dut.2	Nothing	PF00128|Alpha_amylase,_catalytic_domain	1/1	1/1	0.0	NA	0.0	0.321070234114	0.365019011407	0.206008583691
279	AMY2A	uc010ouq.1	uc001dut.2	Gained_in_tumor	PF02806|Alpha_amylase,_C-terminal_all-beta_domain	1/0	1/1	NA	NA	NA	1.0	0.304182509506	0.304182509506
55839	CENPN	uc010vnl.1	uc002ffx.2	Nothing	PF05238|Kinetochore_protein_CHL4_like	1/2	1/1	0.0	NA	0.0	0.101796407186	1.0	0.101796407186
55839	CENPN	uc010vnl.1	uc002ffx.2	Nothing	PF05238|Kinetochore_protein_CHL4_like	2/2	2/1	0.0	NA	0.0	NA	NA	NA
140823	ROMO1	uc002xdy.2	uc010gfm.2	Nothing	PF10247|Reactive_mitochondrial_oxygen_species_modulator_1	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	1/8	1/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	2/8	2/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	3/8	3/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	4/8	4/0	1.0	1.0	1.0	NA	NA	NA
387328	ZNF322B	uc004axd.1	uc004axc.1	Lost_in_tumor	PF13465|Zinc-finger_double_domain	5/8	5/0	1.0	1.0	1.0	NA	NA	NA
