Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
56100	PCDHGB6	uc003lki.1	uc003lkj.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lki.1	uc003lkj.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lki.1	uc003lkj.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lki.1	uc003lkj.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lki.1	uc003lkj.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lki.1	uc003lkj.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lkj.1	uc003lki.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lkj.1	uc003lki.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lkj.1	uc003lki.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lkj.1	uc003lki.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lkj.1	uc003lki.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56100	PCDHGB6	uc003lkj.1	uc003lki.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc011day.1	uc003lkl.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc011day.1	uc003lkl.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc011day.1	uc003lkl.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc011day.1	uc003lkl.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc011day.1	uc003lkl.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc011day.1	uc003lkl.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc003lkl.1	uc011day.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc003lkl.1	uc011day.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc003lkl.1	uc011day.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc003lkl.1	uc011day.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc003lkl.1	uc011day.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56106	PCDHGA10	uc003lkl.1	uc011day.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
55813	UTP6	uc002hgr.2	uc010cst.2	Lost_in_tumor	PF08640|U3_small_nucleolar_RNA-associated_protein_6	1/1	1/0	1.0	0.538961038961	0.538961038961	NA	NA	NA
388115	C15orf52	uc010ucn.1	uc001zlh.3	Nothing	PF15266|Domain_of_unknown_function_(DUF4594)	1/1	1/1	0.0	NA	0.0	0.208333333333	0.162037037037	0.100286532951
51030	FAM18B	uc002gun.2	uc002gum.2	Nothing	PF05832|Eukaryotic_protein_of_unknown_function_(DUF846)	1/1	1/1	0.0	NA	0.0	0.237762237762	0.53125	0.196531791908
79701	C17orf101	uc002keu.1	uc002ket.1	Nothing	PF13661|2OG-Fe(II)_oxygenase_superfamily	1/0	1/1	NA	NA	NA	0.0	NA	0.0
79701	C17orf101	uc002keu.1	uc002ket.1	Lost_in_tumor	PF13640|2OG-Fe(II)_oxygenase_superfamily	1/1	1/0	0.358024691358	0.659090909091	0.302083333333	NA	NA	NA
79701	C17orf101	uc002ket.1	uc010dip.1	Lost_in_tumor	PF13661|2OG-Fe(II)_oxygenase_superfamily	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
339229	C17orf90	uc002kba.2	uc002kbb.2	Lost_in_tumor	PF09791|Oxidoreductase-like_protein,_N-terminal	1/1	1/0	1.0	0.214285714286	0.214285714286	NA	NA	NA
90523	C6orf142	uc003pcg.3	uc003pch.3	Nothing	PF15274|Muscular_LMNA-interacting_protein	1/1	1/1	0.36862745098	1.0	0.36862745098	0.0	NA	0.0
107	ADCY1	uc003tne.3	uc003tnd.2	Nothing	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	1/2	1/1	0.0	NA	0.0	0.0	NA	0.0
107	ADCY1	uc003tne.3	uc003tnd.2	Lost_in_tumor	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	2/2	2/1	1.0	0.333904109589	0.333904109589	NA	NA	NA
1939	LGTN	uc001heh.2	uc009xbw.2	Nothing	PF01253|Translation_initiation_factor_SUI1	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55106	SLFN12	uc002hji.3	uc010cts.2	Nothing	PF04326|Divergent_AAA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55106	SLFN12	uc010cts.2	uc002hji.3	Nothing	PF04326|Divergent_AAA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
23265	EXOC7	uc010wsx.1	uc002jqp.1	Lost_in_tumor	PF03081|Exo70_exocyst_complex_subunit	1/1	1/0	0.939890710383	0.525993883792	0.508875739645	NA	NA	NA
23265	EXOC7	uc010wsx.1	uc010wsw.1	Nothing	PF03081|Exo70_exocyst_complex_subunit	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lko.1	uc003lkq.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lko.1	uc003lkq.1	Nothing	PF00028|Cadherin_domain	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lko.1	uc003lkq.1	Nothing	PF00028|Cadherin_domain	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lko.1	uc003lkq.1	Nothing	PF00028|Cadherin_domain	3/4	3/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lko.1	uc003lkq.1	Nothing	PF00028|Cadherin_domain	4/4	4/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lkq.1	uc003lko.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lkq.1	uc003lko.1	Nothing	PF00028|Cadherin_domain	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lkq.1	uc003lko.1	Nothing	PF00028|Cadherin_domain	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lkq.1	uc003lko.1	Nothing	PF00028|Cadherin_domain	3/4	3/4	0.0	NA	0.0	0.0	NA	0.0
56105	PCDHGA11	uc003lkq.1	uc003lko.1	Nothing	PF00028|Cadherin_domain	4/4	4/4	0.0	NA	0.0	0.0	NA	0.0
56101	PCDHGB5	uc011daw.1	uc003lkf.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56101	PCDHGB5	uc011daw.1	uc003lkf.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56101	PCDHGB5	uc011daw.1	uc003lkf.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56101	PCDHGB5	uc011daw.1	uc003lkf.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56101	PCDHGB5	uc011daw.1	uc003lkf.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56101	PCDHGB5	uc011daw.1	uc003lkf.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
5981	RFC1	uc003gtx.1	uc003gty.1	Nothing	PF00533|BRCA1_C_Terminus_(BRCT)_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5981	RFC1	uc003gtx.1	uc003gty.1	Nothing	PF08519|Replication_factor_RFC1_C_terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5981	RFC1	uc003gtx.1	uc003gty.1	Nothing	PF00004|ATPase_family_associated_with_various_cellular_activities_(AAA)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84557	MAP1LC3A	uc002xaq.1	uc002xap.1	Nothing	PF02991|Autophagy_protein_Atg8_ubiquitin_like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84557	MAP1LC3A	uc002xap.1	uc002xaq.1	Nothing	PF02991|Autophagy_protein_Atg8_ubiquitin_like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
79706	PRKRIP1	uc003uzh.2	uc003uzf.2	Nothing	PF06658|Protein_of_unknown_function_(DUF1168)	1/1	1/1	0.0746268656716	0.196078431373	0.0571428571429	0.0	NA	0.0
79706	PRKRIP1	uc003uzh.2	uc011kkq.1	Nothing	PF06658|Protein_of_unknown_function_(DUF1168)	1/1	1/1	0.208955223881	0.405797101449	0.16	0.0185185185185	0.166666666667	0.0169491525424
257101	ZNF683	uc001bmh.1	uc009vsj.1	Nothing	PF13465|Zinc-finger_double_domain	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
257101	ZNF683	uc001bmh.1	uc009vsj.1	Nothing	PF13465|Zinc-finger_double_domain	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
257101	ZNF683	uc001bmh.1	uc009vsj.1	Nothing	PF13465|Zinc-finger_double_domain	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
257101	ZNF683	uc009vsj.1	uc001bmh.1	Nothing	PF13465|Zinc-finger_double_domain	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
257101	ZNF683	uc009vsj.1	uc001bmh.1	Nothing	PF13465|Zinc-finger_double_domain	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
257101	ZNF683	uc009vsj.1	uc001bmh.1	Nothing	PF13465|Zinc-finger_double_domain	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
5618	PRLR	uc003jjl.3	uc003jjm.2	Gained_in_tumor	PF09067|Erythropoietin_receptor,_ligand_binding	1/0	1/1	NA	NA	NA	1.0	0.940594059406	0.940594059406
55107	ANO1	uc010rqk.1	uc001opj.2	Nothing	PF04547|Calcium-activated_chloride_channel	1/1	1/1	0.0	NA	0.0	0.0428336079077	1.0	0.0428336079077
128853	DUSP15	uc002www.1	uc002wwx.1	Gained_in_tumor	PF00782|Dual_specificity_phosphatase,_catalytic_domain	1/0	1/1	NA	NA	NA	0.730158730159	0.893203883495	0.671532846715
56109	PCDHGA6	uc003ljy.1	uc011dau.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc003ljy.1	uc011dau.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc003ljy.1	uc011dau.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc003ljy.1	uc011dau.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc003ljy.1	uc011dau.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc003ljy.1	uc011dau.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc011dau.1	uc003ljy.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc011dau.1	uc003ljy.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc011dau.1	uc003ljy.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc011dau.1	uc003ljy.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc011dau.1	uc003ljy.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56109	PCDHGA6	uc011dau.1	uc003ljy.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003ljz.1	uc003lka.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003ljz.1	uc003lka.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003ljz.1	uc003lka.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003ljz.1	uc003lka.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003ljz.1	uc003lka.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003ljz.1	uc003lka.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003lka.1	uc003ljz.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003lka.1	uc003ljz.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003lka.1	uc003ljz.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003lka.1	uc003ljz.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003lka.1	uc003ljz.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56108	PCDHGA7	uc003lka.1	uc003ljz.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
56107	PCDHGA9	uc011dax.1	uc003lkh.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56107	PCDHGA9	uc011dax.1	uc003lkh.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56107	PCDHGA9	uc011dax.1	uc003lkh.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56107	PCDHGA9	uc011dax.1	uc003lkh.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56107	PCDHGA9	uc011dax.1	uc003lkh.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56107	PCDHGA9	uc011dax.1	uc003lkh.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
90379	DCAF15	uc002mxt.2	uc002mxu.2	Lost_in_tumor	PF14939|DDB1-and_CUL4-substrate_receptor_15,_WD_repeat	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
10256	CNKSR1	uc001blm.3	uc009vse.2	Nothing	PF00169|PH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10256	CNKSR1	uc001blm.3	uc009vse.2	Lost_in_tumor	PF10534|Connector_enhancer_of_kinase_suppressor_of_ras	1/1	1/0	1.0	0.325581395349	0.325581395349	NA	NA	NA
10256	CNKSR1	uc001blm.3	uc009vse.2	Lost_in_tumor	PF00536|SAM_domain_(Sterile_alpha_motif)	1/1	1/0	1.0	0.236434108527	0.236434108527	NA	NA	NA
10256	CNKSR1	uc001bln.3	uc009vse.2	Nothing	PF00169|PH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10256	CNKSR1	uc001bln.3	uc009vse.2	Lost_in_tumor	PF10534|Connector_enhancer_of_kinase_suppressor_of_ras	1/1	1/0	1.0	0.316981132075	0.316981132075	NA	NA	NA
10256	CNKSR1	uc001bln.3	uc009vse.2	Lost_in_tumor	PF00536|SAM_domain_(Sterile_alpha_motif)	1/1	1/0	1.0	0.230188679245	0.230188679245	NA	NA	NA
9501	RPH3AL	uc002frd.1	uc010cjl.1	Nothing	PF02318|FYVE-type_zinc_finger	1/1	1/1	0.258928571429	1.0	0.258928571429	0.0	NA	0.0
5091	PC	uc001ojn.1	uc001ojp.1	Nothing	PF02785|Biotin_carboxylase_C-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5091	PC	uc001ojn.1	uc001ojp.1	Nothing	PF02436|Conserved_carboxylase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5091	PC	uc001ojn.1	uc001ojp.1	Nothing	PF00682|HMGL-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5091	PC	uc001ojn.1	uc001ojp.1	Nothing	PF00364|Biotin-requiring_enzyme	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5091	PC	uc001ojn.1	uc001ojp.1	Nothing	PF00289|Carbamoyl-phosphate_synthase_L_chain,_N-terminal_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
5091	PC	uc001ojn.1	uc001ojp.1	Nothing	PF02786|Carbamoyl-phosphate_synthase_L_chain,_ATP_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
404281	YY2	uc010nfq.2	uc011mjp.1	Lost_in_tumor	PF02163|Peptidase_family_M50	1/1	1/0	1.0	0.183035714286	0.183035714286	NA	NA	NA
404281	YY2	uc010nfq.2	uc011mjp.1	Nothing	PF13465|Zinc-finger_double_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
404281	YY2	uc010nfq.2	uc011mjp.1	Nothing	PF13465|Zinc-finger_double_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
11118	BTN3A2	uc003nhp.2	uc011dke.1	Nothing	PF07686|Immunoglobulin_V-set_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8714	ABCC3	uc002isn.2	uc002isl.2	Gained_in_tumor	PF00664|ABC_transporter_transmembrane_region	1/0	1/2	NA	NA	NA	1.0	0.216693418941	0.216693418941
8714	ABCC3	uc002isn.2	uc002isl.2	Gained_in_tumor	PF00664|ABC_transporter_transmembrane_region	2/0	2/2	NA	NA	NA	1.0	0.215088282504	0.215088282504
8714	ABCC3	uc002isn.2	uc002isl.2	Nothing	PF00005|ABC_transporter	1/1	1/2	0.0	NA	0.0	0.0	NA	0.0
8714	ABCC3	uc002isn.2	uc002isl.2	Gained_in_tumor	PF00005|ABC_transporter	2/1	2/2	NA	NA	NA	1.0	0.107544141252	0.107544141252
63935	PCIF1	uc002xqs.2	uc002xqu.2	Lost_in_tumor	PF00397|WW_domain	1/1	1/0	1.0	0.0501858736059	0.0501858736059	NA	NA	NA
63935	PCIF1	uc002xqs.2	uc002xqu.2	Nothing	PF12237|Phosphorylated_CTD_interacting_factor_1_WW_domain	1/1	1/1	0.531428571429	0.172862453532	0.15	0.0	NA	0.0
170685	NUDT10	uc004dpi.3	uc004dph.2	Nothing	PF00293|NUDIX_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
114327	EFHC1	uc011dwv.1	uc011dww.1	Nothing	PF06565|Repeat_of_unknown_function_(DUF1126)	1/3	1/3	0.0	NA	0.0	0.0	NA	0.0
114327	EFHC1	uc011dwv.1	uc011dww.1	Nothing	PF06565|Repeat_of_unknown_function_(DUF1126)	2/3	2/3	0.0	NA	0.0	0.0	NA	0.0
114327	EFHC1	uc011dwv.1	uc011dww.1	Nothing	PF06565|Repeat_of_unknown_function_(DUF1126)	3/3	3/3	0.0	NA	0.0	0.0	NA	0.0
497661	C18orf32	uc002ldl.2	uc002ldk.1	Nothing	PF14975|Domain_of_unknown_function_(DUF4512)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57476	GRAMD1B	uc010rzx.1	uc010rzw.1	Nothing	PF02893|GRAM_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57477	SHROOM4	uc004dpe.2	uc004dpd.3	Lost_in_tumor	PF00595|PDZ_domain_(Also_known_as_DHR_or_GLGF)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
57477	SHROOM4	uc004dpe.2	uc004dpd.3	Lost_in_tumor	PF08687|Apx/Shroom_domain_ASD2	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
367	AR	uc004dwu.1	uc011mpf.1	Lost_in_tumor	PF00104|Ligand-binding_domain_of_nuclear_hormone_receptor	1/1	1/0	1.0	0.635738831615	0.635738831615	NA	NA	NA
367	AR	uc004dwu.1	uc011mpf.1	Nothing	PF02166|Androgen_receptor	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
367	AR	uc004dwu.1	uc011mpf.1	Nothing	PF00105|Zinc_finger,_C4_type_(two_domains)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6770	STAR	uc003xkv.1	uc010lwc.1	Nothing	PF01852|START_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9960	USP3	uc002amf.2	uc010uik.1	Lost_in_tumor	PF02148|Zn-finger_in_ubiquitin-hydrolases_and_other_protein	1/1	1/0	1.0	0.309236947791	0.309236947791	NA	NA	NA
9960	USP3	uc002amf.2	uc010uik.1	Nothing	PF00443|Ubiquitin_carboxyl-terminal_hydrolase	1/1	1/1	0.260744985673	0.36546184739	0.179487179487	0.0	NA	0.0
56104	PCDHGB1	uc003ljo.1	uc011daq.1	Nothing	PF08266|Cadherin-like	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56104	PCDHGB1	uc003ljo.1	uc011daq.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56104	PCDHGB1	uc003ljo.1	uc011daq.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56104	PCDHGB1	uc003ljo.1	uc011daq.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56104	PCDHGB1	uc003ljo.1	uc011daq.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56104	PCDHGB1	uc003ljo.1	uc011daq.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
10949	HNRNPA0	uc003lbt.2	uc010jeo.2	Lost_in_tumor	PF14259|RNA_recognition_motif_(a.k.a._RRM,_RBD,_or_RNP_domain)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
10949	HNRNPA0	uc003lbt.2	uc010jeo.2	Lost_in_tumor	PF00076|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
55818	KDM3A	uc010ytj.1	uc010ytk.1	Nothing	PF02373|JmjC_domain,_hydroxylase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
55811	ADCY10	uc009wvl.2	uc009wvm.2	Lost_in_tumor	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	1/2	1/0	1.0	1.0	1.0	NA	NA	NA
55811	ADCY10	uc009wvl.2	uc009wvm.2	Lost_in_tumor	PF00211|Adenylate_and_Guanylate_cyclase_catalytic_domain	2/2	2/0	1.0	1.0	1.0	NA	NA	NA
219855	SLC37A2	uc001qbn.2	uc001qbp.2	Lost_in_tumor	PF07690|Major_Facilitator_Superfamily	1/1	1/0	0.88198757764	0.757333333333	0.687651331719	NA	NA	NA
2702	GJA5	uc001ept.1	uc001eps.1	Nothing	PF10582|Gap_junction_channel_protein_cysteine-rich_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2702	GJA5	uc001ept.1	uc001eps.1	Nothing	PF00029|Connexin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2702	GJA5	uc001eps.1	uc001ept.1	Nothing	PF10582|Gap_junction_channel_protein_cysteine-rich_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2702	GJA5	uc001eps.1	uc001ept.1	Nothing	PF00029|Connexin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
