Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
24140	FTSJ1	uc004djp.1	uc004djl.2	Nothing	PF01728|FtsJ-like_methyltransferase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
24140	FTSJ1	uc004djo.1	uc004djp.1	Nothing	PF01728|FtsJ-like_methyltransferase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
11282	MGAT4B	uc003mks.2	uc003mkp.2	Nothing	PF04666|N-Acetylglucosaminyltransferase-IV_(GnT-IV)_conserved_region	1/1	1/1	0.142857142857	0.27397260274	0.103626943005	0.0	NA	0.0
11282	MGAT4B	uc003mks.2	uc003mkr.2	Nothing	PF04666|N-Acetylglucosaminyltransferase-IV_(GnT-IV)_conserved_region	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
11282	MGAT4B	uc003mks.2	uc003mkq.2	Nothing	PF04666|N-Acetylglucosaminyltransferase-IV_(GnT-IV)_conserved_region	1/1	1/1	0.432142857143	0.311053984576	0.220802919708	0.0	NA	0.0
3745	KCNB1	uc002xur.1	uc002xus.1	Nothing	PF00520|Ion_transport_protein	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3745	KCNB1	uc002xur.1	uc002xus.1	Nothing	PF02214|BTB/POZ_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3745	KCNB1	uc002xur.1	uc002xus.1	Nothing	PF03521|Kv2_voltage-gated_K+_channel	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57664	PLEKHA4	uc002pkx.2	uc002pkw.1	Lost_in_tumor	PF00169|PH_domain	1/1	1/0	1.0	0.19793814433	0.19793814433	NA	NA	NA
57664	PLEKHA4	uc002pkx.2	uc010eml.2	Nothing	PF00169|PH_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3750	KCND1	uc004dlx.1	uc004dlw.1	Lost_in_tumor	PF00520|Ion_transport_protein	1/1	1/0	0.833333333333	0.384615384615	0.357142857143	NA	NA	NA
3750	KCND1	uc004dlx.1	uc004dlw.1	Lost_in_tumor	PF02214|BTB/POZ_domain	1/1	1/0	1.0	0.233421750663	0.233421750663	NA	NA	NA
3750	KCND1	uc004dlx.1	uc004dlw.1	Nothing	PF11879|Domain_of_unknown_function_(DUF3399)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3750	KCND1	uc004dlx.1	uc004dlw.1	Lost_in_tumor	PF11601|Shal-type_voltage-gated_potassium_channels	1/1	1/0	1.0	0.0742705570292	0.0742705570292	NA	NA	NA
1143	CHRNB4	uc002bed.1	uc002bee.1	Nothing	PF02931|Neurotransmitter-gated_ion-channel_ligand_binding_domain	1/1	1/1	0.541463414634	0.293650793651	0.235169491525	0.0	NA	0.0
1143	CHRNB4	uc002bed.1	uc002bee.1	Lost_in_tumor	PF02932|Neurotransmitter-gated_ion-channel_transmembrane_region	1/1	1/0	1.0	0.632275132275	0.632275132275	NA	NA	NA
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PF07842|GC-rich_sequence_DNA-binding_factor-like_protein	1/1	1/0	1.0	0.404511278195	0.404511278195	NA	NA	NA
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PF12457|Tuftelin_interacting_protein_N_terminal	1/1	1/0	1.0	0.130827067669	0.130827067669	NA	NA	NA
24144	TFIP11	uc003act.2	uc003acq.2	Lost_in_tumor	PF01585|G-patch_domain	1/1	1/0	1.0	0.0646616541353	0.0646616541353	NA	NA	NA
57088	PLSCR4	uc003evt.3	uc003evu.3	Nothing	PF03803|Scramblase	1/1	1/1	0.405405405405	1.0	0.405405405405	0.0	NA	0.0
8842	PROM1	uc003goq.3	uc003gou.2	Nothing	PF05478|Prominin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8842	PROM1	uc003goq.3	uc003gos.2	Nothing	PF05478|Prominin	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6819	SULT1C2	uc002tdy.2	uc010ywq.1	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0532319391635	1.0	0.0532319391635
6818	SULT1A3	uc002dtb.2	uc002dsz.2	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6818	SULT1A3	uc002dsw.2	uc002dxk.2	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	1.0	0.84406779661	0.84406779661	1.0	0.84406779661	0.84406779661
6818	SULT1A3	uc002dtb.2	uc002dta.2	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6818	SULT1A3	uc002dtb.2	uc002dxk.2	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	1.0	0.84406779661	0.84406779661	1.0	0.84406779661	0.84406779661
6818	SULT1A3	uc002dtb.2	uc010byw.2	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0235294117647	1.0	0.0235294117647
57085	AGTRAP	uc001asw.2	uc001asx.2	Lost_in_tumor	PF06396|Angiotensin_II,_type_I_receptor-associated_protein_(AGTRAP)	1/1	1/0	0.940397350993	0.993006993007	0.934210526316	NA	NA	NA
10574	CCT7	uc002siz.2	uc002sja.2	Nothing	PF00118|TCP-1/cpn60_chaperonin_family	1/1	1/1	0.357142857143	0.857843137255	0.337186897881	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc003cis.1	Lost_in_tumor	PF06512|Sodium_ion_transport-associated	1/1	1/0	1.0	0.179026217228	0.179026217228	NA	NA	NA
11280	SCN11A	uc011ays.1	uc003cis.1	Nothing	PF00520|Ion_transport_protein	1/4	1/1	0.787128712871	0.456896551724	0.406649616368	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc003cis.1	Lost_in_tumor	PF00520|Ion_transport_protein	2/4	2/1	1.0	0.178277153558	0.178277153558	NA	NA	NA
11280	SCN11A	uc011ays.1	uc003cis.1	Lost_in_tumor	PF00520|Ion_transport_protein	3/4	3/1	1.0	0.147565543071	0.147565543071	NA	NA	NA
11280	SCN11A	uc011ays.1	uc003cis.1	Lost_in_tumor	PF00520|Ion_transport_protein	4/4	4/1	1.0	0.160299625468	0.160299625468	NA	NA	NA
11280	SCN11A	uc011ays.1	uc010hhn.1	Nothing	PF06512|Sodium_ion_transport-associated	1/1	1/1	0.401673640167	0.104121475054	0.0901408450704	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc010hhn.1	Nothing	PF00520|Ion_transport_protein	1/4	1/1	0.822429906542	0.266263237519	0.251788268956	0.0	NA	0.0
11280	SCN11A	uc011ays.1	uc010hhn.1	Lost_in_tumor	PF00520|Ion_transport_protein	2/4	2/1	1.0	0.269230769231	0.269230769231	NA	NA	NA
11280	SCN11A	uc011ays.1	uc010hhn.1	Lost_in_tumor	PF00520|Ion_transport_protein	3/4	3/1	1.0	0.222850678733	0.222850678733	NA	NA	NA
11280	SCN11A	uc011ays.1	uc010hhn.1	Lost_in_tumor	PF00520|Ion_transport_protein	4/4	4/1	1.0	0.305597579425	0.305597579425	NA	NA	NA
161823	ADAL	uc001zrh.2	uc001zri.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/1	0.447488584475	0.852173913043	0.415254237288	0.373333333333	0.865979381443	0.352941176471
161823	ADAL	uc001zrh.2	uc010udo.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/2	0.123287671233	1.0	0.123287671233	0.0	NA	0.0
161823	ADAL	uc001zrh.2	uc010udo.1	Gained_in_tumor	PF00962|Adenosine/AMP_deaminase	2/1	2/2	NA	NA	NA	0.682926829268	0.865979381443	0.617647058824
10393	ANAPC10	uc003ijv.3	uc003ijw.3	Nothing	PF03256|Anaphase-promoting_complex,_subunit_10_(APC10)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10393	ANAPC10	uc003ijw.3	uc003ijv.3	Nothing	PF03256|Anaphase-promoting_complex,_subunit_10_(APC10)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
153129	SLC38A9	uc003jqf.2	uc010ivx.2	Nothing	PF01490|Transmembrane_amino_acid_transporter_protein	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
153129	SLC38A9	uc003jqf.2	uc010ivx.2	Nothing	PF01490|Transmembrane_amino_acid_transporter_protein	2/2	2/2	0.139534883721	1.0	0.139534883721	0.0	NA	0.0
153129	SLC38A9	uc003jqf.2	uc003jqe.2	Lost_in_tumor	PF01490|Transmembrane_amino_acid_transporter_protein	1/2	1/0	1.0	1.0	1.0	NA	NA	NA
153129	SLC38A9	uc003jqf.2	uc003jqe.2	Lost_in_tumor	PF01490|Transmembrane_amino_acid_transporter_protein	2/2	2/0	1.0	1.0	1.0	NA	NA	NA
6813	STXBP2	uc002mha.3	uc010dvk.2	Nothing	PF00995|Sec1_family	1/1	1/1	0.00905797101449	0.15625	0.00863557858377	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010meb.2	Lost_in_tumor	PF00219|Insulin-like_growth_factor_binding_protein	1/1	1/0	1.0	0.254901960784	0.254901960784	NA	NA	NA
8840	WISP1	uc003yub.2	uc010meb.2	Nothing	PF00090|Thrombospondin_type_1_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010meb.2	Nothing	PF00007|Cystine-knot_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010meb.2	Lost_in_tumor	PF00093|von_Willebrand_factor_type_C_domain	1/1	1/0	1.0	0.303921568627	0.303921568627	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PF00219|Insulin-like_growth_factor_binding_protein	1/1	1/0	1.0	0.212244897959	0.212244897959	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PF00090|Thrombospondin_type_1_domain	1/1	1/0	1.0	0.159183673469	0.159183673469	NA	NA	NA
8840	WISP1	uc003yub.2	uc010med.2	Nothing	PF00007|Cystine-knot_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
8840	WISP1	uc003yub.2	uc010med.2	Lost_in_tumor	PF00093|von_Willebrand_factor_type_C_domain	1/1	1/0	1.0	0.25306122449	0.25306122449	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	1/4	1/0	1.0	0.166956521739	0.166956521739	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	2/4	2/0	1.0	0.166956521739	0.166956521739	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	3/4	3/0	1.0	0.166956521739	0.166956521739	NA	NA	NA
136853	SRCRB4D	uc003ufb.2	uc003ufa.2	Lost_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	4/4	4/0	1.0	0.168695652174	0.168695652174	NA	NA	NA
136853	SRCRB4D	uc003ufa.2	uc003ufb.2	Gained_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	1/0	1/4	NA	NA	NA	1.0	0.166956521739	0.166956521739
136853	SRCRB4D	uc003ufa.2	uc003ufb.2	Gained_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	2/0	2/4	NA	NA	NA	1.0	0.166956521739	0.166956521739
136853	SRCRB4D	uc003ufa.2	uc003ufb.2	Gained_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	3/0	3/4	NA	NA	NA	1.0	0.166956521739	0.166956521739
136853	SRCRB4D	uc003ufa.2	uc003ufb.2	Gained_in_tumor	PF00530|Scavenger_receptor_cysteine-rich_domain	4/0	4/4	NA	NA	NA	1.0	0.168695652174	0.168695652174
1762	DMWD	uc002pdj.1	uc002pdk.1	Nothing	PF00400|WD_domain,_G-beta_repeat	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
1762	DMWD	uc002pdj.1	uc002pdk.1	Nothing	PF00400|WD_domain,_G-beta_repeat	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
51102	MECR	uc001brq.1	uc001brp.1	Nothing	PF08240|Alcohol_dehydrogenase_GroES-like_domain	1/1	1/1	0.0847457627119	0.0657894736842	0.0384615384615	0.0	NA	0.0
51102	MECR	uc001brq.1	uc001brp.1	Nothing	PF00107|Zinc-binding_dehydrogenase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
51102	MECR	uc001brr.1	uc010ofz.1	Nothing	PF08240|Alcohol_dehydrogenase_GroES-like_domain	1/1	1/1	0.0	NA	0.0	0.0847457627119	0.0657894736842	0.0384615384615
51102	MECR	uc001brr.1	uc010ofz.1	Lost_in_tumor	PF00107|Zinc-binding_dehydrogenase	1/1	1/0	0.371212121212	0.510416666667	0.27374301676	NA	NA	NA
10846	PDE10A	uc003quo.2	uc011egk.1	Nothing	PF00233|3'5'-cyclic_nucleotide_phosphodiesterase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10846	PDE10A	uc003quo.2	uc011egk.1	Nothing	PF01590|GAF_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
10846	PDE10A	uc003quo.2	uc011egk.1	Nothing	PF01590|GAF_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
63905	MANBAL	uc002xgu.2	uc002xgw.2	Lost_in_tumor	PF06783|Uncharacterised_protein_family_(UPF0239)	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
63905	MANBAL	uc002xgv.2	uc002xgu.2	Nothing	PF06783|Uncharacterised_protein_family_(UPF0239)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
177	AGER	uc003oao.1	uc003oan.1	Gained_in_tumor	PF13895|Immunoglobulin_domain	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
177	AGER	uc003oao.1	uc003oan.1	Gained_in_tumor	PF13927|Immunoglobulin_domain	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
177	AGER	uc003oao.1	uc003oan.1	Gained_in_tumor	PF08205|CD80-like_C2-set_immunoglobulin_domain	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
177	AGER	uc003oar.2	uc010jtv.1	Nothing	PF13895|Immunoglobulin_domain	1/1	1/1	0.551282051282	0.333333333333	0.262195121951	0.840425531915	0.782178217822	0.681034482759
177	AGER	uc003oar.2	uc010jtv.1	Gained_in_tumor	PF00047|Immunoglobulin_domain	1/0	1/1	NA	NA	NA	0.272727272727	0.18	0.121621621622
177	AGER	uc003oar.2	uc010jtv.1	Nothing	PF08205|CD80-like_C2-set_immunoglobulin_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
10396	ATP8A1	uc003gws.2	uc003gwq.2	Lost_in_tumor	PF12710|haloacid_dehalogenase-like_hydrolase	1/1	1/0	0.912596401028	0.467105263158	0.447103274559	NA	NA	NA
10396	ATP8A1	uc003gws.2	uc003gwq.2	Lost_in_tumor	PF00122|E1-E2_ATPase	1/1	1/0	1.0	0.347368421053	0.347368421053	NA	NA	NA
10396	ATP8A1	uc003gws.2	uc003gwr.2	Nothing	PF12710|haloacid_dehalogenase-like_hydrolase	1/1	1/1	0.0	NA	0.0	0.0371287128713	1.0	0.0371287128713
10396	ATP8A1	uc003gws.2	uc003gwr.2	Nothing	PF00122|E1-E2_ATPase	1/1	1/1	0.0909090909091	1.0	0.0909090909091	0.0909090909091	1.0	0.0909090909091
57089	ENTPD7	uc001kqa.3	uc009xwl.2	Nothing	PF01150|GDA1/CD39_(nucleoside_phosphatase)_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.300751879699	0.300751879699	NA	NA	NA
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	1/12	1/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	2/12	2/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	3/12	3/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	4/12	4/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	5/12	5/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	6/12	6/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	7/12	7/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	8/12	8/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	9/12	9/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	10/12	10/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	11/12	11/12	0.0	NA	0.0	0.0	NA	0.0
390980	ZNF805	uc010ygt.1	uc010ygu.1	Nothing	PF13465|Zinc-finger_double_domain	12/12	12/12	0.0	NA	0.0	0.0	NA	0.0
8846	ALKBH1	uc001xuc.1	uc001xud.1	Lost_in_tumor	PF13532|2OG-Fe(II)_oxygenase_superfamily	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
149465	WDR65	uc010ojz.1	uc001ciq.1	Nothing	PF00400|WD_domain,_G-beta_repeat	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
149465	WDR65	uc010ojz.1	uc001ciq.1	Nothing	PF00400|WD_domain,_G-beta_repeat	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
11284	PNKP	uc002pqi.2	uc002pqg.2	Nothing	PF08645|Polynucleotide_kinase_3_phosphatase	1/1	1/1	0.333333333333	0.3	0.1875	0.0	NA	0.0
11284	PNKP	uc002pqi.2	uc002pqg.2	Nothing	PF13671|AAA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3749	KCNC4	uc001dzh.2	uc001dzg.2	Nothing	PF02214|BTB/POZ_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3749	KCNC4	uc001dzh.2	uc001dzg.2	Nothing	PF00520|Ion_transport_protein	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
3749	KCNC4	uc001dzh.2	uc001dzg.2	Nothing	PF11404|Potassium_voltage-gated_channel	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PF02736|Myosin_N-terminal_SH3-like_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PF00063|Myosin_head_(motor_domain)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4629	MYH11	uc002ddw.2	uc002ddy.2	Nothing	PF01576|Myosin_tail	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
222553	SLC35F1	uc003pxx.3	uc003pxy.1	Nothing	PF06027|Eukaryotic_protein_of_unknown_function_(DUF914)	1/1	1/1	0.435435435435	0.74358974359	0.378590078329	0.0	NA	0.0
57669	EPB41L5	uc010flk.2	uc010flm.2	Nothing	PF08736|FERM_adjacent_(FA)	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57669	EPB41L5	uc010flk.2	uc010flm.2	Nothing	PF09380|FERM_C-terminal_PH-like_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57669	EPB41L5	uc010flk.2	uc010flm.2	Lost_in_tumor	PF00373|FERM_central_domain	1/1	1/0	0.648148148148	0.357142857143	0.299145299145	NA	NA	NA
57669	EPB41L5	uc010flk.2	uc010flm.2	Lost_in_tumor	PF09379|FERM_N-terminal_domain	1/1	1/0	1.0	0.387755102041	0.387755102041	NA	NA	NA
