Gene	Symbol	NormalTranscript	TumorTranscript	What	Feature	normalReps	tumorReps	nMacroScore	nMicroScore	nJaccard	tMacroScore	tMicroScore	tJaccard
114789	SLC25A25	uc004bte.2	uc004btc.2	Nothing	PF13499|EF-hand_domain_pair	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
23309	SIN3B	uc002nex.2	uc002new.2	Nothing	PF02671|Paired_amphipathic_helix_repeat	1/3	1/2	0.0	NA	0.0	0.0	NA	0.0
23309	SIN3B	uc002nex.2	uc002new.2	Nothing	PF02671|Paired_amphipathic_helix_repeat	2/3	2/2	0.0	NA	0.0	0.217391304348	0.147058823529	0.0961538461538
23309	SIN3B	uc002nex.2	uc002new.2	Lost_in_tumor	PF02671|Paired_amphipathic_helix_repeat	3/3	3/2	0.272727272727	0.0833333333333	0.0681818181818	NA	NA	NA
23309	SIN3B	uc002nex.2	uc002new.2	Lost_in_tumor	PF08295|Sin3_family_co-repressor	1/1	1/0	1.0	0.354166666667	0.354166666667	NA	NA	NA
23309	SIN3B	uc010eaj.1	uc002new.2	Gained_in_tumor	PF02671|Paired_amphipathic_helix_repeat	1/0	1/2	NA	NA	NA	1.0	0.130311614731	0.130311614731
23309	SIN3B	uc010eaj.1	uc002new.2	Gained_in_tumor	PF02671|Paired_amphipathic_helix_repeat	2/0	2/2	NA	NA	NA	1.0	0.158640226629	0.158640226629
23309	SIN3B	uc010xpi.1	uc002new.2	Gained_in_tumor	PF02671|Paired_amphipathic_helix_repeat	1/0	1/2	NA	NA	NA	1.0	0.130311614731	0.130311614731
23309	SIN3B	uc010xpi.1	uc002new.2	Gained_in_tumor	PF02671|Paired_amphipathic_helix_repeat	2/0	2/2	NA	NA	NA	1.0	0.158640226629	0.158640226629
23309	SIN3B	uc010xpi.1	uc002new.2	Lost_in_tumor	PF08295|Sin3_family_co-repressor	1/1	1/0	1.0	0.105555555556	0.105555555556	NA	NA	NA
9528	TMEM59	uc001cwp.2	uc001cwr.2	Nothing	PF12280|Brain_specific_membrane_anchored_protein	1/1	1/1	0.326086956522	0.89552238806	0.314136125654	0.0	NA	0.0
26027	ACOT11	uc001cxl.1	uc001cxj.1	Nothing	PF01852|START_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
26027	ACOT11	uc001cxl.1	uc001cxj.1	Nothing	PF03061|Thioesterase_superfamily	1/2	1/1	0.0	NA	0.0	0.0	NA	0.0
26027	ACOT11	uc001cxl.1	uc001cxj.1	Lost_in_tumor	PF03061|Thioesterase_superfamily	2/2	2/1	0.848484848485	0.459016393443	0.424242424242	NA	NA	NA
26027	ACOT11	uc001cxm.1	uc001cxj.1	Nothing	PF01852|START_domain	1/1	1/1	0.212871287129	0.671875	0.192825112108	0.0363636363636	0.117647058824	0.0285714285714
26027	ACOT11	uc001cxm.1	uc001cxj.1	Nothing	PF03061|Thioesterase_superfamily	1/2	1/1	0.0	NA	0.0	0.0	NA	0.0
26027	ACOT11	uc001cxm.1	uc001cxj.1	Lost_in_tumor	PF03061|Thioesterase_superfamily	2/2	2/1	0.848484848485	0.459016393443	0.424242424242	NA	NA	NA
22873	DZIP1	uc001vmk.2	uc001vmj.2	Lost_in_tumor	PF13815|Iguana/Dzip1-like_DAZ-interacting_protein_N-terminal	1/1	1/0	1.0	0.229007633588	0.229007633588	NA	NA	NA
22873	DZIP1	uc001vmk.2	uc001vml.2	Nothing	PF13815|Iguana/Dzip1-like_DAZ-interacting_protein_N-terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
22873	DZIP1	uc001vmk.2	uc001vmm.2	Lost_in_tumor	PF13815|Iguana/Dzip1-like_DAZ-interacting_protein_N-terminal	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF00096|Zinc_finger,_C2H2_type	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	1/17	1/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	2/17	2/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	3/17	3/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	4/17	4/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	5/17	5/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	6/17	6/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	7/17	7/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	8/17	8/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	9/17	9/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	10/17	10/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	11/17	11/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	12/17	12/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	13/17	13/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	14/17	14/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	15/17	15/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	16/17	16/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pym.2	uc002pyn.2	Lost_in_tumor	PF13465|Zinc-finger_double_domain	17/17	17/0	1.0	1.0	1.0	NA	NA	NA
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF00096|Zinc_finger,_C2H2_type	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF01352|KRAB_box	1/0	1/1	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	1/0	1/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	2/0	2/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	3/0	3/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	4/0	4/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	5/0	5/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	6/0	6/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	7/0	7/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	8/0	8/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	9/0	9/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	10/0	10/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	11/0	11/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	12/0	12/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	13/0	13/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	14/0	14/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	15/0	15/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	16/0	16/17	NA	NA	NA	1.0	1.0	1.0
90317	ZNF616	uc002pyn.2	uc002pym.2	Gained_in_tumor	PF13465|Zinc-finger_double_domain	17/0	17/17	NA	NA	NA	1.0	1.0	1.0
114780	PKD1L2	uc002fgi.2	uc002fgf.1	Lost_in_tumor	PF02010|REJ_domain	1/1	1/0	1.0	0.457516339869	0.457516339869	NA	NA	NA
114780	PKD1L2	uc002fgi.2	uc002fgf.1	Gained_in_tumor	PF08016|Polycystin_cation_channel	1/0	1/1	NA	NA	NA	1.0	0.745173745174	0.745173745174
28990	ASTE1	uc003env.1	uc011blj.1	Lost_in_tumor	PF12813|XPG_domain_containing	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
28990	ASTE1	uc003env.1	uc011blj.1	Lost_in_tumor	PF00752|XPG_N-terminal_domain	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
51265	CDKL3	uc003kzg.3	uc011cxq.1	Lost_in_tumor	PF00069|Protein_kinase_domain	1/1	1/0	0.673758865248	0.984455958549	0.666666666667	NA	NA	NA
55340	GIMAP5	uc003whr.1	uc010lpu.2	Nothing	PF04548|AIG1_family	1/1	1/1	0.569306930693	0.80985915493	0.502183406114	0.0	NA	0.0
165829	GPR156	uc011bjf.1	uc011bjg.1	Nothing	PF00003|7_transmembrane_sweet-taste_receptor_of_3_GCPR	1/1	1/1	0.015873015873	1.0	0.015873015873	0.0	NA	0.0
276	AMY1A	uc001duu.2	uc001duv.2	Nothing	PF02806|Alpha_amylase,_C-terminal_all-beta_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
276	AMY1A	uc001duu.2	uc001duv.2	Nothing	PF00128|Alpha_amylase,_catalytic_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
81853	TMEM14B	uc003mzk.3	uc010jor.2	Nothing	PF03647|Transmembrane_proteins_14C	1/1	1/1	0.365591397849	1.0	0.365591397849	0.0	NA	0.0
9256	BZRAP1	uc002ivw.2	uc010dcs.2	Gained_in_tumor	PF14604|Variant_SH3_domain	1/0	1/1	NA	NA	NA	1.0	0.0292740046838	0.0292740046838
9256	BZRAP1	uc002ivw.2	uc010dcs.2	Nothing	PF07653|Variant_SH3_domain	1/1	1/2	0.0	NA	0.0	0.0	NA	0.0
9256	BZRAP1	uc002ivw.2	uc010dcs.2	Gained_in_tumor	PF07653|Variant_SH3_domain	2/1	2/2	NA	NA	NA	1.0	0.0357142857143	0.0357142857143
9255	AIMP1	uc003hyh.2	uc003hyg.2	Nothing	PF01588|Putative_tRNA_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9255	AIMP1	uc011cfg.1	uc003hyh.2	Nothing	PF01588|Putative_tRNA_binding_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
255104	TMCO4	uc001bcn.2	uc001bcm.2	Nothing	PF05277|Protein_of_unknown_function_(DUF726)	1/1	1/2	0.50447761194	1.0	0.50447761194	0.0	NA	0.0
255104	TMCO4	uc001bcn.2	uc001bcm.2	Nothing	PF05277|Protein_of_unknown_function_(DUF726)	2/1	2/2	NA	NA	NA	0.0	NA	0.0
22871	NLGN1	uc003fio.1	uc010hww.1	Nothing	PF00135|Carboxylesterase_family	1/1	1/1	0.0993031358885	0.207272727273	0.0719696969697	0.0719424460432	1.0	0.0719424460432
22871	NLGN1	uc003fip.1	uc003fio.1	Nothing	PF00135|Carboxylesterase_family	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
2688	GH1	uc002jdj.2	uc002jdi.2	Nothing	PF00103|Somatotropin_hormone_family	1/1	1/1	0.0728155339806	1.0	0.0728155339806	0.0	NA	0.0
2688	GH1	uc002jdm.2	uc002jdk.2	Gained_in_tumor	PF00103|Somatotropin_hormone_family	1/0	1/2	NA	NA	NA	1.0	0.28323699422	0.28323699422
2688	GH1	uc002jdm.2	uc002jdk.2	Gained_in_tumor	PF00103|Somatotropin_hormone_family	2/0	2/2	NA	NA	NA	1.0	0.670520231214	0.670520231214
2687	GGT5	uc002zzo.3	uc011ajn.1	Lost_in_tumor	PF01019|Gamma-glutamyltranspeptidase	1/1	1/0	1.0	1.0	1.0	NA	NA	NA
2687	GGT5	uc002zzp.3	uc011ajm.1	Nothing	PF01019|Gamma-glutamyltranspeptidase	1/1	1/1	0.273422562141	1.0	0.273422562141	0.00523560209424	0.030303030303	0.00448430493274
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF07707|BTB_And_C-terminal_Kelch	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF00651|BTB/POZ_domain	1/1	1/1	0.352941176471	0.529411764706	0.268656716418	0.0	NA	0.0
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF00754|F5/8_type_C_domain	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
114781	BTBD9	uc010jwx.2	uc003ony.3	Nothing	PF00754|F5/8_type_C_domain	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
64174	DPEP2	uc002evd.3	uc002eve.2	Nothing	PF01244|Membrane_dipeptidase_(Peptidase_family_M19)	1/1	1/1	0.0153846153846	1.0	0.0153846153846	0.0	NA	0.0
146542	ZNF688	uc002dys.2	uc002dyt.2	Gained_in_tumor	PF01352|KRAB_box	1/0	1/1	NA	NA	NA	1.0	0.606060606061	0.606060606061
146542	ZNF688	uc002dys.2	uc002dyt.2	Nothing	PF13465|Zinc-finger_double_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
146540	ZNF785	uc002dyv.1	uc010vez.1	Nothing	PF00096|Zinc_finger,_C2H2_type	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
146540	ZNF785	uc002dyv.1	uc010vez.1	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.579710144928	0.579710144928	NA	NA	NA
146540	ZNF785	uc002dyv.1	uc010vez.1	Nothing	PF13465|Zinc-finger_double_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
146540	ZNF785	uc002dyv.1	uc010vez.1	Nothing	PF13465|Zinc-finger_double_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
146540	ZNF785	uc002dyv.1	uc010vez.1	Nothing	PF13465|Zinc-finger_double_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
146540	ZNF785	uc002dyv.1	uc010vez.1	Nothing	PF13465|Zinc-finger_double_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
146540	ZNF785	uc002dyv.1	uc010vez.1	Nothing	PF13465|Zinc-finger_double_domain	5/5	5/5	0.0	NA	0.0	0.0	NA	0.0
57484	RNF150	uc010iok.1	uc003iio.1	Nothing	PF13639|Ring_finger_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
57484	RNF150	uc010iok.1	uc003iio.1	Nothing	PF02225|PA_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
6799	SULT1A2	uc002dqg.1	uc002dqh.1	Nothing	PF00685|Sulfotransferase_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Lost_in_tumor	PF08266|Cadherin-like	1/1	1/0	1.0	0.535947712418	0.535947712418	NA	NA	NA
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	1/5	1/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	2/5	2/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	3/5	3/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	4/5	4/5	0.0	NA	0.0	0.0	NA	0.0
56122	PCDHB14	uc003ljb.2	uc011dal.1	Nothing	PF00028|Cadherin_domain	5/5	5/5	0.150537634409	0.0915032679739	0.0603448275862	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PF08266|Cadherin-like	1/1	1/0	1.0	0.240356083086	0.240356083086	NA	NA	NA
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PF00028|Cadherin_domain	1/5	1/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PF00028|Cadherin_domain	2/5	2/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Nothing	PF00028|Cadherin_domain	3/5	3/3	0.0	NA	0.0	0.0	NA	0.0
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PF00028|Cadherin_domain	4/5	4/3	1.0	0.270029673591	0.270029673591	NA	NA	NA
56124	PCDHB12	uc003liz.2	uc011dak.1	Lost_in_tumor	PF00028|Cadherin_domain	5/5	5/3	1.0	0.26706231454	0.26706231454	NA	NA	NA
260293	CYP4X1	uc001cqs.2	uc001cqt.2	Nothing	PF00067|Cytochrome_P450	1/1	1/1	0.0	NA	0.0	0.0419426048565	0.292307692308	0.0380761523046
272	AMPD3	uc009yfy.2	uc001mip.1	Nothing	PF00962|Adenosine/AMP_deaminase	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
4646	MYO6	uc003pij.1	uc003pig.1	Gained_in_tumor	PF00063|Myosin_head_(motor_domain)	1/0	1/1	NA	NA	NA	1.0	0.675675675676	0.675675675676
57475	PLEKHH1	uc010tsx.1	uc001xjm.1	Gained_in_tumor	PF00169|PH_domain	1/0	1/1	NA	NA	NA	1.0	0.342007434944	0.342007434944
57475	PLEKHH1	uc010tsx.1	uc001xjm.1	Lost_in_tumor	PF00373|FERM_central_domain	1/1	1/0	1.0	0.285714285714	0.285714285714	NA	NA	NA
9254	CACNA2D2	uc003dap.2	uc003daq.2	Nothing	PF00092|von_Willebrand_factor_type_A_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9254	CACNA2D2	uc003dap.2	uc003daq.2	Nothing	PF08399|VWA_N-terminal	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9254	CACNA2D2	uc003dap.2	uc003daq.2	Nothing	PF02743|Cache_domain	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
9254	CACNA2D2	uc003dap.2	uc003daq.2	Nothing	PF08473|Neuronal_voltage-dependent_calcium_channel_alpha_2acd	1/1	1/1	0.0	NA	0.0	0.0760869565217	1.0	0.0760869565217
55291	SAPS3	uc001onw.2	uc001onx.2	Nothing	PF04499|SIT4_phosphatase-associated_protein	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
55291	SAPS3	uc001onw.2	uc001onx.2	Nothing	PF04499|SIT4_phosphatase-associated_protein	2/2	2/2	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF00096|Zinc_finger,_C2H2_type	1/1	1/1	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Lost_in_tumor	PF01352|KRAB_box	1/1	1/0	1.0	0.144927536232	0.144927536232	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Lost_in_tumor	PF02023|SCAN_domain	1/1	1/0	1.0	0.444444444444	0.444444444444	NA	NA	NA
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	1/4	1/4	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	2/4	2/4	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	3/4	3/4	0.0	NA	0.0	0.0	NA	0.0
84124	ZNF394	uc003uqs.2	uc003uqt.2	Nothing	PF13465|Zinc-finger_double_domain	4/4	4/4	0.0	NA	0.0	0.0	NA	0.0
133690	CAPSL	uc003jju.1	uc003jjt.1	Nothing	PF13499|EF-hand_domain_pair	1/2	1/2	0.0	NA	0.0	0.0	NA	0.0
