GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	brca	0.173042427665	0.985828720407	0.00285378546248	ACIN1,ACTN4,APOL3,ARAP1,ASNS,ATP2A1,BMI1,BOK,CANT1,CASP6,CCND3,CD40LG,CD47,CD81,CDC42,CTCF,CTF1,CUL1,CUL3,DAP,DHPS,DPF2,EEF1D,EI24,ELL3,ERBB2,FAF1,FASLG,FOXF2,FYN,HIF1A,HNF1A,HSP90AB1,ICOSLG,IFI16,IL11,MAP3K10,MIA3,MMS19,MTCH1,MYD88,MYST1,NPTN,PPP1R13B,PPT1,PTK2B,RAC1,RIPK2,SLA2,SMAD3,SMARCC2,SMNDC1,SQSTM1,STIM1,TGFB2,TIAL1,TNFRSF1A,TNFSF14,TP53,TP53BP2,TPD52L1,VEGFB,XRCC6,YWHAH,ZDHHC13	1.20135800205	65	1356	579	14511
RESPONSE_TO_WOUNDING	brca	0.483199739234	0.999569167377	0.00243078444298	ALOX15,APOL3,CD40LG,F11R,GPR68,MIA3,RAC1,RIPK2,TGFB2,TNFRSF1A,VPS45	0.761632596301	11	1410	153	14937
TRANSCRIPTION_INITIATION	brca	0.362634745391	0.999569167377	0.000661886376172	MED16	0.311847555924	1	1420	34	15056
AMINO_ACID_AND_DERIVATIVE_METABOLIC_PROCESS	brca	0.0628006564986	0.703628698289	0.00207738794695	AARS,DARS,DDAH1,DDO,DHPS,GSS,IDO1,MCCC2,PEPD,RARS,SLC25A15,TGFB2,YARS	1.75437823648	13	1408	79	15011
REGULATION_OF_CELL_PROLIFERATION	brca	0.447982578417	0.999569167377	0.00328185328185	ATP8A2,BAP1,BMI1,CD47,CD81,CHRNA10,CTF1,CUL1,CUL3,DHPS,EIF2AK2,ERBB2,GNL3,GPNMB,ICOSLG,IL11,ING1,ING4,ING5,MYO16,PTK2B,QSOX1,SPEG,TGFB2,TNFSF15,TP53I11,VEGFB	1.15915559772	27	1394	248	14842
HUMORAL_IMMUNE_RESPONSE	brca	0.165152183522	0.985828720407	0.00196625196625		0.0	0	1421	27	15063
LYSOSOME_ORGANIZATION_AND_BIOGENESIS	brca	1.0	1.0	0.00272025272025	PPT1	1.06197183099	1	1420	10	15080
INACTIVATION_OF_MAPK_ACTIVITY	brca	1.0	1.0	0.00482625482625	RGS3	0.816738894908	1	1420	13	15077
EPITHELIAL_TO_MESENCHYMAL_TRANSITION	brca	0.593512573426	0.999569167377	0.00144787644788	TGFB2	1.18004694836	1	1420	9	15081
REGULATION_OF_MITOSIS	brca	1.0	1.0	0.00195525195525	KNTC1,PRMT5,RINT1	0.884696755994	3	1418	36	15054
FATTY_ACID_OXIDATION	brca	0.153818304888	0.985828720407	0.00440395752896	ACADVL,HACL1,HADHB	2.45367256157	3	1418	13	15077
HEMOPOIESIS	brca	0.509034629766	0.999569167377	0.002457002457	ACIN1,CD4,CDC42,IFI16,MAP4K2,MYST1,TGFB2	1.26120154388	7	1414	59	15031
POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	brca	0.691271628092	1.0	0.00288398154252	CCND3,CD4,CD81,ERBB2,MAP3K10,PTPLAD1,TNFSF15,TPD52L1	1.14886861384	8	1413	74	15016
NEGATIVE_REGULATION_OF_ANGIOGENESIS	brca	1.0	1.0	0.000858000858001		0.0	0	1421	9	15081
LEUKOCYTE_MIGRATION	brca	0.133042775338	0.967646171354	0.00212355212355	CD34,MIA3,TGFB2	2.65832157969	3	1418	12	15078
REGULATION_OF_PROGRAMMED_CELL_DEATH	brca	0.0152082134668	0.630000868651	0.00246910591738	ASNS,BOK,CASP6,CD40LG,CUL1,CUL3,DAP,DFFA,DHCR24,DNAJB6,DPF2,EI24,FASLG,HSP90B1,HSPA9,HSPD1,IFI16,MAP3K10,MCL1,MTCH1,MYO18A,NAE1,NOL3,PEA15,PIM1,PPP1R13B,PPT1,SERPINB2,SMAD3,SMNDC1,TAX1BP1,TGFB2,TIAL1,TNFSF14,TNFSF15,TP53,TP53BP2,TPD52L1,TXNDC5,YWHAZ	1.53761105012	40	1381	279	14811
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION_AND_BIOGENESIS	brca	1.0	1.0	0.00135135135135	CP110	0.758350100604	1	1420	14	15076
REGULATION_OF_CHROMOSOME_ORGANIZATION_AND_BIOGENESIS	brca	1.0	1.0	0.000675675675676		0.0	0	1421	10	15080
NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	brca	0.578275235875	0.999569167377	0.00233072794048	BACE2,CDC42	0.543936683472	2	1419	39	15051
INTRACELLULAR_PROTEIN_TRANSPORT	brca	0.130824751289	0.967646171354	0.00273717595146	AKT1,AP3S2,ARCN1,ARFIP1,CBLB,CEP57,FAF1,GGA1,KPNB1,MCM3AP,PPP1R10,RERE,SMAD3,TNFSF14,TRPC4AP,VPS45,YWHAH	1.47336877215	17	1404	123	14967
NUCLEAR_IMPORT	brca	0.00795100593323	0.630000868651	0.00500354581987	AKT1,CBLB,CEP57,FAF1,KPNB1,MCM3AP,PPP1R10,RERE,SMAD3,TNFSF14	2.73510330916	10	1411	39	15051
CERAMIDE_METABOLIC_PROCESS	brca	0.243461889745	0.999569167377	0.00526500526501	LASS1,SGPL1	2.36175710594	2	1419	9	15081
CELL_CYCLE_GO_0007049	brca	0.299736371267	0.999569167377	0.00265284205682	ANAPC4,APBB2,ARAP1,ASNS,BCCIP,CCND3,CCNG1,CP110,CUL1,CUL3,FBXO5,ING4,KNTC1,MYO16,NAE1,NOLC1,PAPD7,PPP1R13B,PRMT5,RAD9A,RINT1,SKP2,SMAD3,TARDBP,TGFB2,TMEM8B,TP53,TP53BP2,TPD52L1,UPF1,ZBTB17	1.21954126736	31	1390	271	14819
SYNAPTIC_TRANSMISSION	brca	0.261841424548	0.999569167377	0.00478733341637	ALDH9A1,ATXN3,CHRNA10,CNP,GABRB2,GCH1,GPR176,HTR7,KCNQ3,NPTN,PLP1,SYN1,TGFB2,YWHAH	1.35504296698	14	1407	110	14980
RESPONSE_TO_CARBOHYDRATE_STIMULUS	brca	1.0	1.0	0.00019305019305		0.0	0	1421	10	15080
COENZYME_METABOLIC_PROCESS	brca	0.547303597637	0.999569167377	0.00219862719863	ACOT2,CTNS,MTHFD2,PGD	1.32833450953	4	1417	32	15058
LIPOPROTEIN_METABOLIC_PROCESS	brca	0.034242604197	0.703628698289	0.00389428837705	FNTA,PGGT1B,PIGB,PIGT,PIGV,PPT1	2.77775387924	6	1415	23	15067
DOUBLE_STRAND_BREAK_REPAIR	brca	0.716664840153	1.0	0.00188853449723	XRCC6	0.482330345711	1	1420	22	15068
POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	brca	0.555211490384	0.999569167377	0.00160875160875	CD81	1.32764084507	1	1420	8	15082
SPINDLE_ORGANIZATION_AND_BIOGENESIS	brca	0.614944247943	0.999569167377	0.000614250614251		0.0	0	1421	11	15079
VESICLE_MEDIATED_TRANSPORT	brca	0.0174470539817	0.630000868651	0.00297790191407	ACTR1A,ARHGAP27,ATP6V1H,COPB2,CYTH1,CYTH2,FCN2,GOLGA4,GOLGA5,HOOK2,LRP2,NECAP2,PDLIM7,PI4KB,PPT1,RAB35,RAB5A,RAC1,SCAMP2,SNX1,SPTBN2,SQSTM1,STEAP2,STX5,STX6,VPS33B	1.71745652462	26	1395	162	14928
REGULATION_OF_ACTIN_FILAMENT_LENGTH	brca	0.616089868345	0.999569167377	0.000884813384813		0.0	0	1421	12	15078
REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	brca	0.198002107537	0.999569167377	0.00686400686401	ARAP1,ARHGAP27,RAC1	2.12623413258	3	1418	15	15075
PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	brca	0.62588620585	0.999569167377	0.00034473248759		0.0	0	1421	14	15076
REGULATION_OF_CELL_MORPHOGENESIS	brca	0.342357821698	0.999569167377	0.00792884721456	ARAP1,CDC42	1.77096546864	2	1419	12	15078
ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION	brca	0.688593090841	1.0	0.00202702702703	PREX1,RAC1	1.18017383134	2	1419	18	15072
SYNAPSE_ORGANIZATION_AND_BIOGENESIS	brca	0.251744316958	0.999569167377	0.000459643316786		0.0	0	1421	21	15069
DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	brca	0.676291360918	1.0	0.00213371266003	HMGCR,MKKS	1.24967872984	2	1419	17	15073
PURINE_NUCLEOTIDE_METABOLIC_PROCESS	brca	1.0	1.0	0.00160875160875	CTNS	0.965364916773	1	1420	11	15079
REGULATION_OF_ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION	brca	0.614944247943	0.999569167377	0.000965250965251		0.0	0	1421	11	15079
CELLULAR_CATABOLIC_PROCESS	brca	0.0371120740974	0.703628698289	0.00255892052767	ACADVL,AMFR,ANAPC4,DDAH1,DDO,DFFA,DHPS,FBXO7,GBA2,HACL1,HADHB,HK1,HSD17B14,IDO1,MCCC2,NPLOC4,NT5M,PGD,PPT1,SQSTM1,SYVN1,TPD52L1,UBE2E1,UGT2B4,YWHAH	1.6002736647	25	1396	167	14923
TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	brca	0.839530613048	1.0	0.00181912681913	AKT1,CEP57,ERBB2,GRB2,PTK2B,PTPRT,PXN	1.04720401618	7	1414	71	15019
POSITIVE_REGULATION_OF_SECRETION	brca	0.39060449516	0.999569167377	0.0027750965251		0.0	0	1421	16	15074
CELL_CELL_SIGNALING	brca	0.47680316646	0.999569167377	0.00281865617329	ALDH9A1,AR,ATXN3,CHRNA10,CNP,CTF1,FASLG,GABRB2,GCH1,GPR176,GRB2,HTR7,IL11,INSL3,KCNQ3,MERTK,NPTN,PCDH1,PHEX,PLP1,SYN1,TGFB2,YWHAH	0.839623106901	23	1398	290	14800
ICOSANOID_METABOLIC_PROCESS	brca	0.342357821698	0.999569167377	0.00330943188086	PTGES3,TNFRSF1A	1.77096546864	2	1419	12	15078
POSITIVE_REGULATION_OF_CELL_CYCLE	brca	0.133042775338	0.967646171354	0.00250965250965	ASNS,CCND3,TGFB2	2.65832157969	3	1418	12	15078
G_PROTEIN_SIGNALING_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	brca	0.280015379466	0.999569167377	0.0025976606859	CAP2,HTR7,NPY1R	0.489041987632	3	1418	65	15025
NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	brca	0.555211490384	0.999569167377	0.00225225225225	UGDH	1.32764084507	1	1420	8	15082
T_CELL_DIFFERENTIATION	brca	1.0	1.0	0.00289575289575	CD4	0.88485915493	1	1420	12	15078
PROTEIN_HOMOOLIGOMERIZATION	brca	0.419625782578	0.999569167377	0.00206839492554	MUC20,SCUBE3,STOM	1.77150916784	3	1418	18	15072
NUCLEOTIDE_METABOLIC_PROCESS	brca	0.77429645346	1.0	0.00183397683398	CTNS,NT5M,PGD,PNKP	1.18042813456	4	1417	36	15054
CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_GO_0007166	brca	0.297565371483	0.999569167377	0.00307673745174	ADAM11,AKT1,APH1A,CAP2,CCM2,CD160,CD47,CEP57,CXCR5,ECEL1,ENG,ERBB2,FNTA,FYN,GABRB2,GNB1,GPR176,GPR68,GRB2,GRIK3,HTR7,LEFTY1,MERTK,MKNK2,NCSTN,NPY1R,NUP85,OPN3,PTK2B,PTPRT,PXN,RGS3,SLA2,SMAD1,SMAD3,TDP2,TNFRSF1A	0.82256616976	37	1384	475	14615
LOCOMOTORY_BEHAVIOR	brca	0.0460018077267	0.703628698289	0.00104765043789	PLAU,TGFB2	0.264446793517	2	1419	80	15010
DNA_MODIFICATION	brca	0.243461889745	0.999569167377	0.0029835029835	DNMT1,GATAD2A	2.36175710594	2	1419	9	15081
CELLULAR_RESPONSE_TO_STRESS	brca	0.0360128061174	0.703628698289	0.00707850707851	ASNS,SREBF1,TP53	5.31875881523	3	1418	6	15084
REGULATION_OF_BLOOD_PRESSURE	brca	0.62588620585	0.999569167377	0.00137892995036		0.0	0	1421	14	15076
REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS	brca	1.0	1.0	0.0034749034749		0.0	0	1421	10	15080
CYTOPLASM_ORGANIZATION_AND_BIOGENESIS	brca	0.633666272168	0.999569167377	0.0042471042471		0.0	0	1421	15	15075
NEGATIVE_REGULATION_OF_TRANSPORT	brca	0.22111927663	0.999569167377	0.00533428165007	FAF1,PEA15,RAC1	1.9932122708	3	1418	16	15074
CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	brca	0.897967965426	1.0	0.00359865359865	ARAP1,ARHGAP10,CDC42,CYTH2,DNAJB6,FLNB,FSCN1,KIFAP3,LASP1,MYL6,NEXN,PREX1,RAC1,RHOT1,RHOT2,STX5,TUBGCP2	1.01437305932	17	1404	178	14912
REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	brca	0.430849685519	0.999569167377	0.00544050544051	FAF1,SMAD3,TNFSF14	1.67816049291	3	1418	19	15071
VITAMIN_TRANSPORT	brca	1.0	1.0	0.00135135135135		0.0	0	1421	10	15080
REGULATION_OF_RESPONSE_TO_STIMULUS	brca	1.0	1.0	0.00367215041128	FYN,SLA2,TGFB2,TNFRSF1A	1.01139227745	4	1417	42	15048
NUCLEAR_ORGANIZATION_AND_BIOGENESIS	brca	0.276980838236	0.999569167377	0.002079002079	ACIN1,DFFA,PPT1,TPD52L1	1.9334060435	4	1417	22	15068
EXOCYTOSIS	brca	0.256571380957	0.999569167377	0.000629511499077		0.0	0	1421	23	15067
CELL_SUBSTRATE_ADHESION	brca	0.766201112995	1.0	0.00270806520807	ADAM15,TMEM8B	0.624134643286	2	1419	34	15056
SECOND_MESSENGER_MEDIATED_SIGNALING	brca	0.0451630690681	0.703628698289	0.0023881640261	CAP2,HTR7,NPY1R,SLA2	0.377507813288	4	1417	112	14978
NEUROGENESIS	brca	0.843201215716	1.0	0.00137548262548	MDGA1,NPTN,PPT1,RTN1,SIAH1,TGFB2,YWHAH	1.01837786518	7	1414	73	15017
REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	brca	0.555211490384	0.999569167377	0.001287001287	TNFSF15	1.32764084507	1	1420	8	15082
TRANSCRIPTION	brca	0.730600591282	1.0	0.00220451753975	APBB2,ASH2L,CTCF,DEK,DNMT1,ELAVL2,ELL,ELL3,ELP2,ELP3,ENG,ENO1,FOXF2,GATAD2A,HDAC8,HIF1A,HNF1A,HNF4G,HOXC6,ING4,IRF1,IVNS1ABP,KCNIP3,MAX,MED16,MMS19,MSL3,MYST1,NR5A2,NRF1,PBX1,PCGF6,PDCD4,PHF21A,PRDM4,PREB,RRN3,SLA2,SMAD3,SMARCC2,SNW1,SP100,SQSTM1,SREBF1,STAT2,TAF9,TARDBP,TIAL1,TNFRSF1A,TP53,TRIM24,TSC22D3,UIMC1,XRCC6,YWHAH,ZHX1,ZNF254	0.937394127612	57	1364	644	14446
CELLULAR_CATION_HOMEOSTASIS	brca	0.248884406295	0.999569167377	0.00126140751141	APP,CP,MTL5,PPT1	0.50428470612	4	1417	84	15006
RNA_CATABOLIC_PROCESS	brca	0.251744316958	0.999569167377	0.0021603235889		0.0	0	1421	21	15069
PROTEIN_TARGETING_TO_MEMBRANE	brca	0.614944247943	0.999569167377	0.00026325026325		0.0	0	1421	11	15079
ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	brca	1.0	1.0	0.000884813384813	MED16	0.965364916773	1	1420	11	15079
POSITIVE_REGULATION_OF_PROTEIN_SECRETION	brca	0.614944247943	0.999569167377	0.00149175149175		0.0	0	1421	11	15079
B_CELL_ACTIVATION	brca	0.676291360918	1.0	0.00294655557813	CD40LG,SLA2	1.24967872984	2	1419	17	15073
CELL_FATE_COMMITMENT	brca	1.0	1.0	0.00212355212355		0.0	0	1421	10	15080
NEGATIVE_REGULATION_OF_CELL_CYCLE	brca	0.156693897216	0.985828720407	0.00357268214411	APBB2,CUL1,CUL3,ING4,MYO16,PPP1R13B,SMAD3,TP53,TP53BP2,ZBTB17	1.58911325724	10	1411	67	15023
REGULATION_OF_CELLULAR_METABOLIC_PROCESS	brca	0.41675894495	0.999569167377	0.00231341140432	APBB2,BACE2,CCND3,CD81,CTCF,DDX25,DEK,DNMT1,EIF3D,ELAVL2,ELL3,ELP2,ELP3,ENG,ENO1,ETF1,FOXF2,GATAD2A,HDAC8,HIF1A,HNF1A,HNF4G,HOXC6,HSP90AB1,ING4,KCNIP3,MAST2,MMS19,MTIF2,MYST1,NRF1,PABPC1,PBX1,PCGF6,PDCD4,PHF21A,PREB,RAD9A,SLA2,SMAD3,SMARCC2,SNW1,SP100,SQSTM1,SREBF1,STAT2,TIAL1,TNFRSF1A,TP53,TSC22D3,UIMC1,UPF1,XRCC6,YWHAH,ZHX1,ZNF254	0.882969766552	56	1365	670	14420
INFLAMMATORY_RESPONSE	brca	1.0	1.0	0.00301534151092	ALOX15,APOL3,CD40LG,F11R,GPR68,RAC1,RIPK2,TNFRSF1A,VPS45	0.918459904119	9	1412	104	14986
CELLULAR_COMPONENT_ASSEMBLY	brca	0.393382174033	0.999569167377	0.00219313205179	AMFR,CDC42,COX10,DARS,EIF3B,EIF3D,FAF1,KIFAP3,MED16,MTIF2,MUC20,PBX1,PTK2B,PXN,SCUBE3,SEPT7,SMAD3,STOM,TP53,TUBGCP2	0.804802653184	20	1401	263	14827
REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	brca	0.735047822125	1.0	0.00279589934762	DGCR8,DNMT1,GATAD2A	1.22577845286	3	1418	26	15064
CELLULAR_LIPID_METABOLIC_PROCESS	brca	0.0211887087718	0.661196772786	0.00371687136393	ACADVL,ACOT2,ACOX3,CD81,DHCR24,DHRS3,FAAH,GBA2,HACL1,HADHB,HSD17B14,IDI1,LASS1,PGS1,PI4K2A,PI4KB,PIGB,PIGT,PIGV,PIP5K1A,PPT1,PSAP,PTGES3,RDH11,SC4MOL,SGPL1,TNFRSF1A,UGT2B4,YWHAH	1.61653645833	29	1392	192	14898
SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	brca	0.614944247943	0.999569167377	0.00043875043875		0.0	0	1421	11	15079
POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	brca	0.251744316958	0.999569167377	0.00101121529693		0.0	0	1421	21	15069
REGULATION_OF_CELLULAR_PH	brca	0.593512573426	0.999569167377	0.00241312741313	PPT1	1.18004694836	1	1420	9	15081
DI___TRI_VALENT_INORGANIC_CATION_TRANSPORT	brca	1.0	1.0	0.00142857142857	ATP2A1,STIM1	0.923307902074	2	1419	23	15067
PROTEIN_AMINO_ACID_AUTOPHOSPHORYLATION	brca	1.0	1.0	0.00125482625483	AKT1,MAP3K10	0.758179804691	2	1419	28	15062
REGULATION_OF_T_CELL_ACTIVATION	brca	1.0	1.0	0.00586872586873	CD47,ICOSLG	0.923307902074	2	1419	23	15067
REGULATION_OF_ACTION_POTENTIAL	brca	1.0	1.0	0.00124914830797	PLP1	0.663468309859	1	1420	16	15074
SENSORY_PERCEPTION	brca	0.737225939	1.0	0.00247607856304	ACCN3,CRYZ,DHRS3,EML2,LUM,OAT,PAX6,PITPNA,RDH10,TRPV2,WDR1	1.12415439171	11	1410	104	14986
