Tumor	GeneSet	pval	fdr5	OR	SwitchedGenes
brca	BIOCARTA_INSULIN_PATHWAY	0.1312517500038367	0.49928619598001284	7.5897277227722775	GRB2
brca	KEGG_ABC_TRANSPORTERS	1.0	1.0	0.0	
brca	REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	1.0	1.0	0.0	
brca	REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	1.0	1.0	0.0	
brca	BIOCARTA_STEM_PATHWAY	0.05626754684915368	0.3243369512702308	20.255775577557756	CD4
brca	PID_NFKAPPABCANONICALPATHWAY	1.0	1.0	0.0	
brca	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	1.0	1.0	0.0	
brca	BIOCARTA_AGR_PATHWAY	1.0	1.0	0.0	
brca	SA_G2_AND_M_PHASES	1.0	1.0	0.0	
brca	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.06404556157334412	0.35225058865339265	17.360678925035362	GRB2
brca	BIOCARTA_INFLAM_PATHWAY	0.005731978487456621	0.08049161280258234	20.448333333333334	CD4,TGFB2
brca	KEGG_RIBOSOME	1.0	1.0	0.0	
brca	REACTOME_MEMBRANE_TRAFFICKING	0.04706165968740556	0.291649722006457	3.8870813397129185	ARCN1,GAK,STAM
brca	BIOCARTA_CCR3_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_RB_PATHWAY	0.07941166052889023	0.39705830264445113	13.500550055005501	TP53
brca	REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.15956566135454936	0.5386871431918291	6.06980198019802	SREBF1
brca	BIOCARTA_LECTIN_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_G_PROTEIN_ACTIVATION	1.0	1.0	0.0	
brca	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	1.0	1.0	0.0	
brca	SIG_CD40PATHWAYMAP	1.0	1.0	0.0	
brca	PID_HDAC_CLASSIII_PATHWAY	0.14552482443141082	0.5136170274049794	6.745324532453245	TP53
brca	PID_WNT_CANONICAL_PATHWAY	0.14552482443141082	0.5136170274049794	6.745324532453245	KLHL12
brca	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.3447178025460145	0.8601654052187885	2.421980198019802	SKP2
brca	REACTOME_CELL_CYCLE_MITOTIC	0.015133391903594902	0.13545765773843133	3.1761603375527425	CCND3,CSNK1D,DCTN1,DYNC1I2,ORC4L,SKP2
brca	BIOCARTA_KERATINOCYTE_PATHWAY	0.2578374452918136	0.7105332521611566	3.464214992927864	FASLG
brca	BIOCARTA_TCYTOTOXIC_PATHWAY	0.0945279184761134	0.4362827006589849	11.044104410441044	ICAM1
brca	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.1093983580638384	0.45410639196310276	9.343488194973343	TESK1
brca	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1.0	1.0	0.0	
brca	PID_DELTANP63PATHWAY	1.0	1.0	0.0	
brca	PID_FASPATHWAY	0.028384482081136298	0.20815286859499954	8.167333333333334	AKT1,FASLG
brca	PID_ALK2PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_GLYCOLYSIS_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1.0	1.0	0.0	
brca	PID_IL27PATHWAY	1.0	1.0	0.0	
brca	REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.17337800270716996	0.5595573681502796	5.517101710171017	CAMK4
brca	BIOCARTA_CTLA4_PATHWAY	0.11674263548835594	0.46697054195342375	8.675388967468175	GRB2
brca	REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	1.0	1.0	0.0	
brca	SA_REG_CASCADE_OF_CYCLIN_EXPR	1.0	1.0	0.0	
brca	REACTOME_PLATELET_SENSITIZATION_BY_LDL	1.0	1.0	0.0	
brca	KEGG_BASAL_CELL_CARCINOMA	0.2454231502090397	0.6820180174230156	3.674767476747675	TP53
brca	PID_HDAC_CLASSII_PATHWAY	0.22641518129585975	0.6483037729078848	4.043234323432343	CAMK4
brca	PID_AJDISS_2PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_SET_PATHWAY	1.0	1.0	0.0	
brca	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1.0	1.0	0.0	
brca	KEGG_ETHER_LIPID_METABOLISM	1.0	1.0	0.0	
brca	PID_NETRIN_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_AHSP_PATHWAY	1.0	1.0	0.0	
brca	KEGG_NON_SMALL_CELL_LUNG_CANCER	0.005273569930485845	0.08001278515219903	9.273484848484848	AKT1,GRB2,TP53
brca	REACTOME_SHC_MEDIATED_SIGNALLING	0.1093983580638384	0.45410639196310276	9.343488194973343	GRB2
brca	REACTOME_SIGNALING_BY_FGFR	0.0030565296117974557	0.05526875462428276	7.223898254954156	AKT1,CAMK4,GRB2,NR4A1
brca	REACTOME_PI3K_CASCADE	0.29971588895109225	0.7865307622573395	2.885195662423385	GRB2
brca	PID_PDGFRBPATHWAY	0.22942812682765196	0.6540931477591805	2.254259259259259	ACTN4,GRB2
brca	REACTOME_MITOTIC_G2_G2_M_PHASES	0.01639051715828698	0.13856075608567828	5.972140762463343	CSNK1D,DCTN1,DYNC1I2
brca	REACTOME_CTLA4_INHIBITORY_SIGNALING	0.1384175531327248	0.5136170274049794	7.142690739662202	AKT1
brca	REACTOME_IL1_SIGNALING	0.025159032237077987	0.1908616238674882	8.752142857142857	MYD88,SQSTM1
brca	PID_ERBB1_INTERNALIZATION_PATHWAY	0.038973983899224976	0.26518380797410807	6.802777777777778	CBLB,GRB2
brca	BIOCARTA_EPONFKB_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.0018877876546381537	0.046145920446710426	8.31360544217687	AKT1,F11R,GRB2,ICAM1
brca	BIOCARTA_41BB_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_MONOCYTE_PATHWAY	0.07176009512575762	0.3773837671952194	15.189356435643564	ICAM1
brca	BIOCARTA_EXTRINSIC_PATHWAY	1.0	1.0	0.0	
brca	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.07530124964284148	0.391329328852562	4.614339622641509	CD4,HSP90AB1
brca	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.04051900108729845	0.2674688345666968	30.388613861386137	STIM1
brca	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.010642419466295483	0.10806148996546183	4.971836734693878	CBLB,PIAS3,SKP2,UBE2E2
brca	REACTOME_STRIATED_MUSCLE_CONTRACTION	1.0	1.0	0.0	
brca	BIOCARTA_EGF_PATHWAY	0.20033186887869836	0.6079036021146709	4.666793602437167	GRB2
brca	PID_NFAT_3PATHWAY	0.0004988488099643971	0.020577513411031378	12.18516674962668	CAMK4,KPNB1,NR4A1,PIM1
brca	ST_GA12_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_MYOSIN_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	1.0	1.0	0.0	
brca	ST_B_CELL_ANTIGEN_RECEPTOR	0.002697558129795271	0.05314592136313071	11.974584555229717	AKT1,GRB2,PPP1R13B
brca	BIOCARTA_DREAM_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_ETHANOL_OXIDATION	1.0	1.0	0.0	
brca	PID_S1P_META_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_ARF_PATHWAY	0.10199361666377872	0.44579991389466195	10.122937293729374	TP53
brca	SA_G1_AND_S_PHASES	0.06404556157334412	0.35225058865339265	17.360678925035362	TP53
brca	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.3447178025460145	0.8601654052187885	2.421980198019802	ACTN4
brca	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	1.0	1.0	0.0	
brca	BIOCARTA_TFF_PATHWAY	0.010486669802782615	0.10730545844707792	14.428235294117647	AKT1,GRB2
brca	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	1.0	1.0	0.0	
brca	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.5713598538179493	1.0	1.1940005881776297	GRB2
brca	REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	1.0	1.0	0.0	
brca	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	1.0	1.0	0.0	
brca	REACTOME_SPHINGOLIPID_METABOLISM	1.0	1.0	0.0	
brca	KEGG_OLFACTORY_TRANSDUCTION	1.0	1.0	0.0	
brca	PID_TRAIL_PATHWAY	1.0	1.0	0.0	
brca	PID_ALK1PATHWAY	1.0	1.0	0.0	
brca	REACTOME_ZINC_TRANSPORTERS	1.0	1.0	0.0	
brca	BIOCARTA_NO1_PATHWAY	0.14552482443141082	0.5136170274049794	6.745324532453245	AKT1
brca	SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	3.406601076446498e-05	0.004087921291735797	26.34156820622986	AKT1,GRB2,JAK3,PPP1R13B
brca	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	5.117097615157317e-08	3.377284426003829e-05	5.894789081885856	AKT1,ASB13,CBLB,CD4,CD79B,CD81,CTSH,DCTN1,DTX3L,DYNC1I2,GRB2,ICAM1,NR4A1,SKP2,SPTBN2,STIM1,UBE2E2
brca	REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	1.0	1.0	0.0	
brca	ST_WNT_CA2_CYCLIC_GMP_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	1.0	1.0	0.0	
brca	BIOCARTA_TID_PATHWAY	0.11674263548835594	0.46697054195342375	8.675388967468175	TP53
brca	PID_TELOMERASEPATHWAY	0.06830051492443594	0.37254826322419604	4.8924	AKT1,PTGES3
brca	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.0	1.0	0.0	
brca	PID_PDGFRAPATHWAY	0.009433096807272523	0.10378398950689606	15.33125	CRKL,GRB2
brca	PID_ECADHERIN_NASCENTAJ_PATHWAY	0.2516557875638246	0.6949490367871307	3.566394874781596	AKT1
brca	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.2938797112103441	0.7758424375953085	2.955807775899541	GAK
brca	PID_ATR_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	1.0	1.0	0.0	
brca	BIOCARTA_SHH_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_GLEEVEC_PATHWAY	0.0005586786545586848	0.02234714618234739	21.86096256684492	AKT1,CRKL,GRB2
brca	BIOCARTA_CXCR4_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.4851221307826041	1.0	1.529264318836947	TP53
brca	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.10533827048082262	0.45410639196310276	3.758769230769231	AKT1,HSP90AB1
brca	BIOCARTA_MCM_PATHWAY	0.1093983580638384	0.45410639196310276	9.343488194973343	ORC4L
brca	PID_P38ALPHABETADOWNSTREAMPATHWAY	0.23280326836674667	0.6552245506270908	3.912488022995848	TP53
brca	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.0	1.0	0.0	
brca	PID_RHOA_REG_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_THE_NLRP3_INFLAMMASOME	0.07176009512575762	0.3773837671952194	15.189356435643564	HSP90AB1
brca	PID_RHODOPSIN_PATHWAY	1.0	1.0	0.0	
brca	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.0	1.0	0.0	
brca	KEGG_DNA_REPLICATION	1.0	1.0	0.0	
brca	REACTOME_GLUCOSE_METABOLISM	1.0	1.0	0.0	
brca	BIOCARTA_D4GDI_PATHWAY	1.0	1.0	0.0	
brca	PID_CERAMIDE_PATHWAY	0.2938797112103441	0.7758424375953085	2.955807775899541	AKT1
brca	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1.0	1.0	0.0	
brca	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1.0	1.0	0.0	
brca	BIOCARTA_SALMONELLA_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_VIP_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.0	1.0	0.0	
brca	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.04051900108729845	0.2674688345666968	30.388613861386137	AKT1
brca	REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	1.0	1.0	0.0	
brca	REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	1.0	1.0	0.0	
brca	KEGG_LONG_TERM_POTENTIATION	0.3169393611054862	0.8203136405083172	2.692189218921892	CAMK4
brca	REACTOME_DEFENSINS	0.04051900108729845	0.2674688345666968	30.388613861386137	CD4
brca	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	1.0	1.0	0.0	
brca	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.1525740372963279	0.5286029638612936	6.389786347055758	AKT1
brca	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.010442133286814181	0.10730545844707792	7.126456876456876	CSNK1D,DCTN1,DYNC1I2
brca	BIOCARTA_TNFR2_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_INTRINSIC_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	1.0	1.0	0.0	
brca	PID_ERBB2ERBB3PATHWAY	0.04086451643288864	0.2674688345666968	6.618378378378378	AKT1,GRB2
brca	PID_AR_TF_PATHWAY	0.04673761014326164	0.2910077612693649	6.1205	AR,DNAJA1
brca	REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	1.0	1.0	0.0	
brca	REACTOME_FANCONI_ANEMIA_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_REGULATORY_RNA_PATHWAYS	1.0	1.0	0.0	
brca	BIOCARTA_IL6_PATHWAY	0.010486669802782615	0.10730545844707792	14.428235294117647	GRB2,JAK3
brca	KEGG_LONG_TERM_DEPRESSION	1.0	1.0	0.0	
brca	KEGG_PROTEASOME	1.0	1.0	0.0	
brca	KEGG_FOCAL_ADHESION	0.008603217653491277	0.09874997654442161	4.225759264419058	ACTN4,AKT1,CCND3,CRKL,GRB2
brca	KEGG_ENDOMETRIAL_CANCER	0.005625974114579742	0.08049161280258234	9.046563192904657	AKT1,GRB2,TP53
brca	BIOCARTA_NO2IL12_PATHWAY	0.1093983580638384	0.45410639196310276	9.343488194973343	CD4
brca	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	1.0	1.0	0.0	
brca	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	1.0	1.0	0.0	
brca	SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.20033186887869836	0.6079036021146709	4.666793602437167	AKT1
brca	KEGG_CALCIUM_SIGNALING_PATHWAY	0.5784507253098062	1.0	1.1706238585023552	CAMK4
brca	BIOCARTA_ATM_PATHWAY	0.1384175531327248	0.5136170274049794	7.142690739662202	TP53
brca	PID_P38GAMMADELTAPATHWAY	1.0	1.0	0.0	
brca	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	1.0	1.0	0.0	
brca	PID_SMAD2_3NUCLEARPATHWAY	0.012065853285112012	0.11573313990945767	6.736088154269972	AKT1,AR,PIAS3
brca	REACTOME_DAG_AND_IP3_SIGNALING	0.1665001624519593	0.5467169513347917	5.78029231494578	CAMK4
brca	REACTOME_DARPP_32_EVENTS	1.0	1.0	0.0	
brca	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1.0	1.0	0.0	
brca	BIOCARTA_LEPTIN_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_LYSOSOME_VESICLE_BIOGENESIS	1.0	1.0	0.0	
brca	PID_HDAC_CLASSI_PATHWAY	0.06601794227754955	0.36159204898906805	4.99265306122449	GATAD2A,MTA2
brca	REACTOME_GABA_RECEPTOR_ACTIVATION	1.0	1.0	0.0	
brca	BIOCARTA_PML_PATHWAY	0.006578474108626014	0.08860801860598304	18.873846153846152	FASLG,TP53
brca	KEGG_STARCH_AND_SUCROSE_METABOLISM	1.0	1.0	0.0	
brca	PID_HES_HEYPATHWAY	0.030056111699244152	0.2179893815549576	7.903225806451613	AR,CD4
brca	BIOCARTA_FIBRINOLYSIS_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_UNWINDING_OF_DNA	1.0	1.0	0.0	
brca	REACTOME_SIGNALING_BY_RHO_GTPASES	0.5493709011229523	1.0	1.2700364773319437	ARHGAP10
brca	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.10199361666377872	0.44579991389466195	10.122937293729374	F11R
brca	BIOCARTA_TNFR1_PATHWAY	1.0	1.0	0.0	
brca	PID_IFNGPATHWAY	0.023606720427098427	0.18222731557760188	9.077037037037037	AKT1,CRKL
brca	REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.14552482443141082	0.5136170274049794	6.745324532453245	F11R
brca	BIOCARTA_AKAP95_PATHWAY	1.0	1.0	0.0	
brca	PID_NOTCH_PATHWAY	0.31124532831956064	0.8103428666308088	2.7536003600360037	SKP2
brca	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	1.0	1.0	0.0	
brca	PID_INTEGRIN_CS_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.1665001624519593	0.5467169513347917	5.78029231494578	CD4
brca	PID_IL6_7PATHWAY	0.0029329493611950333	0.05377073828857561	11.599431818181818	AKT1,GRB2,PIAS3
brca	REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	1.0	1.0	0.0	
brca	REACTOME_ARMS_MEDIATED_ACTIVATION	1.0	1.0	0.0	
brca	BIOCARTA_NDKDYNAMIN_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_SYNTHESIS_OF_PC	1.0	1.0	0.0	
brca	KEGG_CITRATE_CYCLE_TCA_CYCLE	1.0	1.0	0.0	
brca	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	1.0	1.0	0.0	
brca	BIOCARTA_IL3_PATHWAY	0.1093983580638384	0.45410639196310276	9.343488194973343	GRB2
brca	REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.1093983580638384	0.45410639196310276	9.343488194973343	AKT1
brca	BIOCARTA_IL4_PATHWAY	5.297163923315518e-07	0.00011653760631294141	100.21224489795918	AKT1,GRB2,IL2RG,JAK3
brca	PID_PRLSIGNALINGEVENTSPATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_CCR5_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_BASE_EXCISION_REPAIR	1.0	1.0	0.0	
brca	REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	1.0	1.0	0.0	
brca	BIOCARTA_SPRY_PATHWAY	0.12402693781302955	0.4872486842654733	8.096369636963697	GRB2
brca	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1.0	1.0	0.0	
brca	REACTOME_NEURONAL_SYSTEM	1.0	1.0	0.7645834647158983	CAMK4
brca	PID_TXA2PATHWAY	0.05501385296754667	0.3243369512702308	5.5622727272727275	AKT1,ICAM1
brca	REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	1.0	1.0	0.0	
brca	ST_GRANULE_CELL_SURVIVAL_PATHWAY	1.0	1.0	0.0	
brca	KEGG_INSULIN_SIGNALING_PATHWAY	0.0012731668036002146	0.03819500410800644	6.755348630972176	AKT1,CBLB,CRKL,GRB2,SREBF1
brca	PID_TNFPATHWAY	0.04673761014326164	0.2910077612693649	6.1205	MAP4K2,SQSTM1
brca	PID_TCRRASPATHWAY	1.0	1.0	0.0	
brca	PID_WNT_SIGNALING_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	1.0	1.0	0.0	
brca	PID_TGFBRPATHWAY	0.05501385296754667	0.3243369512702308	5.5622727272727275	GRB2,TGFB2
brca	ST_GA13_PATHWAY	0.2134805828186929	0.6304124593303683	4.332743988684583	AKT1
brca	REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	1.0	1.0	0.0	
brca	BIOCARTA_VDR_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	1.0	1.0	0.0	
brca	ST_MYOCYTE_AD_PATHWAY	0.14552482443141082	0.5136170274049794	6.745324532453245	AKT1
brca	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	1.0	1.0	0.0	
brca	REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.0004777263457893784	0.020341896014257402	23.229166666666668	GRB2,IL2RG,JAK3
brca	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	1.0	1.0	0.0	
brca	KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.08700076669678593	0.41458849111825785	12.14950495049505	CSNK1D
brca	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1.0	1.0	0.0	
brca	BIOCARTA_GSK3_PATHWAY	0.010486669802782615	0.10730545844707792	14.428235294117647	AKT1,MYD88
brca	REACTOME_CD28_CO_STIMULATION	0.023606720427098427	0.18222731557760188	9.077037037037037	AKT1,GRB2
brca	BIOCARTA_EIF2_PATHWAY	1.0	1.0	0.0	
brca	REACTOME_CHOLESTEROL_BIOSYNTHESIS	1.0	1.0	0.0	
brca	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	1.0	1.0	0.0	
brca	PID_AMB2_NEUTROPHILS_PATHWAY	0.03176602129678988	0.22543628017076692	7.655625	AKT1,ICAM1
brca	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	1.0	1.0	0.0	
brca	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.0	1.0	0.0	
brca	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	1.0	1.0	0.0	
brca	BIOCARTA_P35ALZHEIMERS_PATHWAY	0.06404556157334412	0.35225058865339265	17.360678925035362	CSNK1D
brca	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	1.0	1.0	0.0	
brca	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	1.0	1.0	0.0	
brca	REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.33374327403359394	0.8455683718317543	2.5233085808580857	SKP2
brca	PID_PI3KPLCTRKPATHWAY	0.0016970059320374762	0.04392250647626409	14.283216783216783	AKT1,CAMK4,GRB2
brca	KEGG_ERBB_SIGNALING_PATHWAY	0.002623655296821072	0.05314592136313071	7.554112554112554	AKT1,CBLB,CRKL,GRB2
brca	PID_HEDGEHOG_2PATHWAY	0.005731978487456621	0.08049161280258234	20.448333333333334	AKT1,TGFB2
brca	REACTOME_DOWNSTREAM_TCR_SIGNALING	0.1869655307257799	0.5779730692225514	5.056518151815181	CD4
brca	BIOCARTA_COMP_PATHWAY	1.0	1.0	0.0	
brca	ST_IL_13_PATHWAY	1.0	1.0	0.0	
brca	BIOCARTA_PTDINS_PATHWAY	0.1665001624519593	0.5467169513347917	5.78029231494578	AKT1
brca	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	1.0	1.0	0.0	
brca	BIOCARTA_GABA_PATHWAY	1.0	1.0	0.0	
brca	KEGG_ENDOCYTOSIS	0.12473470227863205	0.4885750949786181	2.5186799501867996	CBLB,IL2RG,STAM
brca	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.04133609261485314	0.2674688345666968	4.104713804713804	FASLG,GRB2,ICAM1
brca	ST_JAK_STAT_PATHWAY	0.0013734554829061582	0.040288027498580646	49.104	JAK3,PIAS3
brca	BIOCARTA_UCALPAIN_PATHWAY	1.0	1.0	0.0	
brca	KEGG_ADHERENS_JUNCTION	0.3919290448814612	0.9492593380615206	2.051015271018627	ACTN4
