GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
NEUROLOGICAL_SYSTEM_PROCESS	brca	0.757297887966	1.0	0.00357104704931	ACCN3,ALDH9A1,ATXN3,CHRNA10,CNP,CRYZ,CTNS,DFNA5,DHRS3,EML2,GABRB2,GCH1,GPR176,HTR7,KCNQ3,LUM,NPTN,OAT,PAX6,PITPNA,PLP1,PMP22,RDH10,SYN1,TGFB2,TRPV2,WDR1,YWHAH	1.05502201502	28	1716	225	14548
G1_PHASE_OF_MITOTIC_CELL_CYCLE	brca	1.0	1.0	0.00112612612613	TBRG4	0.769936890419	1	1743	11	14762
DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION_RESULTING_IN_INDUCTION_OF_APOPTOSIS	brca	0.20592356332	0.972040458277	0.00501930501931	IFI16,PCBP4,TP53	2.1196151637	3	1741	12	14761
CALCIUM_ION_TRANSPORT	brca	1.0	1.0	0.00159266409266	ATP2A1,STIM1	0.941127694859	2	1742	18	14755
CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	brca	0.101768766039	0.857672069006	0.00623025623026	ASNS,SREBF1,TP53	3.18028431936	3	1741	8	14765
DIGESTION	brca	0.723412504677	1.0	0.00131625131625	PPYR1	0.403027074284	1	1743	21	14752
MACROMOLECULAR_COMPLEX_ASSEMBLY	brca	0.615265145826	1.0	0.00229563431811	AMFR,CDC42,COX10,DARS,EIF3B,EIF3D,EIF3E,FAF1,GJA5,KIFAP3,MED16,MIS12,MTIF2,MTIF3,MUC20,PBX1,PTK2B,PXN,SCUBE3,SEPT7,SMAD3,STOM,TP53,TRAF1,TUBGCP2	0.873261409911	25	1719	242	14531
POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	brca	0.835106606304	1.0	0.00333167268651	ELL3,HIF1A,INHBA,SMAD3,SQSTM1,TNFRSF1A,TP53	1.07841105354	7	1737	55	14718
VIRAL_GENOME_REPLICATION	brca	1.0	1.0	0.00260617760618	DEK,TNIP1	0.941127694859	2	1742	18	14755
ORGANELLE_ORGANIZATION_AND_BIOGENESIS	brca	0.35033948966	1.0	0.00262488068724	ACIN1,ARAP1,ARHGAP10,C3orf31,CDC42,CP110,CYTH2,DFFA,DNAJB6,FLNB,FSCN1,GOLGA5,HDAC11,HDAC8,KDM4A,KIFAP3,LASP1,MAP1LC3A,MIS12,MTA2,MYL6,MYST1,NEXN,NOLC1,NPLOC4,PAPD7,POT1,PPT1,PREX1,PRMT7,PTGES3,RAC1,RHOT1,RHOT2,SLC25A15,SMARCC2,STX5,TINF2,TP53,TPD52L1,TUBGCP2	0.847646310433	41	1703	408	14365
ANATOMICAL_STRUCTURE_MORPHOGENESIS	brca	0.0799961836995	0.825435700585	0.00246169349943	AES,ARAP1,CAP2,CCM2,CDC42,CUL7,DGCR2,DVL1,ENG,EYA2,FLI1,HOXA11,LZTR1,NR5A2,PAX6,RAC1,SIAH1,SIX2,SOX13,STX2,TBX1,TGFB2,TMEM176B,YWHAH	0.687185571903	24	1720	294	14479
SPLICEOSOME_ASSEMBLY	brca	0.159083923797	0.92911409989	0.000873322301894		0.0	0	1744	21	14752
EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	brca	0.718869007943	1.0	0.00124103695532	GRB2	0.423207114171	1	1743	20	14753
BEHAVIOR	brca	0.0864452213574	0.828308711184	0.00162337662338	CCL20,FYN,PLAU,PPYR1,RNASE2,TGFB2	0.486932371426	6	1738	104	14669
ION_HOMEOSTASIS	brca	0.0550865720614	0.825435700585	0.00160268084796	APP,CP,MTL5,PPT1,SLC9A1	0.417674889973	5	1739	101	14672
CHROMATIN_REMODELING	brca	0.505120817458	1.0	0.000671478932348	SMARCC2	0.384681583477	1	1743	22	14751
TRANSLATION	brca	0.250583892418	0.996082421758	0.00284895284895	AARS,BACE2,DARS,DDX25,DHPS,DPH1,EIF3B,EIF3D,EIF3E,ETF1,INHBA,MAST2,MTIF2,MTIF3,RARS,RPL15,RPL7A,RRBP1,TLR6,TNIP1,UPF1,YARS	1.30706691682	22	1722	143	14630
REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	brca	0.743009803527	1.0	0.00482625482625	ARAP1,CDC42,YWHAH	1.15537047674	3	1741	22	14751
NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	brca	1.0	1.0	0.00259238830667	LATS2,PDCD4,RGS3	0.793778719127	3	1741	32	14741
REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	brca	0.150934615853	0.92911409989	0.00935550935551	ARAP1,ARHGAP27,RAC1	2.54388282596	3	1741	10	14763
CHROMOSOME_SEGREGATION	brca	1.0	1.0	0.00211148648649	ARL8B,MIS12,PAPD7	0.876072015687	3	1741	29	14744
DNA_DEPENDENT_DNA_REPLICATION	brca	0.367064743387	1.0	0.00189407736578	GMNN,ORC4L,RAD9A	0.507398047099	3	1741	50	14723
HEMOSTASIS	brca	1.0	1.0	0.0018315018315	CD40LG,FLI1,NFE2,TFPI	0.968013136289	4	1740	35	14738
REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	brca	0.0803320340784	0.825435700585	0.00717905405405	FAF1,MDFI,SMAD3,TNFSF14	2.82777777778	4	1740	12	14761
POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	brca	0.239009549553	0.994748671361	0.00285378546248	ACIN1,ACTN4,APOL3,ARAP1,ASNS,ATP2A1,ATP6AP2,BMI1,BOK,CANT1,CAPN1,CASP6,CCND3,CD40LG,CD47,CD81,CDC42,CTCF,CTF1,CUL1,CUL3,DAP,DHPS,DPF2,EDN1,EEF1D,EGLN2,EI24,ELL3,ERBB2,FAF1,FASLG,FOXF2,FYN,HIF1A,HIVEP3,HNF1A,HSP90AB1,ICOSLG,IFI16,IL11,INHBA,MAP3K10,MIA3,MMS19,MTCH1,MYD88,MYST1,NPTN,PCBP4,PPP1R13B,PPT1,PTK2B,RAC1,RIPK2,SECTM1,SLA2,SLC35B2,SMAD3,SMARCC2,SMNDC1,SQSTM1,STIM1,TBRG4,TGFB2,TIAL1,TLR6,TNFRSF1A,TNFSF14,TP53,TP53BP2,TPD52L1,TRAT1,VEGFB,XRCC6,YWHAH,ZDHHC13	1.15729446703	77	1667	567	14206
RESPONSE_TO_WOUNDING	brca	0.898140755045	1.0	0.00243078444298	ADORA3,ALOX15,APOL3,CCL20,CD40LG,F11R,GPR68,HRH1,LTB4R,MIA3,RAC1,RIPK2,TFPI,TGFB2,TNFRSF1A,VPS45	0.914977477477	16	1728	148	14625
TRANSCRIPTION_INITIATION	brca	0.172912676846	0.932894301466	0.000661886376172	MED16	0.248709122203	1	1743	34	14739
AMINO_ACID_AND_DERIVATIVE_METABOLIC_PROCESS	brca	0.169915884086	0.932894301466	0.00207738794695	AARS,DARS,DDAH1,DDO,DHPS,FAH,GSS,IDO1,MCCC2,PEPD,RARS,SLC25A15,TGFB2,YARS	1.52460352749	14	1730	78	14695
REGULATION_OF_CELL_PROLIFERATION	brca	0.842968001427	1.0	0.00328185328185	ATP8A2,BAP1,BMI1,CAPN1,CD47,CD81,CHRNA10,CTF1,CUL1,CUL3,DHPS,EDN1,EIF2AK2,ERBB2,GNL3,GPNMB,ICOSLG,IL11,ING1,ING4,ING5,MYO16,PTK2B,QSOX1,SPEG,TBRG4,TGFB2,TNFSF15,TP53I11,VEGFB	1.03788726693	30	1714	245	14528
HUMORAL_IMMUNE_RESPONSE	brca	0.35511646855	1.0	0.00196625196625	CD83	0.325411536255	1	1743	26	14747
LYSOSOME_ORGANIZATION_AND_BIOGENESIS	brca	1.0	1.0	0.00272025272025	PPT1	0.846987951807	1	1743	10	14763
INACTIVATION_OF_MAPK_ACTIVITY	brca	1.0	1.0	0.00482625482625	RGS3	0.651396795975	1	1743	13	14760
EPITHELIAL_TO_MESENCHYMAL_TRANSITION	brca	1.0	1.0	0.00144787644788	TGFB2	0.941161471282	1	1743	9	14764
REGULATION_OF_MITOSIS	brca	1.0	1.0	0.00195525195525	KNTC1,PCBP4,PRMT5,RINT1	0.968013136289	4	1740	35	14738
FATTY_ACID_OXIDATION	brca	0.234906223913	0.994748671361	0.00440395752896	ACADVL,HACL1,HADHB	1.9564352936	3	1741	13	14760
HEMOPOIESIS	brca	0.686190354977	1.0	0.002457002457	ACIN1,CD4,CDC42,IFI16,INHBA,MAP4K2,MYST1,TGFB2	1.16915620531	8	1736	58	14715
POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	brca	0.5888157452	1.0	0.00288398154252	CCND3,CD4,CD81,ERBB2,MAP3K10,MDFI,PTPLAD1,TLR6,TNFSF15,TPD52L1	1.17751185441	10	1734	72	14701
NEGATIVE_REGULATION_OF_ANGIOGENESIS	brca	0.610702591096	1.0	0.000858000858001		0.0	0	1744	9	14764
LEUKOCYTE_MIGRATION	brca	0.20592356332	0.972040458277	0.00212355212355	CD34,MIA3,TGFB2	2.1196151637	3	1741	12	14761
REGULATION_OF_PROGRAMMED_CELL_DEATH	brca	0.140091937382	0.917268637617	0.00246910591738	ASNS,BOK,CASP6,CD40LG,CUL1,CUL3,DAP,DFFA,DHCR24,DNAJB6,DPF2,EI24,FASLG,HSP90B1,HSPA9,HSPD1,IFI16,INHBA,MAP3K10,MCL1,MTCH1,MYO18A,NAE1,NOL3,PCBP4,PEA15,PIM1,PPP1R13B,PPT1,SERPINB2,SMAD3,SMNDC1,TAX1BP1,TGFB2,TIAL1,TNFSF14,TNFSF15,TP53,TP53BP2,TPD52L1,TXNDC5,YWHAZ	1.29139216127	42	1702	277	14496
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION_AND_BIOGENESIS	brca	1.0	1.0	0.00135135135135	CP110	0.604827473158	1	1743	14	14759
REGULATION_OF_CHROMOSOME_ORGANIZATION_AND_BIOGENESIS	brca	0.613118471722	1.0	0.000675675675676		0.0	0	1744	10	14763
NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	brca	1.0	1.0	0.00233072794048	BACE2,CDC42,INHBA,TRAT1	0.915563839702	4	1740	37	14736
INTRACELLULAR_PROTEIN_TRANSPORT	brca	0.26701218961	1.0	0.00273717595146	AKT1,AP3S2,ARCN1,ARFIP1,C3orf31,CBLB,CEP57,FAF1,GGA1,KPNB1,MCM3AP,MDFI,PPP1R10,RERE,SMAD3,TNFSF14,TRPC4AP,VPS45,YWHAH	1.33375494071	19	1725	121	14652
NUCLEAR_IMPORT	brca	0.0159067372302	0.596502646134	0.00500354581987	AKT1,CBLB,CEP57,FAF1,KPNB1,MCM3AP,MDFI,PPP1R10,RERE,SMAD3,TNFSF14	2.46127797856	11	1733	38	14735
CERAMIDE_METABOLIC_PROCESS	brca	0.101768766039	0.857672069006	0.00526500526501	ASAH1,LASS1,SGPL1	3.18028431936	3	1741	8	14765
CELL_CYCLE_GO_0007049	brca	0.130102397	0.887468126589	0.00265284205682	ANAPC10,ANAPC4,APBB2,ARAP1,ASNS,BCCIP,CCND3,CCNG1,CP110,CUL1,CUL3,FBXO5,GFI1,GMNN,HSPA2,ING4,INHBA,KATNA1,KNTC1,LATS2,MYO16,NAE1,NOLC1,PAPD7,PCBP4,PPP1R13B,PRMT5,RAD9A,RINT1,SKP2,SMAD3,TARDBP,TBRG4,TGFB2,TMEM8B,TP53,TP53BP2,TPD52L1,UPF1,ZBTB17	1.30012901839	40	1704	262	14511
SYNAPTIC_TRANSMISSION	brca	0.556831166304	1.0	0.00478733341637	ALDH9A1,ATXN3,CHRNA10,CNP,GABRB2,GCH1,GPR176,HTR7,KCNQ3,NPTN,PLP1,PMP22,SYN1,TGFB2,YWHAH	1.16713802856	15	1729	109	14664
RESPONSE_TO_CARBOHYDRATE_STIMULUS	brca	0.613118471722	1.0	0.00019305019305		0.0	0	1744	10	14763
COENZYME_METABOLIC_PROCESS	brca	0.424156961215	1.0	0.00219862719863	ACOT2,CTNS,MTHFD2,NNT,PGD	1.36730416072	5	1739	31	14742
LIPOPROTEIN_METABOLIC_PROCESS	brca	0.00857700801463	0.471700782582	0.00389428837705	FNTA,PGGT1B,PIGB,PIGC,PIGS,PIGT,PIGV,PPT1	3.23721746763	8	1736	21	14752
DOUBLE_STRAND_BREAK_REPAIR	brca	0.505120817458	1.0	0.00188853449723	XRCC6	0.384681583477	1	1743	22	14751
POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	brca	1.0	1.0	0.00160875160875	CD81	1.05887837063	1	1743	8	14765
SPINDLE_ORGANIZATION_AND_BIOGENESIS	brca	0.619366888444	1.0	0.000614250614251		0.0	0	1744	11	14762
VESICLE_MEDIATED_TRANSPORT	brca	0.150940954542	0.92911409989	0.00297790191407	ACTR1A,ARHGAP27,ATP6V1H,COPB2,CYTH1,CYTH2,FCN2,GOLGA4,GOLGA5,HOOK2,LRP2,NECAP2,PDLIM7,PI4KB,PPT1,RAB35,RAB5A,RAC1,SCAMP2,SNX1,SPTBN2,SQSTM1,STEAP2,STX5,STX6,VPS33B	1.3649448828	26	1718	162	14611
REGULATION_OF_ACTIN_FILAMENT_LENGTH	brca	0.628611967522	1.0	0.000884813384813		0.0	0	1744	12	14761
REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	brca	0.428599590284	1.0	0.00686400686401	ARAP1,ARHGAP27,RAC1	1.69534750144	3	1741	15	14758
PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	brca	0.387370995888	1.0	0.00034473248759		0.0	0	1744	14	14759
REGULATION_OF_CELL_MORPHOGENESIS	brca	0.653398105461	1.0	0.00792884721456	ARAP1,CDC42	1.4122655951	2	1742	12	14761
ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION	brca	1.0	1.0	0.00202702702703	PREX1,RAC1	0.941127694859	2	1742	18	14755
SYNAPSE_ORGANIZATION_AND_BIOGENESIS	brca	0.159083923797	0.92911409989	0.000459643316786		0.0	0	1744	21	14752
DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	brca	1.0	1.0	0.00213371266003	HMGCR,MKKS	0.996555683123	2	1742	17	14756
PURINE_NUCLEOTIDE_METABOLIC_PROCESS	brca	1.0	1.0	0.00160875160875	CTNS	0.769936890419	1	1743	11	14762
REGULATION_OF_ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION	brca	0.619366888444	1.0	0.000965250965251		0.0	0	1744	11	14762
CELLULAR_CATABOLIC_PROCESS	brca	0.0323390557107	0.685569795889	0.00255892052767	ABCE1,ACADVL,AMFR,ANAPC10,ANAPC4,DDAH1,DDO,DFFA,DHPS,FAH,FBXO7,GBA2,HACL1,HADHB,HK1,HSD17B14,IDO1,MCCC2,NNT,NPLOC4,NT5M,PGD,PPT1,RNASE2,SQSTM1,SYVN1,TPD52L1,UBE2E1,UGT2B4,YWHAH	1.57861186741	30	1714	162	14611
TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	brca	0.852894606122	1.0	0.00181912681913	AKT1,CEP57,ERBB2,GRB2,PTK2B,PTPRT,PXN	0.834480689549	7	1737	71	14702
POSITIVE_REGULATION_OF_SECRETION	brca	1.0	1.0	0.0027750965251	INHBA	0.564467393383	1	1743	15	14758
CELL_CELL_SIGNALING	brca	0.40301203481	1.0	0.00281865617329	ADCYAP1,ALDH9A1,AR,ATXN3,CCL20,CHRNA10,CNP,CTF1,FASLG,GABRB2,GCH1,GPR176,GRB2,HTR7,IL11,INHBA,INSL3,KCNQ3,MERTK,NPTN,PCDH1,PHEX,PLP1,PMP22,POMC,SYN1,TGFB2,YWHAH	0.829476955793	28	1716	285	14488
ICOSANOID_METABOLIC_PROCESS	brca	0.653398105461	1.0	0.00330943188086	PTGES3,TNFRSF1A	1.4122655951	2	1742	12	14761
POSITIVE_REGULATION_OF_CELL_CYCLE	brca	0.20592356332	0.972040458277	0.00250965250965	ASNS,CCND3,TGFB2	2.1196151637	3	1741	12	14761
G_PROTEIN_SIGNALING_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	brca	0.551011133375	1.0	0.0025976606859	ADCYAP1,ADORA3,CAP2,HTR7,NPY1R	0.671340033042	5	1739	63	14710
NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	brca	1.0	1.0	0.00225225225225	UGDH	1.05887837063	1	1743	8	14765
T_CELL_DIFFERENTIATION	brca	1.0	1.0	0.00289575289575	CD4	0.705727672595	1	1743	12	14761
PROTEIN_HOMOOLIGOMERIZATION	brca	0.480899607065	1.0	0.00206839492554	MUC20,SCUBE3,STOM	1.41250239326	3	1741	18	14755
NUCLEOTIDE_METABOLIC_PROCESS	brca	1.0	1.0	0.00183397683398	CTNS,NT5M,PGD,PNKP	0.941060025543	4	1740	36	14737
CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_GO_0007166	brca	0.421475024255	1.0	0.00307673745174	ADAM11,ADCYAP1,ADORA3,AKT1,APH1A,CAP2,CCM2,CD160,CD47,CEP57,CXCR5,DUOX2,ECEL1,ENG,ERBB2,FNTA,FYN,GABRB2,GNB1,GPR176,GPR68,GRB2,GRIK3,GRM6,HRH1,HTR7,IFNAR1,INHBA,LEFTY1,LTB4R,MDFI,MERTK,MKNK2,NCSTN,NPY1R,NUP85,OPN3,PPYR1,PTK2B,PTPRT,PXN,RGS3,SLA2,SMAD1,SMAD3,TDP2,TNFRSF1A,TRAT1	0.872783832141	48	1696	464	14309
LOCOMOTORY_BEHAVIOR	brca	0.104531816206	0.857672069006	0.00104765043789	CCL20,PLAU,RNASE2,TGFB2	0.433097553787	4	1740	78	14695
DNA_MODIFICATION	brca	0.326451613977	1.0	0.0029835029835	DNMT1,GATAD2A	1.88340349534	2	1742	9	14764
CELLULAR_RESPONSE_TO_STRESS	brca	0.0606832365089	0.825435700585	0.00707850707851	ASNS,SREBF1,TP53	4.24095347501	3	1741	6	14767
REGULATION_OF_BLOOD_PRESSURE	brca	1.0	1.0	0.00137892995036	ATP6AP2	0.651396795975	1	1743	13	14760
REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS	brca	1.0	1.0	0.0034749034749	INHBA	0.941161471282	1	1743	9	14764
CYTOPLASM_ORGANIZATION_AND_BIOGENESIS	brca	1.0	1.0	0.0042471042471	GJA5	0.604827473158	1	1743	14	14759
NEGATIVE_REGULATION_OF_TRANSPORT	brca	0.0430446055949	0.771995643821	0.00533428165007	FAF1,MDFI,PEA15,RAC1,TRAT1	3.03109340343	5	1739	14	14759
CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS	brca	0.481379476344	1.0	0.00359865359865	ARAP1,ARHGAP10,CDC42,CYTH2,DNAJB6,FLNB,FSCN1,KIFAP3,LASP1,MYL6,NEXN,PREX1,RAC1,RHOT1,RHOT2,STX5,TUBGCP2	0.807124779607	17	1727	178	14595
REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	brca	0.282742254037	1.0	0.00544050544051	FAF1,MDFI,SMAD3,TNFSF14	1.88441890166	4	1740	18	14755
VITAMIN_TRANSPORT	brca	0.613118471722	1.0	0.00135135135135		0.0	0	1744	10	14763
REGULATION_OF_RESPONSE_TO_STIMULUS	brca	0.812877342372	1.0	0.00367215041128	FYN,SLA2,TGFB2,TNFRSF1A,TRAT1	1.03311406892	5	1739	41	14732
NUCLEAR_ORGANIZATION_AND_BIOGENESIS	brca	0.347184415407	1.0	0.002079002079	ACIN1,DFFA,PPT1,TPD52L1	1.54137931034	4	1740	22	14751
EXOCYTOSIS	brca	0.164529637077	0.92911409989	0.000629511499077		0.0	0	1744	23	14750
CELL_SUBSTRATE_ADHESION	brca	0.582161789257	1.0	0.00270806520807	ADAM15,TMEM8B	0.497703788749	2	1742	34	14739
SECOND_MESSENGER_MEDIATED_SIGNALING	brca	0.446392019222	1.0	0.0023881640261	ADCYAP1,ADORA3,CAP2,HRH1,HTR7,LTB4R,NPY1R,SLA2,TRAT1	0.711002181583	9	1735	107	14666
NEUROGENESIS	brca	0.717088519525	1.0	0.00137548262548	MDGA1,NPTN,PPT1,RTN1,SIAH1,TGFB2,YWHAH	0.81150779568	7	1737	73	14700
REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	brca	1.0	1.0	0.001287001287	TNFSF15	1.05887837063	1	1743	8	14765
TRANSCRIPTION	brca	0.489692479217	1.0	0.00220451753975	APBB2,ASH2L,CNBP,CTCF,DEK,DNMT1,ELAVL2,ELL,ELL3,ELP2,ELP3,ENG,ENO1,FOXF2,GATAD2A,GFI1,HDAC8,HIF1A,HIVEP3,HNF1A,HNF4G,HOXC6,ING4,INHBA,IRF1,IVNS1ABP,KCNIP3,MAX,MDFI,MED16,MMS19,MSL3,MYST1,NFE2,NFYA,NR5A2,NRF1,PBX1,PCGF6,PDCD4,PHF21A,POLR3G,POLR3H,PRDM4,PREB,RBAK,RRN3,SLA2,SMAD3,SMARCC2,SNW1,SP100,SQSTM1,SREBF1,STAT2,TAF9,TARDBP,TCEAL1,TIAL1,TNFRSF1A,TP53,TRIM24,TSC22D3,UIMC1,XRCC6,YWHAH,ZHX1,ZNF254	0.906317984217	68	1676	633	14140
CELLULAR_CATION_HOMEOSTASIS	brca	0.079233021286	0.825435700585	0.00126140751141	APP,CP,MTL5,PPT1	0.401997810619	4	1740	84	14689
RNA_CATABOLIC_PROCESS	brca	1.0	1.0	0.0021603235889	ABCE1,RNASE2	0.891534231676	2	1742	19	14754
PROTEIN_TARGETING_TO_MEMBRANE	brca	0.619366888444	1.0	0.00026325026325		0.0	0	1744	11	14762
ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	brca	1.0	1.0	0.000884813384813	MED16	0.769936890419	1	1743	11	14762
POSITIVE_REGULATION_OF_PROTEIN_SECRETION	brca	0.619366888444	1.0	0.00149175149175		0.0	0	1744	11	14762
B_CELL_ACTIVATION	brca	0.444656740147	1.0	0.00294655557813	CD40LG,INHBA,SLA2	1.58928058587	3	1741	16	14757
CELL_FATE_COMMITMENT	brca	1.0	1.0	0.00212355212355	EYA2	0.941161471282	1	1743	9	14764
NEGATIVE_REGULATION_OF_CELL_CYCLE	brca	0.0230795187799	0.685569795889	0.00357268214411	APBB2,CUL1,CUL3,GMNN,ING4,INHBA,LATS2,MYO16,PCBP4,PPP1R13B,SMAD3,TBRG4,TP53,TP53BP2,ZBTB17	2.05848056867	15	1729	62	14711
REGULATION_OF_CELLULAR_METABOLIC_PROCESS	brca	0.621145278053	1.0	0.00231341140432	APBB2,BACE2,CCND3,CD81,CNBP,CTCF,DDX25,DEK,DNMT1,EIF3D,EIF3E,ELAVL2,ELL3,ELP2,ELP3,ENG,ENO1,ETF1,FOXF2,GATAD2A,GFI1,GMNN,HDAC8,HIF1A,HIVEP3,HNF1A,HNF4G,HNRNPF,HOXC6,HSP90AB1,ING4,INHBA,KCNIP3,MAST2,MDFI,MMS19,MTIF2,MTIF3,MYST1,NFE2,NFYA,NRF1,PABPC1,PBX1,PCGF6,PDCD4,PHF21A,POLR3G,PREB,RAD9A,RBAK,SLA2,SMAD3,SMARCC2,SNW1,SP100,SQSTM1,SREBF1,STAT2,TCEAL1,TIAL1,TLR6,TNFRSF1A,TP53,TRAT1,TSC22D3,UIMC1,UPF1,XRCC6,YWHAH,ZHX1,ZNF254	0.929656292524	72	1672	654	14119
INFLAMMATORY_RESPONSE	brca	0.757778036378	1.0	0.00301534151092	ADORA3,ALOX15,APOL3,CCL20,CD40LG,F11R,GPR68,HRH1,LTB4R,RAC1,RIPK2,TNFRSF1A,VPS45	1.10195840555	13	1731	100	14673
CELLULAR_COMPONENT_ASSEMBLY	brca	0.380463580629	1.0	0.00219313205179	AMFR,CDC42,COX10,DARS,EIF3B,EIF3D,EIF3E,FAF1,GJA5,KIFAP3,MED16,MIS12,MTIF2,MTIF3,MUC20,PBX1,PTK2B,PXN,SCUBE3,SEPT7,SMAD3,STOM,TP53,TRAF1,TUBGCP2	0.818203751054	25	1719	258	14515
REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	brca	1.0	1.0	0.00279589934762	DGCR8,DNMT1,GATAD2A	0.977356072991	3	1741	26	14747
