GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
HALLMARK_NOTCH_SIGNALING	brca	0.67138169243	0.796289914277	0.00247345559846	APH1A,CUL1,HEYL	0.876072015687	3	1741	29	14744
HALLMARK_MTORC1_SIGNALING	brca	0.0305883521689	0.264841487766	0.00275096525097	AK3L1,ASNS,CCNG1,CCT6A,CTSC,DHCR24,DHCR7,ENO1,ETF1,GMPS,HMGCR,HMGCS1,HSP90B1,HSPA9,HSPD1,IDI1,INSIG1,LGMN,MCM4,MTHFD2,P4HA1,PDK1,PGM1,PITPNB,POLR3G,PSMD12,RDH11,SLC1A4,SLC1A5,SQSTM1	1.50350058343	30	1714	170	14603
HALLMARK_INTERFERON_GAMMA_RESPONSE	brca	0.0288064749049	0.264841487766	0.00219727983547	ADAR,CFH,CSF2RB,DDX58,EIF2AK2,GCH1,GPR18,HERC6,HIF1A,HLA-DRB1,ICAM1,IDO1,IRF1,LATS2,MTHFD2,MX2,MYD88,PDE4B,PFKP,PIM1,PLSCR1,PTPN1,RIPK2,RNF213,SECTM1,SP110,STAT2,TAP1,TRIM14,TRIM26	1.51250060414	30	1714	169	14604
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	brca	0.600884762789	0.768623711751	0.0014971239461	EGLN2,FES,NDUFS2,PFKP,TXNRD2	0.962478435883	5	1739	44	14729
HALLMARK_TNFA_SIGNALING_VIA_NFKB	brca	0.137432962637	0.467272072965	0.00291535190012	CCL20,CD83,DDX58,DRAM1,EDN1,GCH1,ICAM1,ICOSLG,INHBA,IRF1,MCL1,NR4A1,PDE4B,PLAU,RIPK2,SDC4,SERPINB2,SMAD3,SQSTM1,TAP1,TNC,TNIP1,TRAF1,TRIB1,TRIP10,ZC3H12A	1.29230915862	26	1718	171	14602
HALLMARK_PEROXISOME	brca	0.232310626059	0.558372556766	0.00288590339611	ACSL5,ALDH9A1,CNBP,DHCR24,DHRS3,HMGCL,IDI1,LONP2,PABPC1,RDH11,SIAH1,SLC35B2,YWHAH	1.29774696707	13	1731	85	14688
HALLMARK_INTERFERON_ALPHA_RESPONSE	brca	0.0841036869931	0.344410197901	0.00376149345222	ADAR,CD47,CNP,EIF2AK2,HERC6,IRF1,PARP9,PLSCR1,PROCR,RIPK2,SP110,STAT2,TAP1,TRIM14,TRIM26	1.55429615314	15	1729	82	14691
HALLMARK_MYOGENESIS	brca	0.338101288907	0.638635767936	0.00279868855288	AEBP1,APP,ATP2A1,CKB,CTF1,EFS,FLII,GJA5,ITGB5,KCNH2,MAPRE3,MEF2D,MYL4,MYOM2,PDLIM7,PLXNB2,SH2B1,SLC6A8,SMTN,SPEG,TPD52L1	1.12739408009	21	1723	158	14615
HALLMARK_FATTY_ACID_METABOLISM	brca	0.233390854876	0.558372556766	0.0021879021879	ACADVL,ACOT2,ACSL5,ADSL,ALDH9A1,CRYZ,DHCR24,DLST,FASN,GLUL,HADHB,HMGCL,HMGCS1,IDI1,ODC1,RDH11,SUCLG2,UGDH,YWHAH	1.23110078549	19	1725	131	14642
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	brca	0.536907128344	0.768623711751	0.00213551098507	ASNS,DCTN1,HSP90B1,HSPA9,MTHFD2,NFYA,NOLC1,PREB,SLC1A4,SRPR,YWHAZ,ZBTB17	1.00647108591	12	1732	101	14672
HALLMARK_CHOLESTEROL_HOMEOSTASIS	brca	0.25181507462	0.558372556766	0.0023870395492	CHKA,DHCR7,FASN,GPX8,HMGCR,HMGCS1,IDI1,LGMN,PLSCR1,STX5	1.3254217128	10	1734	64	14709
HALLMARK_ALLOGRAFT_REJECTION	brca	0.0877908347591	0.344410197901	0.00338612103318	AARS,ABCE1,AKT1,CCND3,CD4,CD40LG,CD47,CD8A,DARS,EIF3D,FASLG,HIF1A,HLA-DMB,ICAM1,ICOSLG,IFNGR1,IL11,IL2RG,INHBA,MTIF2,RARS,RIPK2,TAP1,TGFB2,TLR6,TRAT1	1.37351680056	26	1718	161	14612
HALLMARK_UV_RESPONSE_UP	brca	0.0519350655925	0.294298705024	0.00329320917556	AMD1,ASNS,ATP6V1C1,CCND3,CHKA,CNP,DNAJA1,GCH1,HNRNPU,HSPA2,HTR7,HYAL2,ICAM1,IRF1,KCNH2,NR4A1,PLCL1,PPT1,RET,SLC6A8,SQSTM1,TAP1,WIZ	1.50533678988	23	1721	130	14643
HALLMARK_ANGIOGENESIS	brca	0.691931213667	0.802011179478	0.000848250848251	APP,LUM,SPP1	0.84681217691	3	1741	30	14743
HALLMARK_MYC_TARGETS_V1	brca	0.00350161367832	0.178582297594	0.00340250965251	ABCE1,CAD,CCT7,CNBP,CUL1,DEK,DHX15,EIF3B,EIF3D,ETF1,GNL3,HDDC2,HNRNPU,HSP90AB1,HSPD1,KPNB1,MCM4,MCM5,NOLC1,ODC1,PABPC1,PRPS2,PSMD3,PTGES3,RAD23B,RRM1,RSL1D1,SRM,TARDBP,UBE2E1,USP1,VBP1,VDAC1,XRCC6	1.74958782498	34	1710	166	14607
HALLMARK_DNA_REPAIR	brca	0.416838386263	0.745282501154	0.00262548262548	ARL6IP1,BCAM,CANT1,CLP1,DDB2,DFNA5,DGCR8,ELL,GMPR2,PDE4B,POLD3,RPA3,SDCBP,SEC61A1,STX3,TAF9,TP53	1.08354267255	17	1727	133	14640
HALLMARK_KRAS_SIGNALING_UP	brca	0.249283063329	0.558372556766	0.00212664918547	ADAMDEC1,CCL20,CD37,CFH,ENG,EPB41L3,GPNMB,IL2RG,INHBA,ITGBL1,MALL,NIN,PLAU,PRRX1,SCG3,SPP1,TFPI,TMEM176B,TPH1,TRAF1,TRIB1,WDR33,ZNF277	1.19048412012	23	1721	164	14609
HALLMARK_HYPOXIA	brca	0.745880157911	0.813571530078	0.00165042911157	AK3L1,CASP6,CP,ENO1,HDLBP,HK1,NDRG1,NDST2,P4HA1,PDK1,PFKP,PGM1,PGM2,PIM1,PLAC8,SDC4,TMEM45A,XPNPEP1	0.869935441152	18	1726	175	14598
HALLMARK_GLYCOLYSIS	brca	0.219083165791	0.558372556766	0.00200591216216	AK3L1,ALDH9A1,CASP6,COPB2,ENO1,EXT2,FUT8,GAL3ST1,GALK2,HDLBP,MERTK,MPI,NOL3,NT5E,P4HA1,PFKP,PGM2,PHKA2,PKM2,PYGL,QSOX1,RARS,SPAG4,XYLT2	1.21303986711	24	1720	168	14605
HALLMARK_SPERMATOGENESIS	brca	0.312674796361	0.637856584576	0.00254383848134	ADCYAP1,ALOX15,CAMK4,CLPB,DDX25,GFI1,HSPA2,MAST2,PGS1,POMC,SCG3,ZC3H14	1.21156384032	12	1732	84	14689
HALLMARK_OXIDATIVE_PHOSPHORYLATION	brca	0.453014853643	0.745282501154	0.00199324324324	ACADVL,ATP5J,ATP6V1C1,ATP6V1H,COX10,CYB5R3,DLST,ETFA,HADHA,HADHB,HSPA9,IDH3A,NDUFA5,NDUFA9,NDUFS2,NDUFV1,NNT,OAT,RHOT1,RHOT2,UQCRC1,VDAC1	1.04754727323	22	1722	178	14595
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	brca	0.617913180035	0.768623711751	0.0024765024765	BMP1,CAP2,COL12A1,COL1A2,GLIPR1,INHBA,ITGB5,LOXL2,LUM,MMP2,NT5E,PFN2,PMP22,PRRX1,QSOX1,SDC4,SLC6A8,SPP1,TNC,TPM4	0.951210928335	20	1724	178	14595
HALLMARK_MYC_TARGETS_V2	brca	0.0165489063529	0.264841487766	0.00281254160565	GNL3,HSPD1,MCM4,MCM5,NOLC1,PPAN,PPRC1,PRMT3,RCL1,RRP12,SRM,TBRG4	2.21814439201	12	1732	46	14727
SWI_SNF_COMPLEX	brca	0.76571438125	0.813571530078	0.00126225126225	SMARCC2	0.705727672595	1	1743	12	14761
HALLMARK_E2F_TARGETS	brca	0.545190289722	0.768623711751	0.00197876447876	CP110,CSE1L,CTCF,DCLRE1B,DEK,DNMT1,MCM4,MCM5,MTHFD2,NCAPD2,NOLC1,PAICS,PAN2,POLD3,PSIP1,RPA3,TBRG4,TP53,USP1,WEE1,XRCC6	0.993700087868	21	1723	179	14594
HALLMARK_IL6_JAK_STAT3_SIGNALING	brca	0.0755948518545	0.344410197901	0.00266650579151	CSF2RB,GRB2,IFNAR1,IFNGR1,IL1R2,IL2RG,IL3RA,IRF1,MYD88,PIM1,PTPN1,STAT2,TNFRSF1A	1.64841304741	13	1731	67	14706
HALLMARK_PROTEIN_SECRETION	brca	0.210540624161	0.558372556766	0.00189028314028	ARCN1,ARFGAP3,ARFIP1,ATP6V1H,COPB2,CTSC,GOLGA4,LAMP2,PPT1,RAB5A,STAM,TOM1L1,VPS45	1.32919894483	13	1731	83	14690
HALLMARK_UV_RESPONSE_DN	brca	0.658219322404	0.796289914277	0.00213975213975	APBB2,CAP2,COL1A2,DDAH1,ERBB2,FYN,INSIG1,LTBP1,PAPD7,PIAS3,PMP22,SFMBT1,SMAD3,TFPI	0.918653940942	14	1730	129	14644
HALLMARK_APOPTOSIS	brca	0.0432339992644	0.27561674531	0.00258418454621	APP,CASP6,DAP,DFFA,DNAJA1,ERBB2,ETF1,FASLG,GCH1,IFNGR1,IRF1,LUM,MCL1,MMP2,PDCD4,PEA15,PPP2R5B,PPT1,RARA,RHOT2,SQSTM1,TAP1,TGFB2,WEE1	1.5243665394	24	1720	134	14639
HALLMARK_ANDROGEN_RESPONSE	brca	0.0594360698933	0.303123956456	0.00271235521236	AKT1,CCND3,DHCR24,HMGCR,HMGCS1,HSD17B14,IDI1,INSIG1,MERTK,MYL12A,NDRG1,NGLY1,PTK2B,RRP12,STEAP4,XRCC6	1.61915784832	16	1728	84	14689
HALLMARK_COMPLEMENT	brca	0.189651487927	0.558372556766	0.00278793230921	CBLB,CD40LG,CFH,CP,CTSC,CTSH,CTSL1,DGKG,FYN,GRB2,IRF1,KCNIP3,KLKB1,LAMP2,LGMN,PHEX,PIM1,PLSCR1,PRDM4,RAF1,SCG3,SERPINA1,SERPINB2,XPNPEP1	1.24296653432	24	1720	164	14609
HALLMARK_APICAL_JUNCTION	brca	0.337455020506	0.638635767936	0.00231557545387	ACTN4,ADAM15,BMP1,CD34,CTNNA1,CTNND1,EXOC4,FSCN1,ICAM1,ICAM2,INSIG1,KCNH2,MAP4K2,MAPK11,MMP2,NEXN,PCDH1,SPEG,TIAL1,TMEM8B,TRAF1,YWHAH	1.12419713698	22	1722	166	14607
HALLMARK_ESTROGEN_RESPONSE_EARLY	brca	0.608606637419	0.768623711751	0.00210199321874	AMFR,AR,ASB13,CANT1,DHCR7,DHRS3,FAM63A,FASN,FLNB,ISG20L2,KDM4B,NPY1R,OPN3,PLA2G16,RARA,RET,RRP12,SLC1A4,THSD4,TPD52L1	0.956650543343	20	1724	177	14596
HALLMARK_PI3K_AKT_MTOR_SIGNALING	brca	0.0322861975427	0.264841487766	0.00314671814672	AKT1,CAMK4,ECSIT,FASLG,GRB2,HSP90B1,IL2RG,MAPKAP1,MKNK2,MYD88,PDK1,RAC1,RAF1,RPTOR,SQSTM1,STAT2,TNFRSF1A	1.74220913765	17	1727	83	14690
HALLMARK_G2M_CHECKPOINT	brca	0.721318713548	0.813571530078	0.0025	AMD1,CTCF,CUL1,CUL3,FBXO5,H2AFV,HIF1A,HNRNPU,HSPA8,KATNA1,KPNB1,MCM5,NOLC1,ODC1,PAPD7,PRMT5,RAD23B,SMAD3,UPF1	0.887975018016	19	1725	181	14592
HALLMARK_APICAL_SURFACE	brca	0.135883551083	0.467272072965	0.0032488934928	AKAP7,APP,CD160,IL2RG,MDGA1,SULF2,TMEM8B	1.7469775475	7	1737	34	14739
HALLMARK_XENOBIOTIC_METABOLISM	brca	0.281822292303	0.598872371145	0.00221505568326	ABCC3,ACOX3,ACP2,ADH5,ALDH9A1,CASP6,CNDP2,COMT,DHPS,FAH,GCH1,GSS,HACL1,MCCC2,PGD,PTGES3,SLC1A5,TGFB2,TMEM176B,TNFRSF1A,UGDH	1.172377585	21	1723	152	14621
HALLMARK_WNT_BETA_CATENIN_SIGNALING	brca	0.0287213419844	0.264841487766	0.00388398602684	AXIN2,CSNK1E,CUL1,DVL2,HDAC11,NCSTN,SKP2,TP53,WNT5B	2.31700288184	9	1735	33	14740
HALLMARK_INFLAMMATORY_RESPONSE	brca	0.85692198103	0.891898388419	0.001859001859	CCL20,EDN1,EIF2AK2,GCH1,HIF1A,HRH1,ICAM1,ICOSLG,IFNAR1,INHBA,IRF1,P2RX4,PDE4B,RAF1,RIPK2,TNFSF15	0.781417255406	16	1728	173	14600
HALLMARK_COAGULATION	brca	0.441177016123	0.745282501154	0.00256840691623	BMP1,CFH,CTSH,FYN,KLKB1,LAMP2,LGMN,MMP2,PLAU,RAC1,SERPINA1,SERPINB2,WDR1	1.08020412093	13	1731	102	14671
HALLMARK_HEDGEHOG_SIGNALING	brca	0.977585342408	0.977585342408	0.000993640699523	RTN1	0.256263147829	1	1743	33	14740
HALLMARK_PANCREAS_BETA_CELLS	coad	0.961966387838	1.0	0.00226622137405	SRP9	0.299763468048	1	1582	31	14701
HALLMARK_TGF_BETA_SIGNALING	coad	0.148688561772	0.631926387532	0.00770426915465	CDH1,CTNNB1,ENG,PPM1A,SMAD6,TGFBR1,TJP1,XIAP	1.62164251208	8	1575	46	14686
HALLMARK_IL2_STAT5_SIGNALING	coad	0.440929686527	0.864900538957	0.0041867892195	CD44,COL6A1,EMP1,F2RL2,IFNGR1,IRF8,ITGA6,LRIG1,MAFF,N6AMT2,NDRG1,NRP1,ODC1,PIM1,PLSCR1,SPP1,ST3GAL4,SYT11,TGM2,TNFRSF1B	1.05827953237	20	1563	176	14556
HALLMARK_BILE_ACID_METABOLISM	coad	0.0583991882447	0.49639310008	0.0106870229008	ABCA3,ABCA5,ABCD1,ALDH9A1,DHCR24,FADS2,HSD17B4,LCK,NPC1,NR1I2,PEX1,PFKM,PNPLA8,SLC22A18,SLC23A2	1.64844687875	15	1568	85	14647
HALLMARK_MITOTIC_SPINDLE	coad	0.000418487227918	0.0106714243119	0.00874045801527	ABI1,ABR,ACTN4,ARFIP2,ARHGAP10,ARHGAP27,ARHGEF2,ARHGEF7,ATG4B,BCR,BIN1,CDC42BPA,CNTROB,CTTN,DLG1,DOCK4,EPB41,EPB41L2,EZR,FLNB,GSN,KATNA1,KIF1B,KIF3C,LATS1,MAP1S,MAP3K11,NCK2,PCM1,PKD2,PLEKHG2,RICTOR,STK38L,SYNPO,TUBGCP2	1.99610445541	35	1548	165	14567
HALLMARK_KRAS_SIGNALING_DN	coad	0.963139692287	1.0	0.00285627622466	EDAR,ITGB1BP2,ITIH3,KRT1,MX1,NR6A1,PDCD1,PPYR1,SYNPO	0.587495749593	9	1574	142	14590
HALLMARK_ESTROGEN_RESPONSE_LATE	coad	0.914779631814	1.0	0.00504362050164	ABCA3,AMFR,CD44,CDH1,FLNB,HOMER2,HSPA4L,LLGL2,MICB,MYB,SEMA3B,SERPINA1,TFPI2,WFS1	0.713340197088	14	1569	182	14550
HALLMARK_ADIPOGENESIS	coad	0.860626941813	1.0	0.00348404775886	ABCB8,ACAA2,ACLY,ACOX1,ANGPTL4,ATL2,CCNG2,CD151,ELMOD3,FAM73B,IFNGR1,MAP4K3,POR,STAT5A,UBC	0.773384353741	15	1568	180	14552
HALLMARK_P53_PATHWAY	coad	0.633157864673	1.0	0.00510204081633	ABAT,CASP1,DEF6,DGKA,EPS8L2,FOXO3,HBEGF,HSPA4L,IKBKAP,MDM2,NDRG1,PLXNB2,POLH,SEC61A1,TAP1,TPRKB,UPP1,XPC	0.940417130344	18	1565	178	14554
HALLMARK_HEME_METABOLISM	coad	0.247771455689	0.764286131305	0.00607782940591	ABCB6,ACP5,ADIPOR1,AGPAT4,ALDH1L1,BPGM,DCAF10,EPB41,FOXO3,GYPE,HTATIP2,MKRN1,NFE2L1,PICALM,PIGQ,RNF123,SEC14L1,SIDT2,SLC6A9,TFRC,UROS	1.20165667738	21	1562	163	14569
HALLMARK_NOTCH_SIGNALING	coad	0.612330519764	1.0	0.00572519083969	APH1A,HEYL,PPARD	0.962658227848	3	1580	29	14703
HALLMARK_MTORC1_SIGNALING	coad	0.977516492379	1.0	0.00431297709924	ACLY,ATP2A2,CYP51A1,DHCR24,FADS2,HMGCS1,ITGB2,LDLR,NFKBIB,SC5DL,TFRC,TXNRD1	0.590923249861	12	1571	188	14544
HALLMARK_INTERFERON_GAMMA_RESPONSE	coad	0.0721734136659	0.525834870994	0.00496758602171	BPGM,CASP1,CASP8,GPR18,HERC6,HLA-A,ICAM1,IFNAR2,IRF1,IRF8,MVP,MX1,MX2,OAS2,PDE4B,PIM1,PLSCR1,RBCK1,RNF213,SOD2,STAT2,STAT3,TAP1,TDRD7,TNFAIP2,UPP1	1.40530366311	26	1557	173	14559
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	coad	0.954319153309	1.0	0.00174936386768	SOD2,TXNRD1	0.403872067761	2	1581	46	14686
HALLMARK_TNFA_SIGNALING_VIA_NFKB	coad	0.81354156858	1.0	0.0029493407356	CD44,CYR61,FOSL2,HBEGF,ICAM1,ICOSLG,IRF1,LAMB3,LDLR,MAFF,PDE4B,SOD2,STAT5A,TAP1,TNFAIP2,TNIP1	0.816286457639	16	1567	182	14550
HALLMARK_PEROXISOME	coad	0.0967138153422	0.563318471528	0.00532037936618	ABCB9,ABCD1,ACOX1,ALDH9A1,CNBP,DHCR24,HSD17B4,IDE,MVP,NR1I2,SEMA3C,SLC23A2,SMARCC1,SOD2	1.53756982717	14	1569	85	14647
HALLMARK_INTERFERON_ALPHA_RESPONSE	coad	0.229309409939	0.764286131305	0.004957897222	CASP1,CASP8,CNP,FAM125A,HERC6,IRF1,MX1,PARP9,PLSCR1,STAT2,TAP1,TDRD7	1.31623918823	12	1571	85	14647
HALLMARK_MYOGENESIS	coad	0.0401904777349	0.49639310008	0.0128150454177	AEBP1,BIN1,CKMT2,COL6A3,CTF1,DMPK,DTNA,ERBB3,GJA5,GSN,HBEGF,ITGB1,ITGB5,KCNH1,KCNH2,MAPRE3,MEF2D,MRAS,NCAM1,PDLIM7,PFKM,PLXNB2,SH2B1,SH3BGR,SMTN	1.51897204208	25	1558	154	14578
HALLMARK_FATTY_ACID_METABOLISM	coad	0.591431830485	1.0	0.00691633792715	AADAT,ACAA2,ACOX1,ALDH9A1,DHCR24,FMO1,HMGCS1,HSD17B4,HSDL2,IL4I1,METAP1,ODC1,UROS,VNN1	0.964794750136	14	1569	135	14597
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	coad	0.195761116732	0.71312978238	0.00650899672846	ALDH18A1,CNOT4,CNOT6,CXXC1,DCP1A,DNAJC3,EDC4,EXOC2,HYOU1,SHC1,SKIV2L2,SLC30A5,WFS1,YWHAZ	1.33242283529	14	1569	98	14634
HALLMARK_CHOLESTEROL_HOMEOSTASIS	coad	0.0519407184133	0.49639310008	0.00949040643697	ADH4,ATXN2,CTNNB1,CYP51A1,FADS2,HMGCS1,LDLR,LSS,PLSCR1,SC5DL,SEMA3B,SREBF2	1.80735508511	12	1571	62	14670
HALLMARK_ALLOGRAFT_REJECTION	coad	0.394231316896	0.804231886468	0.00551536709164	ABI1,AKT1,C2,CD4,EIF3A,EIF3D,FASLG,GCNT1,HLA-A,ICAM1,ICOSLG,IFNAR2,IFNGR1,IKBKB,IRF8,ITGB2,KRT1,LCK,LY75,TAP1	1.08959752762	20	1563	171	14561
HALLMARK_UV_RESPONSE_UP	coad	0.812686433462	1.0	0.00406789875452	CNP,FMO1,HNRNPU,ICAM1,IRF1,KCNH2,NUPL1,PARP2,PPT1,SOD2,TAP1,TFRC	0.796144403019	12	1571	140	14592
HALLMARK_ANGIOGENESIS	coad	0.130808677362	0.631926387532	0.0119804919423	COL5A2,FGFR1,FSTL1,NRP1,SPP1,VCAN	1.86455294864	6	1577	30	14702
HALLMARK_MYC_TARGETS_V1	coad	0.825359241784	1.0	0.00253816793893	CNBP,EIF3D,EIF4G2,EIF4H,FAM120A,HNRNPR,HNRNPU,ODC1,RAD23B,RPL34,SFRS2,SLC25A3,SMARCC1,STARD7,TFDP1,UBE2L3	0.80730279404	16	1567	184	14548
HALLMARK_DNA_REPAIR	coad	0.798555824739	1.0	0.00348600508906	AK3,BRP44,DFNA5,DGCR8,ELL,MPG,NT5C3,NUDT9,PDE4B,POLH,SEC61A1,XPC	0.807793429829	12	1571	138	14594
HALLMARK_KRAS_SIGNALING_UP	coad	0.0509105809405	0.49639310008	0.00469147582697	ACE,ADAM8,ALDH1A3,ANGPTL4,BPGM,CAB39L,CDADC1,EMP1,ENG,EVI5,HBEGF,HSD11B1,IRF8,ITGB2,JUP,MYCN,NRP1,PRDM1,PTCD2,PTPRR,RELN,SEMA3B,SPP1,ST6GAL1,TNFRSF1B,TRIB2	1.46526762155	26	1557	166	14566
HALLMARK_HYPOXIA	coad	0.314176911434	0.764286131305	0.00614265267176	ANGPTL4,CCNG2,CYR61,DTNA,FBP1,FOSL2,FOXO3,GPC4,GYS1,HDLBP,IDS,ILVBL,KDM3A,KLHL24,MAFF,NDRG1,NDST2,PIM1,TGM2,TMEM45A,TPST2	1.14480984792	21	1562	171	14561
HALLMARK_GLYCOLYSIS	coad	0.394231316896	0.804231886468	0.00585508173135	ABCB6,AK3,ALDH9A1,ANGPTL4,B3GAT1,CD44,CHPF2,CHST12,COPB2,DEPDC1,FUT8,GALK2,GPC4,GYS1,HDLBP,PHKA2,QSOX1,RBCK1,RPE,VCAN	1.08959752762	20	1563	171	14561
HALLMARK_SPERMATOGENESIS	coad	0.136482913804	0.631926387532	0.00588422391858	ACE,ADCYAP1,ALOX15,CNIH2,GFI1,GRM8,HSPA1L,HSPA4L,IDE,IFT88,IP6K1,PARP2,SIRT1	1.4614150871	13	1570	83	14649
HALLMARK_OXIDATIVE_PHOSPHORYLATION	coad	0.999288461334	1.0	0.00162213740458	ACAA2,ATP5J2,MRPL35,PDHX,PDP1,POR,SLC25A3,TCIRG1	0.384656084656	8	1575	192	14540
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	coad	0.282741565872	0.764286131305	0.00730588326008	CALD1,CD44,CDH11,COL16A1,COL1A2,COL5A2,COL6A3,CYR61,DPYSL3,FSTL1,ITGB1,ITGB5,LAMA3,MMP1,MMP2,PCOLCE,PFN2,QSOX1,SPP1,TFPI2,TGM2,VCAN	1.16559897502	22	1561	176	14556
HALLMARK_MYC_TARGETS_V2	coad	1.0	1.0	0.000329033956304		0.0	0	1583	58	14674
SWI_SNF_COMPLEX	coad	0.734816199366	1.0	0.00176159718144	SMARCC1	0.775389801938	1	1582	12	14720
HALLMARK_E2F_TARGETS	coad	0.995051532121	1.0	0.00324427480916	ATAD2,CBX5,CTCF,DEPDC1,DNMT1,NCAPD2,NUP153,PSIP1,SFRS2,TFRC	0.486566065513	10	1573	190	14542
HALLMARK_IL6_JAK_STAT3_SIGNALING	coad	0.296138958125	0.764286131305	0.00586150490731	CD44,IFNGR1,IRF1,PDGFC,PIM1,PLA2G2A,STAT2,STAT3,TNFRSF1B,TYK2	1.2592567138	10	1573	74	14658
HALLMARK_PROTEIN_SECRETION	coad	0.314706054067	0.764286131305	0.00638810767376	AP2B1,ARCN1,ARFIP1,ATP1A1,COPB1,COPB2,KIF1B,PPT1,RAB9A,SGMS1,STAM	1.22022294923	11	1572	84	14648
HALLMARK_UV_RESPONSE_DN	coad	0.311917201356	0.764286131305	0.00709977045855	CDC42BPA,CDK13,CELF2,COL1A2,COL5A2,CYR61,DLG1,FAM179B,GCNT1,LDLR,LTBP1,NRP1,PLCB4,SCN8A,SLC22A18,TJP1	1.17421825144	16	1567	127	14605
HALLMARK_APOPTOSIS	coad	0.185697176727	0.71312978238	0.00544561676472	CASP1,CASP8,CD44,CTNNB1,DNAJC3,EMP1,ERBB3,FASLG,GSN,IFNGR1,IRF1,LMNA,MMP2,PPT1,RARA,SC5DL,SOD2,TAP1,XIAP	1.28473071648	19	1564	138	14594
HALLMARK_ANDROGEN_RESPONSE	coad	0.496071781792	0.937024476719	0.00489629115583	AKT1,ALDH1A3,DHCR24,ELK4,HMGCS1,HOMER2,NDRG1,PTK2B,SLC38A2,UBE2J1	1.04595098466	10	1573	89	14643
