Tumor	GeneSet	pval	fdr5	OR	SwitchedGenes
brca	ESC_V6.5_UP_LATE.V1_UP	0.649183044324094	1.0	0.9628514851485148	CTSH
brca	ATF2_S_UP.V1_UP	1.0	1.0	0.0	
brca	HINATA_NFKB_IMMU_INF	0.09452791847646803	1.0	11.044104410441044	ICAM1
brca	ESC_J1_UP_LATE.V1_DN	0.6578693246868728	1.0	0.940052599009901	ICAM1
brca	STK33_UP	0.24530687848071508	1.0	1.785070214338507	CYTH2,ICAM1,SQSTM1
brca	SINGH_KRAS_DEPENDENCY_SIGNATURE_	1.0	1.0	0.0	
brca	EIF4E_DN	1.0	1.0	0.0	
brca	TBK1.DF_UP	0.8582913544183213	1.0	0.5119619258063145	STAM
brca	STK33_NOMO_DN	1.0	1.0	0.0	
brca	IL21_UP.V1_UP	0.0678259736873315	1.0	3.3224133224133223	BOK,CD79B,PIM1
brca	PDGF_ERK_DN.V1_DN	0.5605015271316843	1.0	1.2308547181248737	IL2RG
brca	NFE2L2.V2	0.07949287640934113	1.0	2.2672859786261848	CCND3,FASLG,MPP3,SQSTM1,SREBF1
brca	SRC_UP.V1_UP	1.0	1.0	0.0	
brca	JAK2_DN.V1_DN	1.0	1.0	0.0	
brca	MTOR_UP.N4.V1_UP	0.12291922105485031	1.0	2.5362591431556947	CD79B,MAST2,SREBF1
brca	CYCLIN_D1_KE_.V1_DN	0.2691075758745805	1.0	2.009917355371901	CAMK4,TESK1
brca	NRL_DN.V1_DN	0.16373128305524212	1.0	2.8360465116279068	NR4A1,QSOX1
brca	MYC_UP.V1_UP	1.0	1.0	0.0	
brca	AKT_UP_MTOR_DN.V1_UP	0.6578693246868728	1.0	0.940052599009901	GAK
brca	TBK1.DF_DN	1.0	1.0	0.0	
brca	BRCA1_DN.V1_UP	1.0	1.0	0.0	
brca	BMI1_DN.V1_UP	0.5641508957544499	1.0	1.2183218321832183	TGFB2
brca	CSR_LATE_UP.V1_UP	0.25993460916373107	1.0	2.0615254237288134	CCND3,EIF3B
brca	GLI1_UP.V1_DN	1.0	1.0	0.0	
brca	KRAS.50_UP.V1_DN	1.0	1.0	0.0	
brca	ALK_DN.V1_UP	1.0	1.0	0.0	
brca	PDGF_ERK_DN.V1_UP	1.0	1.0	0.0	
brca	IL15_UP.V1_DN	0.6056711965517404	1.0	1.0855409865310854	FASLG
brca	BCAT_GDS748_DN	0.239139117007882	1.0	3.789913366336634	SKP2
brca	PTEN_DN.V1_UP	1.0	1.0	0.0	
brca	LEF1_UP.V1_UP	0.6462393680037146	1.0	0.9706962631747046	PLEKHO1
brca	SIRNA_EIF4GI_UP	0.11867045730315767	1.0	3.488857142857143	CSE1L,CTSH
brca	PDGF_UP.V1_UP	1.0	1.0	0.0	
brca	KRAS.600.LUNG.BREAST_UP.V1_DN	0.7360510821594728	1.0	0.7548415218880379	SPTBN2
brca	HOXA9_DN.V1_DN	0.13582956685227374	1.0	2.4180622009569377	PSIP1,SREBF1,STAM
brca	JNK_DN.V1_DN	0.07504162636681032	1.0	3.177899686520376	AR,FASLG,QSOX1
brca	STK33_DN	1.0	1.0	0.0	
brca	PDGF_UP.V1_DN	1.0	1.0	0.0	
brca	TGFB_UP.V1_UP	0.6773178370887787	1.0	0.8907957462412908	CYTH1
brca	PTEN_DN.V2_DN	0.5641508957544499	1.0	1.2183218321832183	PLEKHO1
brca	KRAS.DF.V1_UP	1.0	1.0	0.0	
brca	KRAS.600_UP.V1_DN	0.3570059362119139	1.0	1.6174666666666666	SPTBN2,TGFB2
brca	RB_DN.V1_UP	1.0	1.0	0.0	
brca	AKT_UP_MTOR_DN.V1_DN	1.0	1.0	0.0	
brca	RB_P130_DN.V1_UP	1.0	1.0	0.0	
brca	KRAS.BREAST_UP.V1_DN	0.4851221307844241	1.0	1.529264318836947	SPTBN2
brca	LEF1_UP.V1_DN	0.3330123165414399	1.0	1.7097183098591549	CTSH,PIAS3
brca	BCAT_BILD_ET_AL_DN	1.0	1.0	0.0	
brca	KRAS.AMP.LUNG_UP.V1_DN	1.0	1.0	0.0	
brca	IL2_UP.V1_UP	0.6342180832059545	1.0	1.0033828382838283	PIM1
brca	PRC2_EDD_UP.V1_DN	1.0	1.0	0.0	
brca	E2F3_UP.V1_DN	1.0	1.0	0.0	
brca	RPS14_DN.V1_UP	0.6800053181572061	1.0	0.8841729761211415	CTSH
brca	MYC_UP.V1_DN	1.0	1.0	0.0	
brca	ATM_DN.V1_UP	1.0	1.0	0.0	
brca	EGFR_UP.V1_UP	0.11575767581376091	1.0	2.6090694175800557	CBLB,ICAM1,TGFB2
brca	KRAS.300_UP.V1_UP	1.0	1.0	0.0	
coad	BMI1_DN.V1_DN	0.608335185299359	1.0	1.0781130634071812	EIF4B
coad	P53_DN.V2_UP	1.0	1.0	0.0	
coad	AKT_UP_MTOR_DN.V1_DN	0.12332172832911888	1.0	2.5335132703553755	CDC42BPA,MYB,RPS6KB2
coad	PTEN_DN.V2_DN	1.0	1.0	0.0	
coad	E2F1_UP.V1_UP	0.18252013378598114	1.0	2.0884429580081756	MAP3K11,MED20,PIM1
coad	CYCLIN_D1_KE_.V1_UP	0.4128023798272751	1.0	1.433031731872053	ARCN1,STAM
coad	RPS14_DN.V1_DN	1.0	1.0	0.0	
coad	PDGF_UP.V1_UP	0.2843030017370355	1.0	1.93100496490327	EZR,SEPT10
coad	JAK2_DN.V1_DN	1.0	1.0	0.0	
coad	KRAS.600.LUNG.BREAST_UP.V1_DN	0.7669634183881393	1.0	0.6895049990799239	PROC
coad	BCAT_GDS748_UP	0.30038463964815754	1.0	2.8889737713267123	MYB
coad	TBK1.DF_UP	0.02817486534791447	0.9889515415763793	2.7326805385556914	EIF4B,FZD6,HBEGF,NCK2,STAM,ZFYVE16
coad	HINATA_NFKB_IMMU_INF	0.11834801028129033	1.0	8.683728036669214	ICAM1
coad	P53_DN.V1_UP	0.4415229194727487	1.0	1.3507633128981849	CDH11,VASP
coad	KRAS.LUNG.BREAST_UP.V1_UP	0.591418271422657	1.0	1.1298519407763106	HBEGF
coad	CTIP_DN.V1_UP	1.0	1.0	0.0	
coad	LEF1_UP.V1_DN	0.7813518254020726	1.0	0.6602221308103661	CTSH
coad	CRX_DN.V1_DN	1.0	1.0	0.0	
coad	STK33_NOMO_DN	1.0	1.0	0.0	
coad	STK33_DN	1.0	1.0	0.0	
coad	ESC_J1_UP_EARLY.V1_UP	0.3721923998664951	1.0	1.5637677132536816	MYB,POLH
coad	IL21_UP.V1_UP	0.6622555601395768	1.0	0.928983358049102	PIM1
coad	CSR_LATE_UP.V1_DN	0.34578320524797684	1.0	1.659985261606485	LDLR,PRKCI
coad	PRC2_EDD_UP.V1_UP	0.0704848295440537	0.9889515415763793	2.6713436385255647	CDK18,DNAJB2,FBXL6,TCIRG1
coad	MTOR_UP.N4.V1_UP	0.43797385116046617	1.0	1.3605326876513317	LDLR,SREBF1
coad	YAP1_UP	1.0	1.0	0.0	
coad	CSR_EARLY_UP.V1_UP	0.02407637602533993	0.9889515415763793	3.8501194947080917	EIF4H,HBEGF,PTPN12,TDG
coad	ALK_DN.V1_DN	1.0	1.0	0.0	
coad	IL2_UP.V1_DN	0.6622555601395768	1.0	0.928983358049102	NR1I2
coad	TBK1.DF_DN	0.42920808315573455	1.0	1.2652598139323803	HNRNPA0,MYO6,UBXN4
coad	SINGH_KRAS_DEPENDENCY_SIGNATURE_	1.0	1.0	0.0	
coad	HINATA_NFKB_MATRIX	1.0	1.0	0.0	
coad	ESC_J1_UP_EARLY.V1_DN	0.6961969324188757	1.0	0.8452881152460985	RPS6KB2
coad	SNF5_DN.V1_DN	1.0	1.0	0.0	
coad	PDGF_ERK_DN.V1_UP	1.0	1.0	0.0	
coad	MTOR_UP.V1_DN	0.40184757660580495	1.0	1.4664928292046937	CDC42BPA,TENC1
coad	BCAT.100_UP.V1_DN	1.0	1.0	0.0	
coad	P53_DN.V1_DN	0.38709673014327806	1.0	1.5135862254506323	TENC1,ZFYVE16
coad	KRAS.600.LUNG.BREAST_UP.V1_UP	0.7991745967340904	1.0	0.6247982636763315	HBEGF
coad	LEF1_UP.V1_UP	0.6896908271819158	1.0	0.8608097784568373	TNFRSF1B
coad	P53_DN.V2_DN	0.18058135835139916	1.0	2.6614877589453863	HNRNPA0,SREBF1
coad	AKT_UP.V1_DN	0.049273474243614016	0.9889515415763793	3.0307112068965516	CDC42BPA,GHR,RPS6KB2,TENC1
coad	YAP1_DN	1.0	1.0	0.0	
coad	KRAS.PROSTATE_UP.V1_UP	0.5410687270771334	1.0	1.3013698630136987	TLR4
coad	ATF2_UP.V1_DN	0.7267529576471932	1.0	0.7753134040501446	PIM1
coad	KRAS.600_UP.V1_UP	0.47290263136114774	1.0	1.2687005649717513	HBEGF,TLR4
coad	CAHOY_ASTROCYTIC	0.1402254871471609	1.0	3.144484579049736	ATP1A1,STK38L
coad	BRCA1_DN.V1_DN	1.0	1.0	0.0	
coad	ESC_V6.5_UP_LATE.V1_UP	0.35714851205024595	1.0	1.6173513358230394	CTSH,MYO6
coad	PIGF_UP.V1_DN	1.0	1.0	0.0	
coad	AKT_UP.V1_UP	0.7267529576471932	1.0	0.7753134040501446	LDLR
coad	PKCA_DN.V1_DN	0.6362849196331267	1.0	0.9980539584254755	MAGT1
coad	BCAT.100_UP.V1_UP	1.0	1.0	0.0	
coad	MYC_UP.V1_DN	1.0	1.0	0.0	
coad	MEL18_DN.V1_UP	0.26492998516880895	1.0	2.034619545618464	FZD6,HBEGF
coad	NFE2L2.V2	0.13274735206703803	1.0	1.9118405224265338	FASLG,NR1I2,SREBF1,TLR4,TXNRD1
coad	IL15_UP.V1_UP	0.3419804449617771	1.0	1.6746952126077908	PIM1,ZBTB32
coad	CAHOY_OLIGODENDROCUTIC	0.15103313363439647	1.0	2.996292372881356	ERBB3,RBM11
coad	BCAT_BILD_ET_AL_DN	0.3221271266085932	1.0	2.6475256769374416	SHC1
coad	CYCLIN_D1_KE_.V1_DN	0.11203200595085844	1.0	2.650905669254293	ARNT,PROC,TCIRG1
coad	KRAS.KIDNEY_UP.V1_UP	1.0	1.0	0.0	
coad	SNF5_DN.V1_UP	0.326705125768047	1.0	1.7362095531587056	DDX3X,KLHDC5
coad	KRAS.600_UP.V1_DN	0.3981749637117724	1.0	1.477992379450795	APBB3,PROC
coad	CRX_NRL_DN.V1_DN	1.0	1.0	0.0	
coad	MTOR_UP.N4.V1_DN	0.779016464399863	1.0	0.664930761036809	POLH
coad	ESC_J1_UP_LATE.V1_DN	0.7208959999544563	1.0	0.788375350140056	ICAM1
coad	VEGF_A_UP.V1_DN	1.0	1.0	0.0	
coad	STK33_NOMO_UP	0.3501026119176265	1.0	1.4478114478114479	ICAM1,MAP4K3,SEPT10
coad	CSR_LATE_UP.V1_UP	1.0	1.0	0.0	
coad	PRC1_BMI_UP.V1_UP	1.0	1.0	0.0	
coad	RAF_UP.V1_DN	0.3981749637117724	1.0	1.477992379450795	GHR,MYB
coad	RB_P107_DN.V1_UP	0.643900781605526	1.0	0.9773022611106298	CDH11
coad	ESC_V6.5_UP_EARLY.V1_DN	0.3228716772066064	1.0	1.7522935779816513	HBEGF,ZBTB32
coad	PRC1_BMI_UP.V1_DN	0.2959088048643982	1.0	1.873712196743104	IRF8,NR1I2
coad	RB_DN.V1_UP	0.643900781605526	1.0	0.9773022611106298	MDM2
coad	SIRNA_EIF4GI_UP	0.03402093063870832	0.9889515415763793	4.462721893491124	ATP1A1,CTSH,QARS
coad	AKT_UP_MTOR_DN.V1_UP	0.7296355637984882	1.0	0.7689417230306757	HBEGF
coad	PRC2_EZH2_UP.V1_DN	0.364686974660852	1.0	1.5901129943502825	HBEGF,IRF8
coad	RB_P130_DN.V1_UP	1.0	1.0	0.0	
coad	KRAS.300_UP.V1_DN	0.16939129353251403	1.0	2.7779415377057233	APBB3,PROC
coad	TBK1.DN.48HRS_DN	1.0	1.0	0.0	
coad	CRX_DN.V1_UP	0.5692499626263503	1.0	1.2018934155940857	ARHGAP10
coad	BRCA1_DN.V1_UP	1.0	1.0	0.0	
coad	TBK1.DN.48HRS_UP	1.0	1.0	0.0	
coad	STK33_SKM_UP	0.8601748011530355	1.0	0.5084260731319555	HBEGF
coad	WNT_UP.V1_DN	1.0	1.0	0.0	
coad	JNK_DN.V1_DN	0.026363361078416088	0.9889515415763793	3.7380636604774535	FASLG,IRF8,TENC1,VASP
coad	KRAS.BREAST_UP.V1_DN	0.17310811668719342	1.0	2.7380145278450363	CDK18,LATS1
coad	KRAS.AMP.LUNG_UP.V1_DN	0.1881029418810135	1.0	2.5890975721484195	PDCD1,TLR4
coad	ERB2_UP.V1_UP	0.40550980516813817	1.0	1.4551688446112045	SEPT10,VASP
coad	LTE2_UP.V1_UP	0.7619616577503772	1.0	0.6998443821973234	SEPT10
coad	ESC_V6.5_UP_EARLY.V1_UP	0.027153724475320752	0.9889515415763793	3.702134646962233	DNAJB2,MYB,PTPN23,TNFRSF1B
coad	E2F3_UP.V1_UP	0.6693319421922539	1.0	0.9109566903684551	MYB
coad	RELA_DN.V1_DN	1.0	1.0	0.0	
coad	IL2_UP.V1_UP	0.11425679324752192	1.0	2.6265734265734264	PIM1,TNFRSF1B,ZBTB32
coad	ATF2_S_UP.V1_UP	1.0	1.0	0.0	
coad	JNK_DN.V1_UP	0.708806041307586	1.0	0.8158504781222834	MDM2
coad	GCNP_SHH_UP_EARLY.V1_DN	1.0	1.0	0.0	
coad	KRAS.KIDNEY_UP.V1_DN	0.16939129353251403	1.0	2.7779415377057233	APBB3,PDCD1
coad	BMI1_DN_MEL18_DN.V1_UP	0.2610545055669179	1.0	2.0566794240933115	HBEGF,PIM1
coad	ATM_DN.V1_UP	1.0	1.0	0.0	
coad	PRC2_EZH2_UP.V1_UP	1.0	1.0	0.0	
coad	SIRNA_EIF4GI_DN	0.1546722306701253	1.0	2.9499348109517602	CDH11,MAP4K3
coad	CAMP_UP.V1_UP	0.23098269527203094	1.0	1.8445101906640369	ATP1A1,HNRNPU,RBCK1
coad	BMI1_DN.V1_UP	0.07325566974639847	0.9889515415763793	3.215954415954416	FGFR1,HBEGF,PLXNA2
coad	E2F3_UP.V1_DN	1.0	1.0	0.0	
coad	ERB2_UP.V1_DN	0.021953918212674936	0.9889515415763793	3.299059929494712	ATR,CHD1,LAMB1,MAP4K3,MYB
coad	RB_P107_DN.V1_DN	0.2533060812826218	1.0	2.102253678524865	AP3D1,NSUN2
coad	RB_P130_DN.V1_DN	0.2571797236481014	1.0	2.0792188651436994	DDX3X,UBXN4
coad	EGFR_UP.V1_DN	0.19836926668929236	1.0	2.0003561253561255	CTSH,DCAF6,MYB
coad	PKCA_DN.V1_UP	1.0	1.0	0.0	
coad	HOXA9_DN.V1_DN	0.06912496668660956	0.9889515415763793	2.6901340996168583	FZD6,PSIP1,SREBF1,STAM
coad	GCNP_SHH_UP_EARLY.V1_UP	0.04815362800279657	0.9889515415763793	3.054846592451806	LATS1,MYB,SHC1,TOP2B
coad	E2F1_UP.V1_DN	0.20372599471254005	1.0	1.9726027397260273	ERBB3,GHR,PPP3CA
coad	NRL_DN.V1_DN	0.5737770255440044	1.0	1.186764705882353	SUPT16H
coad	CAMP_UP.V1_DN	0.08633899746997503	1.0	2.480548187444739	DCAF6,EIF4B,EZR,SMARCC1
coad	ATF2_S_UP.V1_DN	1.0	1.0	0.0	
coad	NOTCH_DN.V1_UP	0.6205653195643188	1.0	1.0422938406131683	PROC
coad	KRAS.300_UP.V1_UP	1.0	1.0	0.0	
coad	MTOR_UP.V1_UP	0.6586612596237489	1.0	0.9382644146767618	LDLR
coad	KRAS.LUNG_UP.V1_DN	0.5212731340636936	1.0	1.3772987455851906	PROC
coad	TGFB_UP.V1_UP	1.0	1.0	0.0	
coad	SRC_UP.V1_UP	0.5782569026442137	1.0	1.172009544558564	IRF8
coad	EIF4E_DN	0.5553807055750295	1.0	1.2496682883679788	DOCK1
coad	ESC_J1_UP_LATE.V1_UP	0.1350084070137275	1.0	2.425985778926955	CTSH,LAMB1,MYO6
coad	EIF4E_UP	1.0	1.0	0.0	
coad	PRC2_SUZ12_UP.V1_DN	0.30363216793164793	1.0	1.8373533246414602	HBEGF,TNFRSF1B
coad	STK33_SKM_DN	1.0	1.0	0.0	
coad	NRL_DN.V1_UP	0.5692499626263503	1.0	1.2018934155940857	ARHGAP10
coad	RPS14_DN.V1_UP	0.40550980516813817	1.0	1.4551688446112045	CTSH,SEPT10
coad	KRAS.LUNG.BREAST_UP.V1_DN	0.49533415571209216	1.0	1.4855567226890756	PROC
coad	ESC_V6.5_UP_LATE.V1_DN	0.3759321340418373	1.0	1.5509163566211934	ICAM1,ZBTB32
coad	TGFB_UP.V1_DN	0.3495789804430691	1.0	1.6455289304500291	PLXNA2,STK38L
coad	VEGF_A_UP.V1_UP	0.39079934429285546	1.0	1.501534765781396	ICAM1,TENC1
