GeneSet	Cancer	pval	qval	NormalizedAverageAffection	SwitchingGenes	OR	sg	sng	nsg	nsng
BIOCARTA_PLATELETAPP_PATHWAY	brca	0.210501743148	0.912502351669	0.0023166023166	APP,PLAU	2.65715292459	2	1419	8	15082
REACTOME_PLATELET_SENSITIZATION_BY_LDL	brca	1.0	1.0	0.00398166023166	PPP2R5D	0.707746478873	1	1420	15	15075
REACTOME_SYNTHESIS_OF_PC	brca	0.653225583618	1.0	0.00317965023847	CEPT1,CHKA	1.41649048626	2	1419	15	15075
REACTOME_ANDROGEN_BIOSYNTHESIS	brca	1.0	1.0	0.00441257584115		0.0	0	1421	7	15083
REACTOME_SYNTHESIS_OF_PA	brca	1.0	1.0	0.00260198086285	AGPAT5,LCLAT1	1.01137622068	2	1419	21	15069
SA_TRKA_RECEPTOR	brca	0.642880874169	1.0	0.00253378378378	AKT1,GRB2	1.51776905265	2	1419	14	15076
PID_WNT_SIGNALING_PATHWAY	brca	0.163704477171	0.900642213962	0.000965250965251		0.0	0	1421	26	15064
BIOCARTA_BARRESTIN_SRC_PATHWAY	brca	0.342357821698	1.0	0.00234418091561	GNB1,RAF1	1.77096546864	2	1419	12	15078
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	brca	0.50974301954	1.0	0.000448152233867	GRB2	0.392879499218	1	1420	27	15063
BIOCARTA_EIF_PATHWAY	brca	0.39060449516	1.0	0.00120656370656		0.0	0	1421	16	15074
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	brca	0.51042592465	1.0	0.00106510451338	GNB1	0.378822937626	1	1420	28	15062
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	brca	0.471236133612	1.0	0.00355212355212	PIGB,PIGT,PIGV	1.44903192717	3	1418	22	15068
BIOCARTA_NFKB_PATHWAY	brca	0.713906096097	1.0	0.00232537732538	MYD88,TNFRSF1A	1.06201550388	2	1419	20	15070
KEGG_ADHERENS_JUNCTION	brca	0.0850988189185	0.892850997262	0.00390297129428	ACTN4,CDC42,CTNNA1,CTNND1,ERBB2,FYN,LMO7,PTPN1,RAC1,SMAD3	1.80554721378	10	1411	59	15031
BIOCARTA_CD40_PATHWAY	brca	1.0	1.0	0.000707850707851	CD40LG	0.758350100604	1	1420	14	15076
REACTOME_L1CAM_INTERACTIONS	brca	0.688989965156	1.0	0.00442108775442	CNTN2,CNTNAP1,DCX,DLG3,KCNQ3,RAC1,SDCBP,SPTBN2	1.16468409776	8	1413	73	15017
REACTOME_G1_PHASE	brca	1.0	1.0	0.00176503033646	CCND3,CUL1,SKP2	0.995548307475	3	1418	32	15058
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	brca	0.00813851149224	0.484344473495	0.00513651406509	CBLB,CD79B,FYN,GRB2,ITPR3,SH3KBP1,STIM1	3.55233380481	7	1414	21	15069
BIOCARTA_MCALPAIN_PATHWAY	brca	0.716664840153	1.0	0.00188853449723	PXN	0.482330345711	1	1420	22	15068
PID_HIF1_TFPATHWAY	brca	0.0102243275677	0.484344473495	0.00288043145186	AKT1,CP,ENG,ENO1,HIF1A,HK1,MCL1,NDRG1,NT5E,PGM1,PKM2,SMAD3	2.51141819396	12	1409	51	15039
REACTOME_DSCAM_INTERACTIONS	brca	0.178046641625	0.900642213962	0.00203775203775	MAPK11,RAC1	3.03694754858	2	1419	7	15083
BIOCARTA_EPO_PATHWAY	brca	0.676291360918	1.0	0.00243852875432	GRB2,RAF1	1.24967872984	2	1419	17	15073
REACTOME_P2Y_RECEPTORS	brca	0.616089868345	1.0	0.000884813384813		0.0	0	1421	12	15078
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	brca	0.51475677194	1.0	0.00223304327782	ATP6V1C1,ATP6V1C2,ATP6V1H,CDC42,F11R,MAPK11,RAC1	1.2400990099	7	1414	60	15030
REACTOME_IMMUNE_SYSTEM	brca	0.00242488162319	0.400105467826	0.00261227770521	ACTR1A,ADAR,AKT1,ANAPC4,AP1S2,APP,ARIH2,ASB13,ASB2,ASB6,BLMH,BTLA,CBLB,CD160,CD34,CD4,CD40LG,CD79B,CD81,CD8A,CDC42,CFH,CRKL,CTSC,CTSH,CUL1,CUL3,CUL7,DCTN1,DDX58,DTX3L,DYNC1I2,ECSIT,EIF2AK2,FBXW8,FLNB,FYN,GRB2,HLA-DMB,HLA-DRB1,HSP90AB1,HSP90B1,ICAM1,ICOS,ICOSLG,IFNGR1,IL1R2,IL2RG,IRF1,ITGB5,ITPR3,JAK3,KIF3C,KIFAP3,KLC4,KPNB1,LGMN,LRSAM1,MAPK11,MAPKAP1,MX2,MYD88,NR4A1,NUP35,NUP85,PCBP2,PPP2R5D,PSMD2,PSMD3,PTK2B,PTPN1,RAC1,RAF1,RAP1B,RIPK2,RNF123,SEC61A1,SH2B1,SH3KBP1,SKP2,SP100,SPSB2,SPTBN2,SQSTM1,STAT2,STIM1,TAB3,TAP1,TAX1BP1,TIRAP,UBE2E1,UBE2E2,UBE2W,YWHAZ	1.42835340236	94	1327	713	14377
PID_TAP63PATHWAY	brca	0.321914143698	0.988201557399	0.00138413345961	DHRS3,MFGE8	0.415619947768	2	1419	51	15039
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	brca	0.00216701290047	0.400105467826	0.00635930047695	ACAD8,BCAT2,HIBADH,IVD,MCCC1,MCCC2	5.81265660135	6	1415	11	15079
PID_CD40_PATHWAY	brca	0.034242604197	0.727954287041	0.00336173612036	AKT1,CBLB,CD40LG,JAK3,MAPK11,TDP2	2.77775387924	6	1415	23	15067
REACTOME_PI_METABOLISM	brca	0.285348792212	0.95085941678	0.00321050864529	INPP5K,PI4K2A,PI4KB,PIP4K2A,PITPNB,VAC14	1.59540636042	6	1415	40	15050
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	brca	1.0	1.0	0.000536250536251		0.0	0	1421	9	15081
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	brca	1.0	1.0	0.00135135135135	ADCY4	0.758350100604	1	1420	14	15076
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	brca	0.532021149585	1.0	0.00286736316148	AKT1,ITPR3,PPP1R13B,PREX1	1.41707833451	4	1417	30	15060
BIOCARTA_SPRY_PATHWAY	brca	0.664437706595	1.0	0.00219862719863	GRB2,RAF1	1.32787174066	2	1419	16	15074
BIOCARTA_BAD_PATHWAY	brca	1.0	1.0	0.00345881595882	AKT1,YWHAH	0.965340508681	2	1419	22	15068
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	brca	0.702861191766	1.0	0.00138685483513	AKT1,MAPK11,MYD88,RAC1,SPP1,TIRAP	0.785708676875	6	1415	81	15009
REACTOME_LIPOPROTEIN_METABOLISM	brca	0.713906096097	1.0	0.0015795015795	BMP1,PLTP	1.06201550388	2	1419	20	15070
KEGG_CARDIAC_MUSCLE_CONTRACTION	brca	1.0	1.0	0.00198130461288	CACNA2D3,SLC9A1,TPM4,UQCRC1	0.800894795009	4	1417	53	15037
PID_AVB3_OPN_PATHWAY	brca	0.0144171426749	0.499682758534	0.0030203014074	CDC42,MMP2,PIP5K1A,PLAU,PTK2B,RAC1,SPP1	3.10767326733	7	1414	24	15066
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	brca	0.552898755096	1.0	0.00256208589542	ADCY4,GNB1,HTR7,INSL3,PDE4B	0.697572851621	5	1416	76	15014
KEGG_CHEMOKINE_SIGNALING_PATHWAY	brca	0.784463827485	1.0	0.00169058406053	ADCY4,AKT1,CDC42,CRKL,CXCR5,GNB1,GRB2,JAK3,PREX1,PTK2B,PXN,RAC1,RAF1,RAP1B,SHC2,STAT2	1.08315615296	16	1405	157	14933
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	brca	1.0	1.0	0.00197072072072	SMAD3,STRAP	0.965340508681	2	1419	22	15068
